stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2008,TS,NN,NONAME,40,3.0,8.2,9.4,117.7,2008010912,2008011718,3.1,13.5,104.8,133.9,1.0,0.2,0,0,0,NaN,9X,a0w,90,2008011306,wn,
02w.2008,TY,NN,NEOGURI,100,6.0,9.2,12.7,121.6,2008041012,2008041918,6.5,23.3,111.3,143.8,5.7,6.3,3,0,4,ddRI,9X,a9w,84,2008041400,wn,
03w.2008,STY,NN,RAMMASUN,135,5.2,9.2,14.0,135.8,2008050406,2008051312,4.3,33.4,131.8,146.8,7.2,10.5,8,3,7,ddED,9X,b4w,72,2008050706,wn,
04w.2008,TS,NN,MATMO,40,2.2,3.5,19.0,126.8,2008051300,2008051612,14.9,26.5,123.6,135.9,0.9,0.4,0,0,0,NaN,9X,b6w,30,2008051406,wn,
05w.2008,TY,NN,HALONG,75,4.8,8.5,16.3,120.2,2008051118,2008052006,11.5,28.5,114.0,138.6,3.6,2.9,0,0,1,ddRW,9X,b5w,90,2008051512,wn,
06w.2008,TY,NN,NAKRI,125,7.2,9.8,16.7,137.9,2008052406,2008060300,6.2,31.9,132.8,150.5,8.8,12.2,7,2,3,ddED,9X,c1w,66,2008052700,wn,
07w.2008,TY,NN,FENGSHEN,110,7.2,13.0,11.3,128.3,2008061218,2008062518,3.0,23.7,113.4,143.1,6.7,7.0,4,0,3,ddRI,9X,c4w,138,2008061812,wn,
08w.2008,TY,NN,KALMAEGI,90,5.5,10.5,23.3,124.0,2008071006,2008072018,18.1,38.8,119.6,127.3,3.7,3.2,3,0,4,ddRI,9X,d3w,96,2008071406,wn,
09w.2008,TY,NN,FUNG-WONG,95,5.5,11.5,23.0,132.2,2008071806,2008072918,21.1,28.4,117.9,150.5,4.3,4.2,0,0,5,ddRW,9X,c7w,150,2008072412,wn,
10w.2008,TS,NN,KAMMURI,50,4.0,5.0,20.2,115.4,2008080218,2008080718,17.0,22.0,105.4,123.0,1.8,1.0,0,0,0,NaN,9X,e0w,30,2008080400,wn,
11w.2008,TS,NN,NONAME,35,1.8,5.2,29.9,127.1,2008081012,2008081518,22.0,36.4,120.4,135.2,0.6,0.1,0,0,0,NaN,9X,e8w,60,2008081300,wn,
12w.2008,TS,NN,VONGFONG,55,3.2,7.8,28.3,139.3,2008081000,2008081718,22.0,42.1,132.5,163.1,2.4,1.8,3,0,0,rrRI,9X,e6w,114,2008081418,wn,
