stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1981,TY,NN,FREDA,105,6.2,6.2,14.9,166.2,1981031112,1981031718,4.7,27.4,161.3,174.3,6.0,6.7,4,0,3,ddRI,9X,w01,12,1981031200,wn,
02w.1981,TS,NN,GERALD,55,5.2,5.2,10.7,148.7,1981041418,1981042000,5.6,17.1,145.4,155.6,3.2,2.3,0,0,0,NaN,9X,w02,18,1981041512,wn,
03w.1981,TS,NN,HOLLY,45,8.2,11.2,10.6,149.7,1981042900,1981051006,5.6,13.4,135.8,162.7,4.0,2.2,0,0,0,NaN,9X,w03,18,1981042918,wn,
04w.1981,TS,NN,IKE,60,6.0,6.2,19.5,115.3,1981060718,1981061400,16.7,27.0,109.0,122.9,3.5,2.3,0,0,0,NaN,9X,w04,30,1981060900,wn,
05w.1981,TY,NN,JUNE,80,6.0,6.0,22.3,126.0,1981061612,1981062212,13.2,33.0,121.8,132.1,4.6,4.0,0,0,1,ddRW,9X,w05,18,1981061706,wn,
06w.1981,TY,NN,KELLY,70,5.8,6.2,15.6,117.7,1981062818,1981070500,12.9,19.6,97.2,135.0,3.4,2.5,1,0,1,ddRI,9X,w06,30,1981063000,wn,
07w.1981,TS,NN,LYNN,55,5.0,6.5,15.7,122.8,1981070100,1981070712,8.6,23.5,110.1,139.7,2.9,2.0,1,0,0,rrRI,9X,w07,42,1981070218,wn,
08w.1981,TY,NN,MAURY,65,2.8,3.0,22.2,125.2,1981071700,1981072000,18.9,26.4,116.2,130.9,1.6,1.1,0,0,1,ddRW,9X,w08,24,1981071800,wn,
09w.1981,TD,NN,NINA,30,1.0,1.0,26.9,121.4,1981072200,1981072300,25.3,29.4,120.0,122.9,0.3,0.0,0,0,0,NaN,9X,w09,6,1981072206,wn,
10w.1981,TY,NN,OGDEN,65,5.0,5.0,28.9,138.5,1981072700,1981080100,22.5,36.0,125.8,150.0,2.9,1.9,0,0,1,ddRW,9X,w10,6,1981072706,wn,
11w.1981,TD,NN,NONAME,30,0.8,1.5,18.5,143.2,1981073112,1981080200,18.0,19.0,141.5,144.4,0.2,0.0,0,0,0,NaN,9X,w11,6,1981073118,wn,
12w.1981,TS,NN,PHYLLIS,45,1.8,1.8,30.4,146.3,1981080300,1981080418,25.8,35.0,145.3,148.1,1.1,0.6,0,0,0,NaN,9X,w12,6,1981080306,wn,
13w.1981,TS,NN,ROY,55,5.0,5.0,18.3,116.3,1981080400,1981080900,15.3,21.1,112.4,118.9,2.3,1.1,0,0,0,NaN,9X,w13,12,1981080412,wn,
14w.1981,TS,NN,SUSAN,60,6.2,6.2,29.4,161.8,1981080618,1981081300,20.3,36.9,154.2,166.5,3.7,2.5,0,0,0,NaN,9X,w14,42,1981080812,wn,
15w.1981,TY,NN,THAD,85,7.2,7.2,27.9,135.7,1981081612,1981082318,19.3,49.3,130.1,141.5,7.3,7.7,0,0,0,NaN,9X,w15,6,1981081618,wn,
16w.1981,TS,NN,VANESSA,50,3.0,3.0,30.2,161.2,1981081606,1981081906,23.8,35.6,154.6,166.9,1.9,1.3,0,0,0,NaN,9X,w16,24,1981081706,wn,
