stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1956,TY,NN,SARAH,125,15.5,15.5,9.6,136.6,1956032106,1956040518,1.7,15.8,124.7,153.9,14.4,16.1,4,1,5,ddED,9X,w01,18,1956032200,bt,
02w.1956,TS,NN,NONAME,40,2.8,5.8,13.9,116.2,1956040900,1956041418,12.0,15.5,109.0,122.8,1.1,0.5,0,0,0,NaN,9X,w02,84,1956041212,bt,
03w.1956,STY,NN,THELMA,150,9.0,9.0,15.7,130.0,1956041600,1956042500,5.9,30.6,119.2,147.5,12.6,20.2,6,0,7,ddRI,9X,w03,NaN,NaN,NaN,
04w.1956,TS,NN,NONAME,40,2.0,2.2,20.5,150.8,1956061800,1956062006,19.8,21.0,148.5,152.5,0.8,0.3,0,0,0,NaN,9X,w04,18,1956061818,bt,
05w.1956,TY,NN,VERA,80,3.2,3.2,15.8,116.6,1956070506,1956070812,12.1,19.6,106.4,126.0,2.0,1.5,1,0,1,ddRI,9X,w05,24,1956070606,bt,
06w.1956,STY,NN,WANDA,160,7.5,7.5,24.8,129.6,1956072700,1956080312,20.1,35.0,112.0,144.6,12.0,24.9,8,2,6,ddED,9X,w06,NaN,NaN,NaN,
07w.1956,TY,NN,AMY,65,2.0,2.0,24.4,135.8,1956080300,1956080500,22.7,27.0,131.0,140.8,1.7,1.4,0,0,1,ddRW,9X,w07,NaN,NaN,NaN,
08w.1956,TS,NN,NONAME,40,1.2,1.5,16.5,124.2,1956080900,1956081012,14.2,18.9,120.1,127.5,0.6,0.2,0,0,0,NaN,9X,w08,6,1956080906,bt,
09w.1956,TY,NN,BABS,100,6.8,6.8,28.4,129.5,1956081200,1956081818,21.0,42.0,125.5,140.0,7.4,8.9,4,0,4,ddRI,9X,w09,NaN,NaN,NaN,
10w.1956,TY,NN,CHAROLOTTE,110,7.2,8.0,17.7,121.4,1956082500,1956090200,13.5,21.0,99.5,143.0,8.3,11.1,8,2,4,ddED,9X,w10,42,1956082618,bt,
11w.1956,TY,NN,DINAH,95,6.8,6.8,21.9,126.1,1956082900,1956090418,17.0,30.9,117.6,132.3,6.9,8.0,0,0,3,ddRW,9X,w11,18,1956082918,bt,
12w.1956,STY,NN,EMMA,135,10.2,10.2,27.3,134.0,1956090106,1956091112,19.0,49.5,126.8,142.5,13.8,21.7,4,0,5,ddRI,9X,w12,NaN,NaN,NaN,
13w.1956,TY,NN,FREDA,85,5.8,6.0,22.7,123.0,1956091300,1956091900,17.7,26.0,115.0,131.3,4.8,4.5,4,0,0,rrRI,9X,w13,24,1956091400,bt,
14w.1956,STY,NN,GILDA,140,6.2,6.5,19.3,121.8,1956091800,1956092412,12.0,26.2,116.8,126.6,7.9,12.0,7,0,5,ddRI,9X,w14,NaN,NaN,NaN,
15w.1956,TY,NN,HARRIET,110,7.8,7.8,20.1,133.6,1956091906,1956092700,14.7,33.9,126.2,142.5,7.3,8.6,0,0,0,NaN,9X,w15,66,1956092200,bt,
