dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2017123118,a9w.2018,9X-A9W,TS,NN,8.6,131.0,20,1006,280,17,280,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2018010100,a9w.2018,9X-A9W,TS,NN,8.9,129.3,20,1006,280,17,280,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2018010106,a9w.2018,9X-A9W,TS,NN,9.2,127.6,20,1006,280,17,280,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2018010112,a9w.2018,9X-A9W,TS,NN,9.3,126.4,25,1004,278,14,278,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,160,1006,0.08,S,45,NaN,
2018010118,01w.2018,BOLAVEN,TS,NN,9.4,124.6,30,1003,274,15,274,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,160,1006,0.22,S,45,SJB,
2018010200,01w.2018,BOLAVEN,TS,NN,9.4,122.5,30,1003,271,19,271,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,160,1006,0.36,S,45,SJB,
2018010206,01w.2018,BOLAVEN,TS,NN,9.3,120.6,30,1003,269,20,269,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,160,1005,NaN,S,45,AES,
2018010212,01w.2018,BOLAVEN,TS,NN,9.1,119.1,30,1003,265,17,265,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,155,1006,0.01,S,40,AES,
2018010218,01w.2018,BOLAVEN,TS,NN,9.7,117.6,30,1003,278,15,278,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,155,1006,0.07,S,40,SJB,
2018010300,01w.2018,BOLAVEN,TS,NN,10.4,115.9,35,1001,292,17,292,17,100,120,70,90,120,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,155,1006,NaN,S,40,SJB,
2018010306,01w.2018,BOLAVEN,TS,NN,11.0,114.6,35,1001,294,16,294,16,105,120,90,90,120,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,150,1007,NaN,S,40,AES,
2018010312,01w.2018,BOLAVEN,TS,NN,11.5,113.2,30,1003,293,14,293,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,140,1007,NaN,S,30,AES,
2018010318,01w.2018,BOLAVEN,TS,NN,11.9,111.9,30,1003,289,14,289,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,120,1008,NaN,NaN,30,DMP,
2018010400,01w.2018,BOLAVEN,TS,NN,12.3,111.0,25,1005,290,11,290,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,115,1009,NaN,S,30,DMP,
2018010406,01w.2018,BOLAVEN,TS,NN,12.2,110.1,20,1007,280,9,280,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,115,1009,NaN,NaN,30,NaN,
2018010412,01w.2018,BOLAVEN,TS,NN,12.9,109.6,15,NaN,294,7,294,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,0.30,NaN,NaN,NaN,
2018020618,a3w.2018,9X-A3W,TS,NN,8.7,150.7,20,1009,275,8,160,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1009,NaN,S,50,NaN,
2018020700,a3w.2018,9X-A3W,TS,NN,8.3,151.1,20,1007,275,8,160,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1009,0.00,S,50,NaN,
2018020706,a3w.2018,9X-A3W,TS,NN,7.8,151.5,20,1006,275,8,160,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1009,0.01,S,50,NaN,
