stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1999,TS,NN,HILDA,35,3.8,4.5,7.2,113.8,1999010300,1999010712,4.9,10.9,113.1,114.4,1.1,0.1,0,0,0,NaN,9X,xxw,30,1999010406,wn,
02w.1999,TS,NN,IRIS,35,3.2,5.2,12.2,132.0,1999021318,1999021900,11.0,14.2,126.3,137.7,1.1,0.3,0,0,0,NaN,9X,xxw,54,1999021600,wn,
03w.1999,TS,NN,JACOB,35,3.8,4.2,12.3,130.3,1999040518,1999041000,9.8,13.9,123.3,135.8,1.0,0.1,0,0,0,NaN,9X,xxw,12,1999040606,wn,
04w.1999,TY,NN,KATE,75,7.5,8.2,18.5,134.3,1999042100,1999042906,7.6,32.0,125.5,157.3,5.8,5.0,0,0,0,NaN,9X,xxw,24,1999042200,wn,
05w.1999,TY,NN,LEO,110,5.8,7.2,18.0,113.7,1999042518,1999050300,14.2,23.3,110.9,115.6,4.6,4.9,5,2,7,ddED,9X,xxw,30,1999042700,wn,
06w.1999,TY,NN,MAGGIE,105,7.0,8.8,16.6,124.6,1999053012,1999060806,9.3,23.6,111.0,131.8,6.8,8.2,3,0,5,ddRI,9X,xxw,42,1999060106,wn,
07w.1999,TD,NN,NONAME,30,4.0,5.2,27.1,148.5,1999071400,1999071906,24.0,35.6,142.3,155.9,1.0,0.0,0,0,0,NaN,9X,xxw,24,1999071500,wn,
08w.1999,TD,NN,NONAME,30,2.2,4.2,32.3,131.6,1999071912,1999072318,24.6,44.4,126.8,139.2,0.6,0.0,0,0,0,NaN,9X,xxw,42,1999072106,wn,
09w.1999,TS,NN,NEIL,40,2.8,5.0,27.8,126.7,1999072312,1999072812,18.3,37.5,123.5,128.8,1.1,0.4,0,0,0,NaN,9X,xxw,42,1999072506,wn,
10w.1999,TD,NN,NONAME,25,1.8,4.8,19.4,115.2,1999072300,1999072718,16.0,26.7,113.2,118.0,0.4,0.0,0,0,0,NaN,9X,xxw,90,1999072618,wn,
11w.1999,TY,NN,OLGA,80,6.2,8.2,20.9,131.6,1999072618,1999080400,5.5,41.8,126.0,138.7,5.2,4.9,0,0,2,ddRW,9X,xxw,54,1999072900,wn,
12w.1999,TS,NN,PAUL,50,4.8,7.8,24.3,134.5,1999073118,1999080812,11.9,35.0,121.3,144.4,1.6,0.5,0,0,0,NaN,9X,xxw,66,1999080312,wn,
