stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1969,TY,NN,PHYLLIS,85,5.2,5.5,12.0,155.3,1969011706,1969012218,8.9,14.2,140.7,171.3,5.3,5.6,2,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
02w.1969,TS,NN,RITA,40,2.8,2.8,6.8,163.8,1969030706,1969031000,5.3,7.7,157.9,168.9,1.2,0.6,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
03w.1969,TY,NN,SUSAN,105,7.0,7.0,8.4,130.9,1969041806,1969042506,6.5,9.9,126.0,140.0,6.3,7.3,4,0,6,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1969,TY,NN,TESS,70,3.0,3.0,14.4,114.4,1969070812,1969071112,11.6,17.0,107.2,121.5,2.1,1.7,4,0,2,ddRI,9X,xxw,6,1969070818,bt,
05w.1969,STY,NN,VIOLA,130,7.5,7.5,17.2,127.3,1969072200,1969072912,8.1,23.5,111.0,143.5,9.6,14.7,6,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1969,TS,NN,WINNIE,50,1.5,1.5,18.1,129.6,1969073000,1969073112,16.0,19.3,125.8,133.4,1.0,0.7,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
07w.1969,TS,NN,ALICE,45,2.2,2.2,28.6,135.6,1969080206,1969080412,23.7,33.6,134.3,137.8,1.1,0.6,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
08w.1969,TY,NN,BETTY,70,4.2,4.2,22.3,125.9,1969080506,1969080912,14.0,28.2,114.0,138.1,3.4,2.8,0,0,3,ddRW,9X,xxw,NaN,NaN,NaN,
09w.1969,TY,NN,CORA,85,8.2,8.2,23.5,132.3,1969081500,1969082306,11.5,36.8,127.2,141.7,7.2,6.9,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
10w.1969,TY,NN,DORIS,65,2.8,2.8,16.3,109.9,1969083106,1969090300,14.6,17.1,103.0,116.6,2.1,1.6,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
11w.1969,STY,NN,ELSIE,150,9.2,9.2,20.4,139.7,1969091906,1969092812,16.3,28.0,116.0,164.4,12.4,21.2,9,0,6,ddRI,9X,xxw,NaN,NaN,NaN,
12w.1969,TY,NN,FLOSSIE,95,7.8,7.8,28.2,159.9,1969093000,1969100718,23.4,38.0,149.8,173.0,8.3,9.4,1,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
13w.1969,TS,NN,GRACE,60,10.5,10.5,25.9,129.7,1969093000,1969101012,15.7,43.0,121.7,164.0,7.1,5.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
14w.1969,TY,NN,HELEN,105,5.5,5.5,26.2,150.7,1969100806,1969101318,15.0,39.5,141.7,174.5,5.3,6.1,5,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
