stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2003,TS,NN,YANYAN,50,7.2,10.2,9.3,161.5,2003011106,2003012112,1.3,18.5,146.7,180.2,3.0,1.4,0,0,0,NaN,9X,xxw,108,2003011518,wn,
02w.2003,STY,NN,KUJIRA,135,17.5,17.8,14.3,138.9,2003040800,2003042518,2.6,34.9,122.4,160.6,19.2,27.3,4,0,7,ddRI,9X,xxw,24,2003040900,wn,
03w.2003,TD,NN,NONAME,30,3.5,3.5,9.3,130.6,2003051700,2003052012,7.3,13.5,130.0,131.3,0.9,0.0,0,0,0,NaN,9X,xxw,18,2003051718,wn,
04w.2003,TY,NN,CHAN-HOM,115,8.5,9.2,15.8,153.4,2003051800,2003052706,4.0,36.1,147.9,170.9,8.8,10.9,4,1,4,ddED,9X,xxw,24,2003051900,wn,
05w.2003,TS,NN,LINFA,55,6.0,6.5,19.5,123.1,2003052406,2003053018,15.5,32.0,118.1,132.0,3.4,2.2,0,0,0,NaN,9X,xxw,18,2003052500,wn,
06w.2003,TS,NN,NANGKA,45,4.0,4.5,20.5,122.0,2003053012,2003060400,16.9,29.4,117.0,136.8,1.8,0.9,0,0,0,NaN,9X,xxw,24,2003053112,wn,
07w.2003,TY,NN,SOUDELOR,115,8.5,13.0,15.5,134.9,2003060700,2003062000,8.1,40.5,123.0,155.8,7.2,7.5,2,0,4,ddRI,9X,xxw,114,2003061118,wn,
08w.2003,TY,NN,KONI,65,7.5,9.5,13.4,121.9,2003071306,2003072218,7.1,20.1,103.8,137.1,5.0,3.9,0,0,0,NaN,9X,xxw,54,2003071512,wn,
09w.2003,STY,NN,IMBUDO,130,9.0,10.5,13.2,128.9,2003071500,2003072512,3.6,24.7,103.7,150.0,10.4,14.7,6,0,7,ddRI,9X,xxw,42,2003071618,wn,
10w.2003,TY,NN,MORAKOT,65,4.2,5.8,18.4,124.1,2003073006,2003080500,9.3,25.5,117.4,130.4,2.7,2.0,0,0,1,ddRW,9X,xxw,54,2003080112,wn,
11w.2003,TY,NN,ETAU,110,8.2,9.8,20.8,137.2,2003073106,2003081000,8.6,43.6,128.2,150.1,8.2,10.2,1,0,5,ddRI,9X,xxw,60,2003080218,wn,
12w.2003,TY,NN,KROVANH,90,11.0,12.0,16.4,131.9,2003081400,2003082600,7.0,22.3,105.2,155.4,7.8,7.4,4,0,1,ddRI,9X,xxw,30,2003081506,wn,
13w.2003,TS,NN,VAMCO,35,2.0,3.5,23.1,122.2,2003081706,2003082018,18.8,30.5,117.5,125.4,0.6,0.1,0,0,0,NaN,9X,xxw,42,2003081900,wn,
14w.2003,TY,NN,DUJUAN,125,6.8,6.8,19.3,128.1,2003082712,2003090306,15.8,23.0,109.2,139.0,7.2,9.7,7,0,4,ddRI,9X,xxw,18,2003082806,wn,
15w.2003,STY,NN,MAEMI,150,9.2,10.2,21.0,136.3,2003090306,2003091312,6.7,42.2,125.3,155.7,11.1,18.1,5,3,6,ddED,9X,xxw,60,2003090518,wn,
16w.2003,TY,NN,CHOI-WAN,100,5.8,6.0,28.2,134.6,2003091700,2003092300,18.6,42.1,127.2,156.5,5.4,6.1,4,0,2,ddRI,9X,xxw,18,2003091718,wn,
17w.2003,TY,NN,KOPPU,90,6.5,6.5,22.2,139.6,2003092318,2003093006,14.5,35.0,135.4,150.1,4.5,4.0,3,0,1,ddRI,9X,xxw,18,2003092412,wn,
18w.2003,TD,NN,NONAME,25,4.5,5.0,18.8,115.2,2003100600,2003101100,17.0,21.7,112.0,117.6,1.1,0.0,0,0,0,NaN,9X,xxw,18,2003100618,wn,
19w.2003,TD,NN,NONAME,30,3.0,3.0,29.2,131.2,2003101000,2003101300,25.7,34.0,129.6,135.8,0.8,0.0,0,0,0,NaN,9X,xxw,48,2003101200,wn,
