stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2000,STY,NN,DAMREY,155,7.2,8.8,16.1,136.2,2000050318,2000051212,5.8,28.3,131.4,149.2,7.3,10.6,8,3,6,ddED,9X,w01,48,2000050518,wn,
02w.2000,TS,NN,LONGWANG,40,1.8,2.5,21.8,127.0,2000051718,2000052006,17.8,28.3,121.6,139.1,0.7,0.3,0,0,0,NaN,9X,w02,24,2000051818,wn,
03w.2000,TD,NN,NONAME,30,1.2,1.5,19.5,120.1,2000052012,2000052200,17.7,21.4,116.2,124.7,0.3,0.0,0,0,0,NaN,9X,w03,12,2000052100,wn,
04w.2000,TD,NN,NONAME,30,2.2,3.8,13.3,111.2,2000052900,2000060118,9.8,18.2,106.9,116.6,0.6,0.0,0,0,0,NaN,9X,w04,42,2000053018,wn,
05w.2000,TY,NN,KIROGI,115,7.0,7.0,24.5,135.5,2000070200,2000070900,12.5,42.3,131.5,147.1,7.5,9.5,5,4,3,ddED,9X,w05,6,2000070206,wn,
06w.2000,TY,NN,KAI-TAK,75,8.5,8.8,21.3,120.0,2000070206,2000071100,15.0,38.0,117.0,123.9,5.5,4.4,3,0,0,rrRI,9X,w06,48,2000070406,wn,
07w.2000,TD,NN,NONAME,25,3.8,5.0,13.1,126.1,2000071000,2000071500,6.2,17.6,117.6,134.4,0.9,0.0,0,0,0,NaN,9X,w07,66,2000071218,wn,
08w.2000,TD,NN,NONAME,30,3.0,3.2,18.6,113.6,2000071406,2000071712,16.0,22.6,111.7,116.3,0.8,0.0,0,0,0,NaN,9X,w08,42,2000071600,wn,
09w.2000,TS,NN,TEMBIN,45,5.8,6.0,29.8,143.3,2000071700,2000072300,20.8,41.9,141.5,149.6,2.6,1.3,0,0,0,NaN,9X,w09,18,2000071718,wn,
10w.2000,TD,NN,NONAME,25,3.2,3.5,15.4,127.7,2000071912,2000072300,12.0,17.9,122.1,131.3,0.8,0.0,0,0,0,NaN,9X,w10,12,2000072000,wn,
11w.2000,TS,NN,BOLAVEN,50,6.8,7.8,27.0,127.5,2000072312,2000073106,17.8,38.2,121.2,131.1,3.7,2.3,0,0,0,NaN,9X,w11,30,2000072418,wn,
12w.2000,TS,NN,CHANCHU,40,2.2,3.2,9.9,177.6,2000072612,2000072918,6.4,14.1,174.7,182.0,0.9,0.3,0,0,0,NaN,9X,w12,36,2000072800,wn,
13w.2000,TY,NN,JELAWAT,125,10.2,11.0,26.1,134.9,2000073112,2000081112,21.7,31.8,118.9,155.2,13.6,19.5,7,4,5,ddED,9X,w13,12,2000080100,wn,
14w.2000,TD,NN,NONAME,30,2.8,3.8,30.4,146.5,2000080618,2000081012,23.7,36.7,143.1,153.9,0.7,0.0,0,0,0,NaN,9X,w14,36,2000080806,wn,
15w.2000,TY,NN,EWINIAR,75,10.8,11.2,30.6,144.5,2000080812,2000081918,14.1,39.7,135.5,151.1,6.9,5.4,4,0,1,ddRI,9X,w15,18,2000080906,wn,
16w.2000,TS,NN,WENE,45,2.2,2.8,34.9,181.4,2000081412,2000081706,31.3,40.2,179.3,184.0,1.1,0.7,0,0,0,NaN,9X,w16,18,2000081506,wn,
17w.2000,TD,NN,NONAME,25,2.0,2.2,32.4,173.6,2000081618,2000081900,29.9,35.6,169.0,179.5,0.5,0.0,0,0,0,NaN,9X,w17,24,2000081718,wn,
18w.2000,STY,NN,BILIS,140,6.8,8.2,19.7,127.0,2000081706,2000082512,8.3,32.8,116.0,139.2,7.9,12.7,9,1,6,ddED,9X,w18,24,2000081806,wn,
19w.2000,TS,NN,KAEMI,45,3.8,4.5,14.0,111.9,2000081812,2000082300,11.2,16.5,106.2,116.0,1.5,0.5,0,0,0,NaN,9X,w19,42,2000082006,wn,
20w.2000,TY,NN,PRAPIROON,75,7.2,8.8,23.2,129.1,2000082318,2000090112,7.1,43.7,123.3,139.5,4.7,3.8,0,0,4,ddRW,9X,w20,30,2000082500,wn,
21w.2000,TS,NN,MARIA,55,5.0,5.2,20.8,115.4,2000082712,2000090118,17.9,26.1,113.4,116.4,2.4,1.4,0,0,1,ddRW,9X,w21,12,2000082800,wn,
22w.2000,STY,NN,SAOMAI,140,14.0,14.5,21.9,138.9,2000090118,2000091606,13.5,39.5,124.2,158.5,16.9,23.3,7,0,3,ddRI,9X,w22,18,2000090212,wn,
23w.2000,TY,NN,WUKONG,90,5.8,6.5,18.0,113.8,2000090400,2000091012,16.7,19.1,104.8,117.8,4.6,4.6,4,0,3,ddRI,9X,w23,30,2000090506,wn,
24w.2000,TS,NN,BOPHA,55,6.0,6.8,21.9,128.2,2000090506,2000091200,16.6,26.3,121.8,137.0,3.4,2.3,0,0,0,NaN,9X,w24,12,2000090518,wn,
25w.2000,TY,NN,SONAMU,75,4.0,4.2,28.6,141.9,2000091400,2000091806,21.5,44.5,138.2,148.7,3.6,3.5,2,0,0,rrRI,9X,w25,6,2000091406,wn,
26w.2000,STY,NN,SHANSHAN,135,7.2,8.8,21.2,170.2,2000091518,2000092412,14.1,38.9,165.1,178.0,9.5,14.8,7,0,7,ddRI,9X,w26,42,2000091712,wn,
27w.2000,TS,NN,NONAME,35,2.8,3.0,27.5,166.3,2000092718,2000093018,24.0,30.0,164.9,168.2,0.9,0.1,0,0,0,NaN,9X,w27,24,2000092818,wn,
28w.2000,TS,NN,NONAME,40,6.8,8.2,14.1,111.4,2000100612,2000101418,10.3,18.7,109.3,113.4,2.3,0.7,0,0,0,NaN,9X,w28,6,2000100618,wn,
29w.2000,TY,NN,YAGI,105,8.5,9.8,21.7,135.0,2000101812,2000102806,12.5,26.4,123.2,152.9,5.8,5.3,3,0,4,ddRI,9X,w29,78,2000102118,wn,
30w.2000,TY,NN,XANGSANE,90,7.5,7.8,15.9,124.6,2000102500,2000110118,8.5,31.1,117.9,137.5,7.1,7.7,5,0,2,ddRI,9X,w30,12,2000102512,wn,
31w.2000,TY,NN,BEBINCA,90,8.2,8.8,15.1,121.9,2000103006,2000110800,5.1,21.4,113.0,137.8,5.8,5.0,5,0,5,ddRI,9X,w31,18,2000103100,wn,
32w.2000,TD,NN,NONAME,30,2.5,2.8,23.1,126.9,2000110712,2000111006,16.1,27.8,123.8,133.4,0.6,0.0,0,0,0,NaN,9X,w32,12,2000110800,wn,
33w.2000,TS,NN,RUMBIA,55,9.2,11.0,9.8,120.1,2000112700,2000120800,7.4,12.7,106.3,134.0,4.2,2.3,1,0,0,rrRI,9X,w33,24,2000112800,wn,
34w.2000,TY,NN,SOULIK,115,7.2,7.8,14.0,132.5,2000122812,2001010506,6.9,18.4,127.0,137.5,6.0,6.2,4,3,4,ddED,9X,w34,12,2000122900,wn,
01l.2000,TD,NN,ONE,25,1.2,1.2,21.1,266.7,2000060712,2000060818,20.5,22.0,266.0,267.2,0.4,0.0,0,0,0,NaN,9X,l01,6,2000060718,wn,
02l.2000,TD,NN,TWO,30,2.8,2.8,9.9,331.4,2000062300,2000062518,9.5,10.2,321.8,340.2,0.8,0.0,0,0,0,NaN,9X,l02,18,2000062318,wn,
03l.2000,TY,NN,ALBERTO,110,21.5,21.5,32.9,318.1,2000080318,2000082506,10.8,70.7,301.3,355.1,20.9,22.7,3,0,3,ddRI,9X,l03,12,2000080406,wn,
04l.2000,TS,NN,FOUR,35,2.8,3.0,28.5,282.7,2000080812,2000081112,27.9,29.6,280.8,285.8,0.8,0.1,0,0,0,NaN,9X,l04,24,2000080912,wn,
05l.2000,TS,NN,BERYL,45,3.0,3.0,23.2,265.0,2000081218,2000081518,21.0,25.2,260.2,267.5,1.1,0.4,0,0,0,NaN,9X,l05,24,2000081318,wn,
06l.2000,TS,NN,CHRIS,35,2.8,2.8,15.6,306.1,2000081618,2000081912,13.7,18.5,299.5,311.5,0.9,0.1,0,0,0,NaN,9X,l06,24,2000081718,wn,
07l.2000,TY,NN,DEBBY,65,6.0,6.0,15.6,303.6,2000081812,2000082412,10.0,20.0,283.0,322.9,3.9,2.9,0,0,2,ddRW,9X,l07,30,2000081918,wn,
08l.2000,TS,NN,ERNESTO,35,4.2,4.2,15.6,315.3,2000083012,2000090318,12.6,20.0,302.0,329.6,1.5,0.4,0,0,0,NaN,9X,l08,60,2000090200,wn,
09l.2000,TD,NN,NINE,30,1.0,1.0,28.1,266.7,2000090812,2000090912,25.9,30.0,266.0,267.6,0.3,0.0,0,0,0,NaN,9X,l09,12,2000090900,wn,
10l.2000,TY,NN,FLORENCE,70,7.2,7.2,32.1,290.6,2000091012,2000091718,29.1,45.5,286.0,307.0,5.6,4.8,4,0,0,rrRI,9X,l10,24,2000091112,wn,
11l.2000,TY,NN,GORDON,65,8.0,8.5,27.7,278.5,2000091218,2000092106,16.3,43.5,271.3,297.0,3.6,2.0,2,0,3,ddRI,9X,l11,42,2000091412,wn,
12l.2000,TS,NN,HELENE,60,10.2,10.2,25.5,287.6,2000091512,2000092518,14.7,46.1,272.8,311.2,4.2,1.9,2,0,1,ddRI,9X,l12,NaN,NaN,wn,
13l.2000,TY,NN,ISAAC,120,12.8,12.8,28.1,322.1,2000092112,2000100406,11.5,62.0,303.8,356.0,14.8,18.9,4,2,4,ddED,9X,l13,NaN,NaN,wn,
