dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2023041800,a2w.2023,SANVU,TS,NN,2.6,159.6,15,1008,51,3,51,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023041806,a2w.2023,SANVU,TS,NN,2.8,159.9,15,1008,51,3,51,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023041812,a2w.2023,SANVU,TS,NN,3.0,160.1,15,1007,51,3,51,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023041818,a2w.2023,SANVU,TS,NN,3.4,160.0,15,1006,9,3,9,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,180,1008,NaN,S,40,NaN,
2023041900,a2w.2023,SANVU,TS,NN,3.9,159.8,20,1005,342,5,342,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,180,1008,NaN,S,40,NaN,
2023041906,a2w.2023,SANVU,TS,NN,4.7,159.2,20,1006,328,8,328,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,165,1008,NaN,S,40,NaN,
2023041912,01w.2023,SANVU,TS,NN,5.5,158.5,25,1006,321,10,321,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1008,NaN,S,30,RCB,
2023041918,01w.2023,SANVU,TS,NN,6.6,158.1,30,1004,330,11,330,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,140,1008,0.03,S,30,MEK,
2023042000,01w.2023,SANVU,TS,NN,7.9,157.9,35,1004,346,12,346,12,32,40,35,20,,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,140,1007,NaN,S,30,MEK,
2023042006,01w.2023,SANVU,TS,NN,9.0,157.4,40,1002,344,12,344,12,32,50,50,25,5,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,140,1007,NaN,M,25,SMB,
2023042012,01w.2023,SANVU,TS,NN,9.3,156.6,40,1002,317,10,317,10,28,30,20,25,35,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,85,1007,NaN,M,15,SMB,
2023042018,01w.2023,SANVU,TS,NN,9.7,156.4,45,1000,305,6,305,6,32,35,25,30,40,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,50,1006,NaN,M,15,AAH,
2023042100,01w.2023,SANVU,TS,NN,9.9,156.3,45,999,334,3,334,3,40,50,35,35,40,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,90,1008,NaN,M,20,AAH,
2023042106,01w.2023,SANVU,TS,NN,10.0,156.1,45,1001,315,2,315,2,48,60,45,35,50,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,90,1008,NaN,M,20,SMB,
2023042112,01w.2023,SANVU,TS,NN,10.2,155.7,40,1002,297,3,297,3,39,40,40,35,40,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,90,1009,NaN,M,20,SMB,
2023042118,01w.2023,SANVU,TS,NN,10.2,154.8,30,1007,279,6,279,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,90,1009,NaN,M,20,SJB,
2023042200,01w.2023,SANVU,TS,NN,10.1,154.0,25,1004,267,8,267,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,90,1008,NaN,S,45,SJB,
2023042206,01w.2023,SANVU,TS,NN,10.1,153.4,25,1006,266,7,266,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,80,1008,NaN,S,50,NaN,
2023042212,01w.2023,SANVU,TS,NN,10.3,153.0,15,1006,281,5,281,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,80,1008,NaN,NaN,50,NaN,
2023042218,01w.2023,SANVU,TS,NN,10.7,152.7,15,1006,311,5,311,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,80,1008,NaN,NaN,50,NaN,
2023042300,01w.2023,SANVU,TS,NN,10.7,152.5,15,1006,309,3,309,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042306,01w.2023,SANVU,TS,NN,10.6,152.4,15,1006,251,2,251,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042312,01w.2023,SANVU,TS,NN,10.5,152.3,15,1006,225,1,225,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042318,01w.2023,SANVU,TS,NN,10.5,152.2,20,1006,243,1,243,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042400,01w.2023,SANVU,TS,NN,10.5,152.0,20,1006,270,1,270,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042406,01w.2023,SANVU,TS,NN,10.8,151.2,15,1006,287,5,287,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1008,NaN,NaN,50,NaN,
2023042412,01w.2023,SANVU,TS,NN,10.9,150.4,15,1009,284,8,284,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042418,01w.2023,SANVU,TS,NN,11.0,149.6,15,1008,277,8,277,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042500,01w.2023,SANVU,TS,NN,10.7,149.0,15,1008,262,7,262,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042506,01w.2023,SANVU,TS,NN,10.5,148.6,15,1010,243,6,243,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042512,01w.2023,SANVU,TS,NN,10.4,148.3,15,1009,246,4,246,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042518,01w.2023,SANVU,TS,NN,10.2,147.8,15,1009,249,4,249,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042600,01w.2023,SANVU,TS,NN,10.0,147.2,15,1010,250,6,250,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042606,01w.2023,SANVU,TS,NN,9.9,146.3,15,1010,259,8,259,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042612,01w.2023,SANVU,TS,NN,10.2,145.1,15,1009,276,10,276,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023042618,01w.2023,SANVU,TS,NN,10.5,143.6,15,1009,283,14,283,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,130,1011,NaN,NaN,50,NaN,
2023051700,b7w.2023,MAWAR,STY,NN,4.2,152.0,15,1009,315,5,315,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023051706,b7w.2023,MAWAR,STY,NN,4.6,151.8,15,1009,315,5,315,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023051712,b7w.2023,MAWAR,STY,NN,4.9,151.3,15,1009,315,5,315,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2023051718,b7w.2023,MAWAR,STY,NN,5.2,150.8,15,1007,301,6,301,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,140,1008,NaN,NaN,NaN,NaN,
2023051800,b7w.2023,MAWAR,STY,NN,5.1,150.0,20,1006,279,7,279,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,150,1010,NaN,S,NaN,NaN,
2023051806,b7w.2023,MAWAR,STY,NN,5.0,149.5,20,1006,261,7,261,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,120,1008,NaN,S,50,NaN,
2023051812,b7w.2023,MAWAR,STY,NN,5.0,148.9,20,1006,265,6,265,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,160,1010,NaN,S,50,NaN,
2023051818,b7w.2023,MAWAR,STY,NN,4.6,148.4,20,1006,250,6,250,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,160,1010,NaN,S,50,NaN,
2023051900,b7w.2023,MAWAR,STY,NN,4.4,148.8,20,1006,189,3,189,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,160,1007,NaN,S,50,NaN,
2023051906,b7w.2023,MAWAR,STY,NN,4.6,149.1,20,1004,90,3,90,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,150,1006,NaN,S,50,NaN,
2023051912,b7w.2023,MAWAR,STY,NN,5.1,149.5,20,1005,45,5,45,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,175,1009,NaN,S,50,NaN,
2023051918,b7w.2023,MAWAR,STY,NN,5.2,149.2,20,1005,9,3,9,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,240,1007,NaN,S,50,NaN,
2023052000,02w.2023,MAWAR,STY,NN,5.3,149.3,25,1004,315,1,315,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,240,1007,NaN,M,50,JZC,
2023052006,02w.2023,MAWAR,STY,NN,5.5,149.4,30,1002,34,2,34,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,240,1007,NaN,M,50,SMB,
2023052012,02w.2023,MAWAR,STY,NN,5.7,149.3,35,1000,360,2,360,2,60,,,60,,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,240,1007,NaN,M,25,SMB,
2023052018,02w.2023,MAWAR,STY,NN,6.1,149.3,45,996,351,3,351,3,31,35,20,55,15,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,255,1008,NaN,D,25,JZC,
2023052100,02w.2023,MAWAR,STY,NN,6.8,148.9,50,996,340,6,340,6,51,50,45,75,35,15,15,10,75,10,TS,WN,B,B,235,1010,NaN,D,25,JZC,
2023052106,02w.2023,MAWAR,STY,NN,7.4,148.6,60,989,332,7,332,7,51,50,45,75,35,15,15,10,75,10,TS,WN,B,B,235,1008,NaN,D,25,SMB,
2023052112,02w.2023,MAWAR,STY,NN,7.8,148.0,70,985,318,7,318,7,60,50,45,75,70,34,35,20,75,40,TY,WN,B,B,235,1010,NaN,D,25,SMB,
2023052118,02w.2023,MAWAR,STY,NN,8.2,147.6,75,979,309,6,309,6,60,50,45,75,70,34,35,20,75,40,TY,WN,B,B,280,1008,NaN,D,25,JZC,
