stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1965,TY,NN,PATSY,65,4.0,4.2,15.3,127.3,1965011900,1965012306,13.1,17.0,122.7,129.6,2.9,2.3,2,0,0,rrRI,9X,w01,12,1965011912,bt,
02w.1965,TS,NN,RUTH,60,4.5,4.5,15.3,143.8,1965012100,1965012512,6.0,24.6,137.6,156.3,2.8,2.0,0,0,1,ddRW,9X,w02,18,1965012118,bt,
03w.1965,TS,NN,SARAH,45,2.5,2.8,7.7,105.5,1965021418,1965021712,6.8,9.7,101.6,109.7,1.3,0.7,0,0,0,NaN,9X,w03,12,1965021506,bt,
04w.1965,TS,NN,THELMA,40,1.5,1.5,7.1,131.2,1965021800,1965021912,6.6,7.7,128.8,133.8,0.7,0.3,0,0,0,NaN,9X,w04,12,1965021812,bt,
05w.1965,TS,NN,VERA,40,1.0,1.0,10.8,126.7,1965030606,1965030706,10.5,11.2,125.5,128.0,0.5,0.2,0,0,0,NaN,9X,w05,6,1965030612,bt,
06w.1965,TY,NN,WANDA,65,2.5,2.5,8.3,145.2,1965041200,1965041412,7.6,9.8,137.3,152.1,1.4,0.9,0,0,0,NaN,9X,w06,6,1965041206,bt,
07w.1965,TY,NN,AMY,100,6.0,6.0,18.2,128.4,1965052106,1965052706,10.5,37.3,123.4,141.8,4.7,4.5,2,0,1,ddRI,9X,w07,24,1965052206,bt,
08w.1965,TY,NN,BABE,80,6.0,6.0,18.6,112.3,1965053006,1965060506,15.2,27.0,107.0,116.4,5.1,4.7,2,1,4,ddED,9X,w08,12,1965053018,bt,
09w.1965,TY,NN,CARLA,120,2.2,2.2,24.3,125.4,1965060100,1965060306,19.1,30.1,119.9,130.4,1.9,2.1,2,1,3,ddED,9X,w09,6,1965060106,bt,
10w.1965,STY,NN,DINAH,160,8.0,8.2,18.9,130.1,1965061206,1965062012,11.7,37.0,121.0,143.4,11.4,20.3,6,0,7,ddRI,9X,w10,6,1965061212,bt,
11w.1965,TS,NN,EMMA,50,6.8,7.8,15.0,131.0,1965061806,1965062600,7.7,28.7,123.5,141.8,2.8,1.3,0,0,0,NaN,9X,w11,120,1965062306,bt,
12w.1965,STY,NN,FREDA,140,8.8,8.8,15.2,126.5,1965070706,1965071600,9.3,22.8,106.2,141.8,11.9,19.0,5,0,6,ddRI,9X,w12,6,1965070712,bt,
