stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1998,TD,NN,NONAME,30,3.8,5.0,20.9,128.2,1998070600,1998071100,17.2,25.1,121.3,132.3,0.9,0.0,0,0,0,NaN,9X,xxw,36,1998070712,wn,
02w.1998,TS,NN,NICHOLE,50,4.8,5.8,22.3,118.7,1998070700,1998071218,18.3,25.1,117.0,120.1,1.6,0.5,0,0,0,NaN,9X,xxw,24,1998070800,wn,
03w.1998,TS,NN,NONAME,45,2.5,3.5,24.7,146.5,1998072218,1998072606,17.0,36.2,144.1,149.3,0.8,0.2,0,0,0,NaN,9X,xxw,54,1998072500,wn,
04w.1998,TY,NN,OTTO,100,3.5,4.0,19.5,123.5,1998080106,1998080506,14.1,26.5,118.0,128.0,2.7,2.6,3,1,2,ddED,9X,xxw,18,1998080200,wn,
05w.1998,TS,NN,PENNY,60,6.0,6.8,17.7,119.4,1998080506,1998081200,10.2,23.8,107.0,129.9,2.7,1.4,0,0,2,ddRW,9X,xxw,24,1998080606,wn,
06w.1998,TY,NN,REX,115,17.5,17.5,30.7,147.8,1998082212,1998090900,16.6,50.3,128.6,185.2,19.0,23.6,3,0,0,rrRI,9X,xxw,36,1998082400,wn,
07w.1998,TD,NN,NONAME,30,5.0,6.0,27.5,136.2,1998083106,1998090606,22.6,30.6,122.4,149.5,1.2,0.0,0,0,0,NaN,9X,xxw,48,1998090206,wn,
08w.1998,TY,NN,STELLA,65,5.2,6.8,24.7,143.1,1998091000,1998091618,16.8,46.0,136.3,154.0,3.7,3.0,0,0,0,NaN,9X,xxw,54,1998091206,wn,
09w.1998,TD,NN,NONAME,25,1.2,2.0,20.3,108.8,1998091218,1998091418,20.1,21.0,104.6,113.7,0.3,0.0,0,0,0,NaN,9X,xxw,12,1998091306,wn,
10w.1998,STY,NN,TODD,130,6.0,6.0,25.5,128.5,1998091418,1998092018,19.4,30.4,121.0,135.0,5.3,6.4,5,4,4,ddED,9X,xxw,30,1998091600,wn,
11w.1998,TY,NN,VICKI,90,6.5,7.0,22.5,126.0,1998091600,1998092300,16.0,43.8,117.9,147.7,5.8,5.9,4,0,3,ddRI,9X,xxw,24,1998091700,wn,
12w.1998,TD,NN,NONAME,30,2.0,3.0,17.1,108.0,1998091618,1998091918,16.0,18.7,105.7,110.2,0.5,0.0,0,0,0,NaN,9X,xxw,36,1998091806,wn,
