stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2023,TS,NN,SANVU,45,2.8,11.0,7.9,154.4,2023041518,2023042618,2.4,11.2,143.6,160.5,1.4,0.8,0,0,1,ddRW,9X,a2w,90,2023041912,wn,
02w.2023,STY,NN,MAWAR,160,14.8,17.2,15.4,138.5,2023051706,2023060312,4.6,33.4,125.0,149.5,19.6,33.7,10,0,3,ddRI,9X,b7w,66,2023052000,wn,
03w.2023,TY,NN,GUCHOL,90,6.8,12.8,16.7,136.4,2023053118,2023061312,6.9,35.8,129.9,149.9,7.1,7.6,0,0,3,ddRW,9X,b8w,126,2023060600,wn,
04w.2023,TY,NN,TALIM,70,5.2,11.2,16.6,119.9,2023070806,2023071912,10.3,24.3,102.6,133.8,3.4,2.7,0,0,2,ddRW,9X,b5w,150,2023071412,wn,
05w.2023,STY,NN,DOKSURI,130,7.5,15.5,13.4,129.9,2023071312,2023072900,3.4,30.4,116.5,141.3,9.4,14.0,8,1,5,ddED,9X,c8w,192,2023072112,wn,
06w.2023,TY,NN,KHANUN,120,14.5,20.2,20.0,133.5,2023072112,2023081018,1.8,38.7,124.3,145.9,14.3,17.2,4,0,3,ddRI,9X,c1w,138,2023072706,wn,
07w.2023,TY,NN,LAN,115,9.8,13.0,30.3,142.1,2023080500,2023081800,24.0,47.5,134.7,149.6,9.9,11.0,5,1,6,ddED,9X,c5w,66,2023080718,wn,
08w.2023,TY,NN,DAMREY,65,6.0,10.0,24.3,152.0,2023081906,2023082906,16.1,41.3,144.1,157.0,3.9,2.7,0,0,0,NaN,9X,d0w,90,2023082300,wn,
09w.2023,STY,NN,SAOLA,135,11.0,14.2,19.5,119.3,2023082200,2023090506,16.0,22.1,107.1,128.1,15.6,26.3,7,1,7,ddED,9X,d1w,42,2023082318,wn,
10w.2023,TY,NN,HAIKUI,105,8.0,12.2,19.9,132.4,2023082412,2023090518,12.9,24.3,114.6,144.1,7.4,7.9,1,0,7,ddRI,9X,e3w,96,2023082812,wn,
11w.2023,TS,NN,KIROGI,60,7.0,11.5,22.0,146.1,2023082706,2023090718,4.7,32.1,131.9,162.0,3.0,1.6,1,0,0,rrRI,9X,d4w,66,2023083000,wn,
12w.2023,TS,NN,YUN-YEUNG,40,3.2,5.8,27.1,134.1,2023090312,2023090906,20.0,35.1,127.4,138.6,1.6,0.9,0,0,0,NaN,9X,e9w,48,2023090512,wn,
