stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1992,TY,NN,AXEL,70,11.0,12.0,8.6,160.6,1992010306,1992011506,3.2,23.0,140.8,179.2,6.5,4.7,0,0,0,NaN,9X,w01,48,1992010506,wn,
02w.1992,TY,NN,BOBBY,120,8.8,10.8,17.6,131.9,1992062006,1992070100,7.2,37.7,123.8,148.1,9.1,12.0,8,0,3,ddRI,9X,w02,66,1992062300,wn,
03w.1992,TY,NN,CHUCK,80,6.5,9.2,16.7,113.9,1992062118,1992070100,13.0,23.4,105.0,126.0,4.8,4.1,0,0,0,NaN,9X,w03,78,1992062500,wn,
04w.1992,TS,NN,DEANNA,40,8.8,10.0,11.6,137.7,1992062400,1992070400,5.1,30.7,128.1,145.3,2.7,0.6,0,0,0,NaN,9X,w04,54,1992062606,wn,
05w.1992,TY,NN,ELI,75,5.2,8.2,14.1,130.6,1992070518,1992071400,7.2,21.7,105.9,155.9,4.3,4.0,3,0,1,ddRI,9X,w05,96,1992070918,wn,
06w.1992,TS,NN,FAYE,55,3.2,7.0,15.8,123.9,1992071112,1992071812,7.1,23.7,113.8,140.2,1.2,0.5,0,0,0,NaN,9X,w06,108,1992071600,wn,
07w.1992,TY,NN,GARY,65,5.0,8.0,16.8,121.0,1992071600,1992072400,11.7,23.6,104.4,135.4,2.5,1.5,0,0,3,ddRW,9X,w07,72,1992071900,wn,
08w.1992,TS,NN,HELEN,45,3.5,6.0,31.6,160.9,1992072400,1992073000,24.6,40.6,157.1,167.0,1.5,0.7,0,0,0,NaN,9X,w08,48,1992072600,wn,
09w.1992,TY,NN,IRVING,80,4.8,6.2,26.6,132.2,1992073000,1992080506,20.3,34.8,128.8,135.3,2.5,1.7,2,0,2,ddRI,9X,w09,48,1992080100,wn,
10w.1992,TY,NN,JANIS,115,7.5,11.0,19.3,142.2,1992073000,1992081000,5.0,47.0,129.2,154.3,7.7,10.4,7,0,6,ddRI,9X,w10,96,1992080300,wn,
11w.1992,STY,NN,KENT,130,15.2,16.8,21.1,151.1,1992080306,1992082000,5.8,38.6,130.9,182.0,17.6,24.5,5,0,0,rrRI,9X,w11,60,1992080518,wn,
