stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1962,TS,NN,FRAN,45,4.2,4.2,7.1,128.8,1962020200,1962020606,5.0,10.5,128.0,130.0,2.4,1.5,0,0,0,NaN,9X,w01,6,1962020206,bt,
02w.1962,STY,NN,GEORGIA,130,10.2,10.2,26.4,147.5,1962041612,1962042618,9.5,50.0,139.3,159.5,12.6,17.6,3,0,5,ddRI,9X,w02,NaN,NaN,NaN,
03w.1962,TY,NN,HOPE,80,6.2,6.2,18.4,126.9,1962051606,1962052212,9.7,29.1,122.5,134.2,4.5,3.8,2,0,4,ddRI,9X,w03,NaN,NaN,NaN,
04w.1962,TS,NN,IRIS,60,3.8,3.8,14.9,125.7,1962052606,1962053000,9.9,17.8,124.2,129.7,1.7,0.8,1,0,2,ddRI,9X,w04,6,1962052612,bt,
05w.1962,TY,NN,JOAN,80,4.0,4.0,28.6,128.2,1962070706,1962071106,21.0,41.4,123.9,136.3,3.7,3.5,0,0,3,ddRW,9X,w05,NaN,NaN,NaN,
06w.1962,TY,NN,KATE,80,5.5,5.5,21.5,120.7,1962071812,1962072400,17.9,28.7,118.5,124.7,4.8,4.6,2,0,4,ddRI,9X,w06,12,1962071900,bt,
07w.1962,TY,NN,LOUISE,80,8.0,8.0,28.9,145.4,1962072012,1962072812,20.2,36.5,135.4,157.7,7.9,8.4,0,0,3,ddRW,9X,w07,NaN,NaN,NaN,
08w.1962,TY,NN,NORA,75,8.2,8.8,25.3,130.7,1962072606,1962080400,14.6,41.8,123.4,146.3,5.6,4.7,1,0,1,ddRI,9X,w08,72,1962072906,bt,
09w.1962,TS,NN,MARGE,40,1.0,1.2,12.9,148.6,1962072800,1962072906,12.8,13.1,147.9,149.2,0.6,0.4,0,0,0,NaN,9X,w09,6,1962072806,bt,
10w.1962,STY,NN,OPEL,145,8.2,8.2,18.2,132.8,1962073006,1962080712,8.7,42.0,117.5,151.2,8.0,11.2,7,0,6,ddRI,9X,w10,54,1962080112,bt,
11w.1962,TY,NN,PATSY,65,5.8,5.8,15.2,119.7,1962080600,1962081118,9.9,22.0,104.0,137.2,4.3,3.6,1,0,0,rrRI,9X,w11,18,1962080618,bt,
12w.1962,STY,NN,RUTH,160,11.2,11.2,31.9,151.1,1962081318,1962082500,14.2,53.0,140.7,183.0,14.3,22.5,7,4,4,ddED,9X,w12,NaN,NaN,NaN,
13w.1962,TY,NN,SARAH,75,7.0,7.5,27.4,127.4,1962081506,1962082218,22.8,37.7,124.4,136.5,6.6,6.6,0,0,0,NaN,9X,w13,NaN,NaN,NaN,
14w.1962,TY,NN,THELMA,115,6.2,6.2,28.5,139.7,1962082100,1962082706,18.2,41.5,136.2,147.1,7.1,9.0,4,1,4,ddED,9X,w14,NaN,NaN,NaN,
15w.1962,TY,NN,VERA,70,2.8,3.0,27.0,132.2,1962082506,1962082806,22.3,34.1,130.7,133.3,2.5,2.3,0,0,4,ddRW,9X,w15,NaN,NaN,NaN,
16w.1962,TY,NN,WANDA,95,5.2,5.2,19.2,123.3,1962082712,1962090118,14.7,23.0,112.0,135.6,5.4,6.2,1,0,3,ddRI,9X,w16,12,1962082800,bt,
17w.1962,STY,NN,AMY,140,9.8,9.8,22.6,130.5,1962082906,1962090800,15.0,38.9,119.1,148.7,12.8,21.2,8,2,6,ddED,9X,w17,12,1962082918,bt,
18w.1962,TS,NN,BABE,55,3.0,3.0,14.9,110.3,1962091400,1962091700,12.7,16.6,104.8,114.4,1.9,1.3,0,0,0,NaN,9X,w18,6,1962091406,bt,
19w.1962,TY,NN,CARLA,70,3.8,4.0,18.4,111.9,1962091900,1962092300,16.8,21.3,103.9,118.3,2.3,1.6,1,0,1,ddRI,9X,w19,30,1962092006,bt,
20w.1962,TY,NN,DINAH,100,8.8,9.0,17.9,132.5,1962092506,1962100406,12.8,23.3,113.6,141.4,6.6,6.9,4,0,3,ddRI,9X,w20,96,1962092906,bt,
21w.1962,STY,NN,EMMA,140,12.0,12.0,28.1,155.2,1962100118,1962101318,15.6,53.5,144.2,187.0,18.0,28.7,2,0,2,ddRI,9X,w21,NaN,NaN,NaN,
22w.1962,TY,NN,FREDA,100,7.5,7.5,28.3,166.1,1962100306,1962101018,19.3,45.5,161.4,185.0,8.7,11.0,3,0,0,rrRI,9X,w22,NaN,NaN,NaN,
23w.1962,TY,NN,GILDA,115,11.5,11.5,17.8,131.9,1962101906,1962103018,11.1,35.2,125.2,150.2,12.3,16.1,0,0,0,NaN,9X,w23,66,1962102200,bt,
24w.1962,TS,NN,HARRIET,50,0.5,0.5,8.1,99.8,1962102512,1962102600,7.9,8.4,98.1,101.5,0.6,0.4,0,0,0,NaN,9X,w24,NaN,NaN,NaN,
25w.1962,TY,NN,IVY,100,1.5,1.5,19.1,138.2,1962102806,1962102918,16.7,22.3,137.7,138.9,2.0,2.5,0,0,3,ddRW,9X,w25,NaN,NaN,NaN,
26w.1962,TY,NN,JEAN,90,6.2,6.2,15.1,114.3,1962110606,1962111212,12.3,17.1,110.5,124.9,6.3,7.0,1,0,4,ddRI,9X,w26,NaN,NaN,NaN,
27w.1962,STY,NN,KAREN,160,11.0,11.0,19.5,145.9,1962110718,1962111818,7.8,36.5,128.6,190.0,18.1,39.8,5,4,4,ddED,9X,w27,NaN,NaN,NaN,
28w.1962,TY,NN,LUCY,100,6.0,6.8,9.5,118.4,1962112500,1962120118,6.5,10.7,99.4,139.1,5.9,6.7,1,0,6,ddRI,9X,w28,12,1962112512,bt,
29w.1962,TS,NN,MARY,45,1.8,1.8,8.4,111.3,1962120112,1962120306,6.8,9.8,109.5,112.4,1.1,0.7,0,0,0,NaN,9X,w29,NaN,NaN,NaN,
30w.1962,TS,NN,NADINE,50,3.8,3.8,16.8,147.9,1962120612,1962121006,10.4,30.5,142.8,161.2,1.8,0.9,0,0,0,NaN,9X,w30,42,1962120806,bt,
31w.1962,TD,NN,NONAME,25,1.5,1.5,14.5,113.2,1962052106,1962052218,14.0,15.1,112.5,113.7,0.4,0.0,0,0,0,NaN,9X,w31,NaN,NaN,NaN,
32w.1962,TD,NN,NONAME,25,4.0,4.0,9.7,130.6,1962070806,1962071206,8.4,12.2,127.9,134.5,1.1,0.0,0,0,0,NaN,9X,w32,NaN,NaN,NaN,
33w.1962,TD,NN,NONAME,25,1.2,1.2,17.5,110.7,1962071012,1962071118,16.9,18.2,106.4,114.8,0.4,0.0,0,0,0,NaN,9X,w33,NaN,NaN,NaN,
34w.1962,TD,NN,NONAME,25,1.2,1.2,24.7,158.7,1962081400,1962081506,24.0,25.9,156.8,161.9,0.4,0.0,0,0,0,NaN,9X,w34,NaN,NaN,NaN,
35w.1962,TD,NN,NONAME,25,1.2,1.2,8.9,138.6,1962090506,1962090612,8.1,10.0,135.0,142.8,0.4,0.0,0,0,0,NaN,9X,w35,NaN,NaN,NaN,
36w.1962,TD,NN,NONAME,25,1.5,1.5,24.0,154.8,1962091218,1962091406,23.2,25.6,150.7,158.1,0.4,0.0,0,0,0,NaN,9X,w36,NaN,NaN,NaN,
37w.1962,TD,NN,NONAME,25,4.5,4.5,14.4,118.8,1962092218,1962092706,11.4,16.7,106.7,129.2,1.2,0.0,0,0,0,NaN,9X,w37,NaN,NaN,NaN,
38w.1962,TD,NN,NONAME,25,1.0,1.0,21.3,150.9,1962102106,1962102206,20.6,21.9,148.8,153.1,0.3,0.0,0,0,0,NaN,9X,w38,NaN,NaN,NaN,
39w.1962,TD,NN,NONAME,25,1.5,1.5,11.5,111.5,1962111812,1962112000,11.0,11.6,109.0,114.0,0.4,0.0,0,0,0,NaN,9X,w39,NaN,NaN,NaN,
01l.1962,TY,NN,ALMA,75,6.8,6.8,36.7,289.5,1962082612,1962090206,25.7,41.5,279.7,296.4,4.7,3.8,2,0,0,rrRI,9X,l01,30,1962082718,wn,
02l.1962,TS,NN,BECKY,50,4.8,4.8,26.3,336.5,1962082706,1962090100,16.0,40.7,331.2,342.0,3.1,2.2,0,0,0,NaN,9X,l02,NaN,NaN,NaN,
