dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
1951032000,01w.1951,GEORGIA,TY,NN,8.6,168.0,60,NaN,94,7,94,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032006,01w.1951,GEORGIA,TY,NN,8.5,168.8,70,NaN,94,7,94,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032012,01w.1951,GEORGIA,TY,NN,8.5,169.5,80,NaN,94,7,94,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032018,01w.1951,GEORGIA,TY,NN,8.5,170.1,85,NaN,90,6,90,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032100,01w.1951,GEORGIA,TY,NN,8.6,170.8,90,NaN,86,6,86,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032106,01w.1951,GEORGIA,TY,NN,8.8,171.5,100,NaN,78,7,78,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032112,01w.1951,GEORGIA,TY,NN,9.0,171.8,110,NaN,68,5,68,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032118,01w.1951,GEORGIA,TY,NN,9.5,172.0,120,NaN,35,4,35,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032200,01w.1951,GEORGIA,TY,NN,10.0,172.1,110,NaN,16,5,16,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032206,01w.1951,GEORGIA,TY,NN,10.2,172.0,100,NaN,360,4,360,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032212,01w.1951,GEORGIA,TY,NN,10.6,171.7,100,NaN,327,4,327,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032218,01w.1951,GEORGIA,TY,NN,10.8,171.4,100,NaN,315,4,315,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032300,01w.1951,GEORGIA,TY,NN,10.9,171.1,110,NaN,297,3,297,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032306,01w.1951,GEORGIA,TY,NN,11.0,170.0,100,NaN,278,7,278,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032312,01w.1951,GEORGIA,TY,NN,11.1,169.0,85,NaN,276,10,276,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032318,01w.1951,GEORGIA,TY,NN,11.0,168.0,70,NaN,270,10,270,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TY,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1951032400,01w.1951,GEORGIA,TY,NN,11.6,167.0,50,NaN,284,10,284,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
