stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1997,TS,NN,HANNAH,50,9.0,16.5,7.2,144.4,1997011100,1997012712,3.9,11.3,127.6,176.0,3.5,1.4,0,0,0,NaN,9X,xxw,198,1997011906,wn,
02w.1997,STY,NN,ISA,145,13.2,15.5,13.5,148.4,1997040806,1997042318,4.9,31.1,137.6,158.6,16.6,26.0,0,0,6,ddRW,9X,xxw,84,1997041118,wn,
03w.1997,TS,NN,JIMMY,55,5.0,8.0,12.0,158.9,1997041800,1997042600,5.1,21.4,153.6,168.0,2.7,1.8,0,0,0,NaN,9X,xxw,102,1997042206,wn,
04w.1997,TS,NN,KELLY,45,4.2,7.2,10.2,166.2,1997050406,1997051112,2.7,15.8,155.6,171.4,1.6,0.6,0,0,0,NaN,9X,xxw,66,1997050700,wn,
05w.1997,TS,NN,LEVI,45,9.5,12.0,25.1,137.8,1997052300,1997060400,16.4,40.0,111.0,199.8,4.1,2.0,0,0,0,NaN,9X,xxw,66,1997052518,wn,
06w.1997,TY,NN,MARIE,90,7.8,8.2,19.0,163.1,1997052512,1997060218,9.1,38.4,157.8,187.6,6.1,6.1,3,0,0,rrRI,9X,xxw,30,1997052618,wn,
07w.1997,STY,NN,NESTOR,140,10.2,14.2,16.4,154.4,1997060106,1997061512,5.3,40.0,141.6,171.0,12.2,18.4,8,2,4,ddED,9X,xxw,114,1997060600,wn,
08w.1997,TY,NN,OPAL,90,6.5,7.8,22.1,135.6,1997061312,1997062106,12.1,41.4,132.4,148.0,6.0,6.5,4,0,1,ddRI,9X,xxw,36,1997061500,wn,
09w.1997,TY,NN,PETER,70,12.5,18.5,24.1,145.6,1997061512,1997070400,5.5,49.3,126.3,184.0,8.0,6.1,0,0,0,NaN,9X,xxw,186,1997062306,wn,
10w.1997,STY,NN,ROSIE,140,11.0,14.2,20.1,136.0,1997071500,1997072906,7.9,36.3,131.8,142.4,11.0,15.5,9,2,4,ddED,9X,xxw,90,1997071818,wn,
11w.1997,TS,NN,SCOTT,55,10.0,13.2,28.2,156.1,1997072012,1997080218,22.0,40.4,147.8,177.7,4.7,2.6,0,0,0,NaN,9X,xxw,90,1997072406,wn,
12w.1997,TY,NN,TINA,90,12.8,20.0,16.6,136.1,1997072100,1997081000,4.3,42.5,125.9,152.3,10.4,10.3,0,0,0,NaN,9X,xxw,210,1997072918,wn,
13w.1997,TY,NN,VICTOR,65,4.0,6.5,19.4,115.1,1997072812,1997080400,15.0,30.0,113.5,119.6,2.3,1.5,0,0,3,ddRW,9X,xxw,54,1997073018,wn,
14w.1997,STY,NN,WINNIE,140,15.0,18.0,22.4,141.2,1997080500,1997082300,5.6,47.2,117.8,168.0,15.8,23.5,10,0,3,ddRI,9X,xxw,78,1997080806,wn,
