stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2023,TS,NN,SANVU,45,2.8,10.2,8.2,154.2,2023041612,2023042618,2.4,11.2,143.6,160.5,1.4,0.8,0,0,1,ddRW,9X,a2w,72,2023041912,wn,
02w.2023,STY,NN,MAWAR,160,14.5,17.0,15.1,138.5,2023051706,2023060306,4.6,32.4,125.0,149.5,19.5,33.6,10,0,3,ddRI,9X,b7w,66,2023052000,wn,
03w.2023,TY,NN,GUCHOL,90,6.8,12.2,17.0,136.2,2023060106,2023061312,7.5,35.8,129.9,149.9,7.1,7.6,0,0,3,ddRW,9X,b8w,114,2023060600,wn,
04w.2023,TY,NN,TALIM,70,5.2,10.5,16.7,119.9,2023070818,2023071906,10.6,23.6,103.1,133.8,3.4,2.7,0,0,2,ddRW,9X,b5w,138,2023071412,wn,
05w.2023,STY,NN,DOKSURI,130,7.5,14.8,13.9,129.4,2023071406,2023072900,3.6,30.4,116.5,140.1,9.4,14.0,8,1,5,ddED,9X,c8w,174,2023072112,wn,
06w.2023,TY,NN,KHANUN,120,14.5,19.2,20.8,132.9,2023072212,2023081018,1.8,38.7,124.3,144.8,14.3,17.2,4,0,3,ddRI,9X,c1w,114,2023072706,wn,
07w.2023,TY,NN,LAN,115,9.8,12.0,30.3,142.0,2023080518,2023081718,24.0,47.0,134.7,149.6,9.8,11.0,5,1,6,ddED,9X,c5w,48,2023080718,wn,
08w.2023,TY,NN,DAMREY,65,6.0,8.8,24.9,151.4,2023082012,2023082906,16.1,41.3,144.1,156.7,3.9,2.7,0,0,0,NaN,9X,d0w,60,2023082300,wn,
09w.2023,STY,NN,SAOLA,135,11.0,14.0,19.6,119.5,2023082200,2023090500,16.0,22.1,107.1,128.1,15.6,26.3,7,1,7,ddED,9X,d1w,42,2023082318,wn,
10w.2023,TY,NN,HAIKUI,105,8.0,11.0,20.3,131.9,2023082512,2023090512,14.2,23.7,115.4,144.1,7.4,7.9,1,0,7,ddRI,9X,e3w,72,2023082812,wn,
11w.2023,TS,NN,KIROGI,60,7.0,10.8,22.5,145.6,2023082718,2023090712,5.6,32.1,131.9,161.5,3.0,1.6,1,0,0,rrRI,9X,d4w,54,2023083000,wn,
12w.2023,TS,NN,YUN-YEUNG,40,3.2,5.2,27.8,134.6,2023090400,2023090906,20.0,35.1,128.9,138.6,1.6,0.9,0,0,0,NaN,9X,e9w,36,2023090512,wn,
13w.2023,TD,NN,THIRTEEN,30,1.5,4.2,15.8,109.6,2023092300,2023092706,14.4,17.2,102.4,118.5,0.4,0.0,0,0,0,NaN,9X,f1w,54,2023092506,wn,
14w.2023,TY,NN,KOINU,120,10.8,12.8,19.4,124.6,2023092706,2023101000,13.8,22.1,110.3,143.6,12.7,17.4,10,0,6,ddRI,9X,g3w,54,2023092912,wn,
15w.2023,STY,NN,BOLAVEN,155,7.8,10.0,16.7,151.4,2023100418,2023101418,6.6,43.4,142.9,168.5,9.8,17.4,5,4,6,ddED,9X,g8w,54,2023100700,wn,
16w.2023,TS,NN,SANBA,40,3.8,6.8,17.1,110.1,2023101406,2023102100,12.0,21.4,108.2,113.4,1.5,0.6,0,0,0,NaN,9X,g9w,78,2023101712,wn,
17w.2023,TD,NN,SEVENTEEN,25,2.2,12.5,5.8,144.8,2023110512,2023111800,3.0,9.6,130.0,157.5,0.4,0.0,0,0,0,NaN,9X,g5w,168,2023111212,wn,
18w.2023,TS,NN,JELAWAT,35,1.8,12.0,5.7,129.7,2023121100,2023122300,3.0,10.2,106.9,152.5,0.5,0.1,0,0,0,NaN,9X,g1w,168,2023121800,wn,
01l.2023,TS,NN,UNNAMED,55,2.0,3.2,41.1,295.1,2023011500,2023011806,36.4,51.4,288.7,299.9,2.3,1.7,0,0,0,NaN,9X,a0l,36,2023011612,bt,
02l.2023,TS,NN,TWO,35,3.2,3.5,26.1,274.4,2023053118,2023060406,23.3,28.1,273.5,277.0,1.0,0.2,0,0,0,NaN,9X,a1l,24,2023060118,wn,
03l.2023,TS,NN,BRET,60,6.8,7.8,11.8,312.2,2023061700,2023062418,9.7,13.8,287.1,334.8,4.0,2.7,0,0,0,NaN,9X,a2l,60,2023061912,wn,
04l.2023,TS,NN,CINDY,50,7.2,8.2,15.2,312.2,2023061912,2023062718,8.5,26.0,294.5,332.5,3.0,1.5,0,0,0,NaN,9X,a3l,54,2023062118,wn,
05l.2023,TY,NN,DON,65,10.8,14.2,37.8,314.8,2023071112,2023072518,31.1,50.4,304.6,335.5,7.7,4.8,0,0,0,NaN,9X,a4l,66,2023071406,wn,
06l.2023,TS,NN,GERT,50,15.5,18.5,21.0,305.1,2023081700,2023090412,11.1,39.4,299.8,323.7,5.2,1.5,0,0,0,NaN,9X,xxl,66,2023081918,wn,
07l.2023,TS,NN,EMILY,45,8.8,8.8,21.9,319.6,2023081700,2023082518,12.8,34.3,310.4,335.0,3.2,1.1,0,0,0,NaN,9X,a8l,84,2023082012,wn,
08l.2023,STY,NN,FRANKLIN,130,13.5,21.5,31.5,307.9,2023081906,2023090918,12.0,48.5,288.6,344.0,18.2,19.7,4,0,1,ddRI,9X,b0l,36,2023082018,wn,
09l.2023,TS,NN,HAROLD,40,2.8,3.0,26.0,267.2,2023082012,2023082312,24.1,29.8,256.6,276.7,0.9,0.3,0,0,0,NaN,9X,b1l,24,2023082112,wn,
10l.2023,TY,NN,IDALIA,105,5.0,13.8,31.6,287.7,2023082512,2023090806,18.0,45.2,273.2,302.5,9.1,7.9,3,0,3,ddRI,9X,b3l,30,2023082618,wn,
11l.2023,TS,NN,JOSE,50,9.8,12.0,23.4,316.6,2023082100,2023090200,14.7,41.3,307.5,335.8,2.8,0.9,0,0,0,NaN,9X,b2l,204,2023082912,wn,
12l.2023,TS,NN,KATIA,50,10.8,16.5,19.8,322.7,2023083000,2023091512,11.8,28.3,310.8,338.4,3.3,0.7,0,0,0,NaN,9X,b4l,60,2023090112,wn,
13l.2023,STY,NN,LEE,145,13.5,16.2,24.5,306.5,2023090212,2023091818,9.5,53.0,291.6,340.6,17.4,23.5,6,3,4,ddED,9X,b5l,72,2023090512,wn,
14l.2023,TY,NN,MARGOT,80,12.5,13.2,26.5,324.2,2023090512,2023091818,9.7,37.8,316.2,342.3,8.9,7.6,0,0,0,NaN,9X,b6l,48,2023090712,wn,
15l.2023,TY,NN,FIFTEEN,85,11.5,16.8,30.4,323.1,2023090918,2023092612,11.8,61.5,304.8,341.5,10.4,8.7,0,0,0,NaN,9X,b7l,138,2023091512,wn,
16l.2023,TS,NN,OPHELIA,60,1.8,3.2,33.6,283.5,2023092112,2023092418,28.5,38.9,282.4,285.0,1.6,1.1,0,0,3,ddRW,9X,b9l,NaN,NaN,wn,
17l.2023,TS,NN,PHILIPPE,45,14.8,14.8,18.2,307.2,2023092118,2023100612,13.2,29.9,293.7,331.1,8.6,5.6,0,0,0,NaN,9X,c0l,42,2023092312,wn,
18l.2023,TS,NN,RINA,45,6.2,7.5,16.0,317.3,2023092412,2023100200,8.7,26.5,304.5,335.0,2.6,1.1,0,0,0,NaN,9X,c1l,96,2023092812,wn,
19l.2023,TS,NN,SEAN,40,8.2,8.8,12.7,323.7,2023100800,2023101618,7.7,18.4,307.8,341.0,2.9,0.8,0,0,0,NaN,9X,c2l,72,2023101100,wn,
20l.2023,TY,NN,TAMMY,90,16.5,20.2,18.8,311.1,2023101112,2023103118,8.3,33.3,296.0,340.7,12.2,10.6,0,0,0,NaN,9X,c4l,174,2023101818,wn,
21l.2023,TD,NN,TWENTY-ONE,30,2.0,2.2,11.9,277.3,2023102206,2023102412,11.3,13.5,275.6,278.6,0.6,0.0,0,0,0,NaN,9X,c5l,36,2023102318,wn,
