dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2005011300,w01.2005,9X-W01,TS,NN,5.2,153.1,15,1006,282,12,282,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2005011306,w01.2005,9X-W01,TS,NN,5.2,152.1,15,1006,282,12,282,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2005011312,w01.2005,9X-W01,TS,NN,5.7,150.8,20,1004,300,10,282,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,C,C,120,1006,NaN,S,50,NaN,
2005011318,01w.2005,KULAP,TS,NN,5.8,150.7,25,1002,300,8,293,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1006,NaN,M,40,NaN,
2005011400,01w.2005,KULAP,TS,NN,6.0,150.2,25,1002,300,6,297,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1006,NaN,M,45,NaN,
2005011406,01w.2005,KULAP,TS,NN,5.7,148.0,30,1000,275,11,268,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1006,NaN,M,40,NaN,
2005011412,01w.2005,KULAP,TS,NN,6.0,147.1,30,1000,275,12,270,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1006,NaN,M,40,NaN,
2005011418,01w.2005,KULAP,TS,NN,6.5,147.1,35,997,305,7,312,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,S,40,NaN,
2005011500,01w.2005,KULAP,TS,NN,7.5,146.3,35,997,315,8,332,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,S,35,NaN,
2005011506,01w.2005,KULAP,TS,NN,7.8,147.4,40,994,355,6,13,7,38,40,35,35,40,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,35,NaN,
2005011512,01w.2005,KULAP,TS,NN,9.0,147.4,45,991,0,8,36,9,62,50,60,70,70,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011518,01w.2005,KULAP,TS,NN,10.4,146.9,45,991,350,10,349,13,60,70,50,50,70,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011600,01w.2005,KULAP,TS,NN,11.5,147.0,45,991,355,11,351,13,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011606,01w.2005,KULAP,TS,NN,12.4,146.8,45,991,350,11,357,10,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011612,01w.2005,KULAP,TS,NN,13.1,146.9,45,991,0,9,357,8,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011618,01w.2005,KULAP,TS,NN,13.5,146.9,50,987,0,7,5,6,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,25,NaN,
2005011700,01w.2005,KULAP,TS,NN,14.3,147.9,45,991,25,7,39,8,65,90,80,50,40,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2005011706,01w.2005,KULAP,TS,NN,15.1,148.8,55,984,40,10,49,12,65,90,70,50,50,24,30,25,50,20,TS,WN,C,C,120,1006,NaN,M,20,NaN,
2005011712,01w.2005,KULAP,TS,NN,15.7,149.9,55,984,50,12,54,12,65,90,70,50,50,24,30,25,50,20,TS,WN,C,C,120,1006,NaN,M,20,NaN,
2005011718,01w.2005,KULAP,TS,NN,16.2,150.6,60,980,55,11,58,10,70,50,70,90,70,25,15,25,90,25,TS,WN,C,C,120,1006,NaN,M,15,NaN,
2005011800,01w.2005,KULAP,TS,NN,16.7,151.5,60,980,60,10,57,9,65,70,60,80,50,19,20,15,80,10,TS,WN,C,C,120,1006,NaN,M,15,NaN,
2005011806,01w.2005,KULAP,TS,NN,17.3,152.7,60,980,60,10,61,11,58,65,55,50,60,18,20,15,50,20,TS,WN,C,C,120,1006,NaN,M,15,NaN,
