stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2005,TY,NN,KULAP,65,5.2,5.8,10.9,149.4,2005011300,2005011818,5.1,18.7,146.9,155.1,3.3,2.5,0,0,0,NaN,9X,xxw,18,2005011318,wn,
02w.2005,TY,NN,ROKE,80,4.8,5.8,10.1,137.0,2005031200,2005031718,6.0,12.8,118.5,152.8,3.4,3.1,0,0,3,ddRW,9X,xxw,30,2005031306,wn,
03w.2005,TY,NN,SONCA,115,9.5,10.2,12.4,139.5,2005041618,2005042700,6.9,26.0,130.8,150.8,7.1,8.6,6,3,2,ddED,9X,xxw,90,2005042012,wn,
04w.2005,TY,NN,NESAT,125,12.2,14.5,16.7,139.9,2005052712,2005061100,5.6,34.3,130.5,156.3,14.4,20.8,6,3,2,ddED,9X,xxw,66,2005053006,wn,
05w.2005,STY,NN,HAITANG,140,8.5,9.0,22.1,137.1,2005071012,2005071912,19.2,26.6,119.5,154.9,10.5,16.4,7,0,6,ddRI,9X,xxw,24,2005071112,wn,
06w.2005,TS,NN,NALGAE,55,4.2,6.2,26.6,162.9,2005071712,2005072318,21.4,33.3,158.6,168.1,2.3,1.5,0,0,0,NaN,9X,xxw,60,2005072000,wn,
07w.2005,TS,NN,BANYAN,60,6.8,7.0,26.6,139.4,2005072100,2005072800,14.6,46.1,136.7,149.4,4.0,2.8,0,0,0,NaN,9X,xxw,12,2005072112,wn,
08w.2005,TS,NN,WASHI,45,2.8,3.0,19.0,109.8,2005072812,2005073112,18.1,20.5,104.5,114.9,1.5,0.9,0,0,0,NaN,9X,xxw,6,2005072818,wn,
09w.2005,TY,NN,MATSA,90,7.2,8.0,19.4,128.5,2005072918,2005080618,9.1,31.2,119.9,140.8,6.6,6.9,0,0,3,ddRW,9X,xxw,30,2005073100,wn,
10w.2005,TY,NN,SANVU,65,3.8,5.2,18.1,124.0,2005080818,2005081400,12.3,27.0,114.8,131.5,2.3,1.7,0,0,2,ddRW,9X,xxw,42,2005081012,wn,
11w.2005,TY,NN,MAWAR,125,8.2,9.0,26.6,140.6,2005081800,2005082700,20.3,37.5,136.8,148.2,10.3,14.6,5,3,3,ddED,9X,xxw,36,2005081912,wn,
12w.2005,TY,NN,GUCHOL,65,5.5,7.8,27.2,151.3,2005081706,2005082500,21.5,41.0,146.1,160.2,3.9,3.1,0,0,0,NaN,9X,xxw,66,2005082000,wn,
13w.2005,STY,NN,TALIM,130,7.0,8.0,19.1,134.2,2005082418,2005090118,12.6,26.3,116.9,147.7,7.9,11.5,7,1,5,ddED,9X,xxw,30,2005082600,wn,
14w.2005,STY,NN,NABI,140,9.2,9.2,22.1,139.0,2005082818,2005090700,14.9,37.5,130.1,154.8,13.1,21.7,10,0,4,ddRI,9X,xxw,12,2005082906,wn,
15w.2005,TY,NN,KHANUN,115,6.5,6.5,17.4,131.5,2005090500,2005091112,7.2,29.3,121.1,141.6,6.7,8.3,0,0,1,ddRW,9X,xxw,18,2005090518,wn,
16w.2005,TS,NN,VICENTE,50,2.8,4.2,14.6,113.2,2005091406,2005091812,10.9,18.7,105.1,119.6,1.5,0.9,0,0,0,NaN,9X,xxw,42,2005091600,wn,
17w.2005,TY,NN,DAMREY,90,7.8,8.8,18.3,116.6,2005091900,2005092718,13.1,20.2,102.6,128.4,6.1,5.5,2,0,0,rrRI,9X,xxw,36,2005092012,wn,
18w.2005,TY,NN,SAOLA,100,5.8,7.0,26.7,145.8,2005091900,2005092600,19.9,37.0,137.9,155.9,6.2,7.8,6,0,3,ddRI,9X,xxw,36,2005092012,wn,
19w.2005,TY,NN,LONGWANG,125,8.0,8.8,22.4,132.0,2005092500,2005100318,18.7,27.1,115.3,146.1,11.0,18.0,8,1,7,ddED,9X,xxw,18,2005092518,wn,
