stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1947,TS,NN,ANNA,35,1.0,1.2,6.5,128.1,1947031900,1947032006,5.9,7.0,124.4,131.0,0.5,0.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
02w.1947,TY,NN,BERNIDA,80,4.0,4.0,24.7,142.3,1947051300,1947051700,15.8,34.5,137.7,150.0,3.3,3.1,2,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
03w.1947,TY,NN,CAROL,100,5.8,5.8,17.7,124.5,1947061706,1947062300,11.0,26.0,118.5,132.0,5.5,5.8,4,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1947,TS,NN,DONNA,35,1.2,1.2,30.2,129.6,1947070806,1947070912,26.8,33.8,127.5,133.4,0.6,0.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1947,TS,NN,EILEEN,35,2.2,2.2,18.3,111.7,1947071706,1947071912,17.0,21.2,109.3,115.0,0.7,0.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
06w.1947,TS,NN,FAITH,50,4.0,5.0,22.9,127.2,1947072600,1947073100,18.2,29.6,122.5,132.8,1.9,0.9,1,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
07w.1947,TY,NN,GWEN,100,5.0,5.0,32.9,144.7,1947080412,1947080912,20.0,40.0,134.4,170.0,5.2,6.0,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
08w.1947,TY,NN,HELENA,70,2.2,2.2,20.1,110.1,1947081206,1947081412,17.9,21.9,105.0,115.1,1.8,1.5,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
09w.1947,TY,NN,INEZ,100,5.0,5.0,22.2,122.6,1947082606,1947083106,14.0,30.0,112.0,129.5,5.9,7.1,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
10w.1947,TS,NN,JOYCE,35,1.5,1.8,21.8,124.6,1947090806,1947091000,18.0,27.2,123.0,127.0,0.6,0.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
11w.1947,TY,NN,KATHLEE,90,5.2,5.2,25.7,137.9,1947091012,1947091518,17.0,36.6,135.2,143.0,5.4,5.7,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
12w.1947,TY,NN,LAURA,90,4.0,4.0,28.7,150.2,1947091400,1947091800,24.5,35.3,148.3,153.9,4.4,5.0,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
13w.1947,TY,NN,MILDRED,75,3.0,3.0,17.2,118.3,1947092206,1947092506,14.3,20.5,111.0,126.8,2.7,2.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
14w.1947,TY,NN,NANETTE,90,2.8,2.8,21.8,126.0,1947092906,1947100200,20.7,24.0,118.0,133.2,3.5,4.4,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
15w.1947,TY,NN,OLIVE,110,3.5,3.5,20.8,151.4,1947100206,1947100518,13.7,28.1,148.7,155.4,3.9,4.8,4,3,1,ddED,9X,xxw,NaN,NaN,NaN,
16w.1947,TY,NN,PAULINE,100,6.0,6.0,18.9,124.8,1947100206,1947100806,15.2,25.0,115.5,137.1,6.7,7.9,2,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
17w.1947,STY,NN,ROSALIN,130,7.8,7.8,25.8,141.7,1947100606,1947101400,22.9,32.4,137.2,148.9,12.3,19.4,0,0,3,ddRW,9X,xxw,NaN,NaN,NaN,
