stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2001,TD,NN,NONAME,25,2.2,5.8,11.4,124.1,2001021606,2001022200,8.8,15.1,119.1,133.9,0.6,0.0,0,0,0,NaN,9X,w01,42,2001021800,wn,
02w.2001,TD,NN,NONAME,25,0.5,6.8,9.7,130.8,2001041600,2001042218,4.2,15.5,126.0,138.2,0.1,0.0,0,0,0,NaN,9X,w02,60,2001041812,wn,
03w.2001,TS,NN,CIMARON,60,7.8,9.5,14.8,123.5,2001050500,2001051412,5.3,27.4,119.0,129.3,4.0,2.4,0,0,0,NaN,9X,w03,48,2001050700,wn,
04w.2001,TY,NN,CHEBI,100,5.0,5.0,18.3,126.3,2001061906,2001062406,11.1,30.1,119.1,138.4,4.3,4.6,2,0,2,ddRI,9X,w04,12,2001061918,wn,
05w.2001,TY,NN,DURIAN,75,4.2,4.2,19.3,112.3,2001062900,2001070306,15.0,23.5,106.2,117.8,2.9,2.4,0,0,3,ddRW,9X,w05,18,2001062918,wn,
06w.2001,TY,NN,UTOR,80,7.0,7.0,15.6,127.1,2001063000,2001070700,7.5,24.0,110.4,140.6,5.1,4.5,3,0,2,ddRI,9X,w06,30,2001070106,wn,
07w.2001,TS,NN,TRAMI,40,4.2,4.5,19.4,124.4,2001070718,2001071206,12.8,24.6,119.9,130.3,1.6,0.5,0,0,0,NaN,9X,w07,30,2001070900,wn,
08w.2001,TD,NN,NONAME,25,0.2,0.5,21.1,177.9,2001071018,2001071106,20.9,21.4,176.9,179.0,0.1,0.0,0,0,0,NaN,9X,w08,NaN,NaN,wn,
09w.2001,TY,NN,KONG-REY,85,8.0,8.0,28.3,146.3,2001072100,2001072900,23.3,36.9,140.4,154.9,7.6,8.2,0,0,3,ddRW,9X,w09,6,2001072106,wn,
10w.2001,TY,NN,YUTU,85,4.2,4.2,20.7,116.2,2001072212,2001072618,18.7,22.4,108.1,126.7,3.4,3.4,5,2,3,ddED,9X,w10,6,2001072218,wn,
11w.2001,TY,NN,TORAJI,100,6.2,6.2,20.4,125.1,2001072506,2001073112,14.3,28.6,119.3,134.7,5.5,6.2,5,0,4,ddRI,9X,w11,12,2001072518,wn,
12w.2001,TY,NN,MAN-YI,120,8.2,9.5,23.2,149.2,2001073106,2001080918,9.5,43.7,143.5,157.8,10.1,14.2,7,0,3,ddRI,9X,w12,36,2001080118,wn,
13w.2001,TS,NN,USAGI,40,3.0,3.0,17.4,110.7,2001080806,2001081106,16.4,18.4,102.4,117.5,1.0,0.3,0,0,0,NaN,9X,w13,18,2001080900,wn,
14w.2001,TY,NN,PABUK,90,9.8,9.8,25.6,138.8,2001081306,2001082300,17.5,41.8,132.8,145.7,8.9,9.5,0,0,0,NaN,9X,w14,18,2001081400,wn,
15w.2001,TD,NN,NONAME,30,1.0,1.2,22.4,162.0,2001082400,2001082506,20.6,24.5,160.9,163.0,0.3,0.0,0,0,0,NaN,9X,w15,18,2001082418,wn,
16w.2001,STY,NN,WUTIP,130,7.8,7.8,25.0,146.9,2001082600,2001090218,15.6,35.9,139.1,158.0,8.8,12.4,7,3,4,ddED,9X,w16,24,2001082700,wn,
17w.2001,TS,NN,SEPAT,45,4.0,4.2,27.5,161.2,2001082606,2001083012,17.7,40.5,159.4,163.3,1.9,1.0,0,0,0,NaN,9X,w17,18,2001082700,wn,
18w.2001,TS,NN,FITOW,45,3.2,4.8,20.0,111.2,2001082706,2001090100,18.7,22.0,108.6,116.8,1.1,0.4,0,0,0,NaN,9X,w18,42,2001082900,wn,
19w.2001,TY,NN,DANAS,105,9.0,9.0,27.1,146.2,2001090300,2001091200,18.5,41.9,137.4,156.4,10.7,13.9,4,0,1,ddRI,9X,w19,NaN,NaN,wn,
20w.2001,TY,NN,NARI,100,15.2,15.5,25.4,123.6,2001090512,2001092100,22.7,27.5,111.5,128.2,13.5,14.1,3,0,5,ddRI,9X,w20,12,2001090600,wn,
21w.2001,TY,NN,VIPA,75,5.5,5.5,29.1,141.6,2001091600,2001092112,20.1,42.6,138.0,157.4,4.1,3.6,1,0,0,rrRI,9X,w21,24,2001091700,wn,
22w.2001,TY,NN,FRANCISCO,100,7.5,8.5,21.9,154.9,2001091706,2001092518,13.5,41.9,147.5,166.5,7.0,8.0,0,0,5,ddRW,9X,w22,42,2001091900,wn,
23w.2001,TY,NN,LEKIMA,95,7.8,8.0,21.8,121.5,2001092118,2001092918,19.4,26.9,120.1,124.8,5.8,5.6,3,0,3,ddRI,9X,w23,6,2001092200,wn,
24w.2001,TY,NN,KROSA,105,6.0,6.0,22.5,140.5,2001100306,2001100906,13.4,34.3,135.1,151.2,6.9,8.7,6,1,0,rrED,9X,w24,12,2001100318,wn,
25w.2001,TY,NN,HAIYAN,90,7.0,7.0,22.3,129.3,2001101106,2001101806,16.1,31.8,124.4,138.4,6.3,6.5,0,0,0,NaN,9X,w25,6,2001101112,wn,
26w.2001,STY,NN,PODUL,140,10.0,10.5,15.6,156.7,2001101712,2001102800,4.5,39.2,154.0,162.8,12.8,21.6,5,0,5,ddRI,9X,w26,36,2001101900,wn,
27w.2001,TY,NN,LINGLING,115,7.0,7.2,12.1,118.8,2001110506,2001111212,9.8,13.6,106.4,130.4,6.5,8.2,4,0,3,ddRI,9X,w27,18,2001110600,wn,
28w.2001,TS,NN,NONAME,35,8.5,8.5,12.9,135.7,2001111612,2001112500,6.9,22.3,127.3,147.6,2.4,0.3,0,0,0,NaN,9X,w28,48,2001111812,wn,
29w.2001,TS,NN,NONAME,35,4.8,4.8,6.6,112.8,2001111818,2001112312,4.6,8.4,106.7,118.6,1.8,0.7,0,0,0,NaN,9X,w29,36,2001112006,wn,
30w.2001,TS,NN,KAJIKI,35,4.8,5.0,11.8,119.2,2001120406,2001120906,10.1,13.1,111.2,129.1,1.8,0.7,0,0,0,NaN,9X,w30,18,2001120500,wn,
31w.2001,TS,NN,NONAME,35,2.2,2.5,5.1,157.2,2001121012,2001121300,4.2,5.9,155.1,160.5,0.6,0.1,0,0,0,NaN,9X,w31,30,2001121118,wn,
32w.2001,TY,NN,VAMEI,65,5.0,5.5,2.9,96.9,2001122618,2002010106,1.5,4.6,89.3,105.8,2.2,1.1,0,0,2,ddRW,9X,w32,6,2001122700,wn,
33w.2001,STY,NN,FAXAI,155,12.5,12.5,10.2,157.7,2001121306,2001122518,4.2,29.1,146.2,162.6,12.8,19.1,8,3,8,ddED,9X,w33,NaN,NaN,wn,
01l.2001,TS,NN,ALLISON,50,8.5,13.5,33.3,275.0,2001060512,2001061900,27.5,43.5,263.8,299.0,2.9,0.8,0,0,1,ddRW,9X,l01,6,2001060518,wn,
02l.2001,TD,NN,TWO,25,1.0,1.0,11.9,314.7,2001071118,2001071218,10.9,13.1,311.5,317.9,0.3,0.0,0,0,0,NaN,9X,l02,6,2001071200,wn,
03l.2001,TS,NN,BARRY,60,4.0,5.8,29.7,272.6,2001080212,2001080806,25.7,37.5,270.0,275.2,2.3,1.5,0,0,3,ddRW,9X,l03,6,2001080218,wn,
04l.2001,TS,NN,CHANTAL,60,7.8,7.8,15.2,289.9,2001081418,2001082212,12.3,18.7,267.8,323.0,4.4,2.9,0,0,2,ddRW,9X,l04,18,2001081512,wn,
05l.2001,TS,NN,DEAN,60,7.0,7.0,33.9,297.3,2001082212,2001082912,17.9,51.0,289.2,319.1,3.6,2.2,2,0,0,rrRI,9X,l05,NaN,NaN,wn,
06l.2001,TY,NN,ERIN,105,14.5,15.2,31.6,305.3,2001090118,2001091700,12.5,65.0,294.1,325.7,12.8,13.3,5,2,2,ddED,9X,l06,NaN,NaN,wn,
07l.2001,TY,NN,FELIX,100,11.2,11.2,25.0,320.0,2001090718,2001091900,13.9,35.4,311.0,331.6,8.7,9.0,4,0,0,rrRI,9X,l07,NaN,NaN,wn,
08l.2001,TY,NN,GABRIELLE,70,10.0,10.0,35.9,292.5,2001091118,2001092118,25.1,57.5,274.3,329.0,7.5,6.3,0,0,0,NaN,9X,l08,NaN,NaN,wn,
09l.2001,TD,NN,NINE,30,0.5,0.5,13.9,276.5,2001091918,2001092006,13.4,14.5,274.9,278.1,0.2,0.0,0,0,0,NaN,9X,l09,NaN,NaN,wn,
10l.2001,TY,NN,HUMBERTO,90,6.2,6.2,34.8,297.9,2001092112,2001092718,25.1,42.4,292.5,315.5,5.8,5.9,3,0,2,ddRI,9X,l10,NaN,NaN,wn,
11l.2001,TY,NN,IRIS,125,5.0,5.0,15.9,285.7,2001100412,2001100912,12.3,17.4,268.1,301.8,4.9,5.9,3,0,2,ddRI,9X,l11,6,2001100418,wn,
12l.2001,TS,NN,JERRY,45,2.2,2.2,12.3,301.8,2001100612,2001100818,10.6,14.5,294.0,309.4,1.2,0.7,0,0,0,NaN,9X,l12,NaN,NaN,wn,
13l.2001,TY,NN,KAREN,70,4.5,4.5,36.4,295.6,2001101106,2001101518,27.5,48.0,293.7,298.0,3.8,3.3,1,0,0,rrRI,9X,l13,36,2001101218,wn,
14l.2001,TS,NN,LORENZO,35,3.8,3.8,29.3,318.3,2001102712,2001103106,27.2,37.4,314.0,325.1,1.4,0.4,0,0,0,NaN,9X,l14,NaN,NaN,wn,
15l.2001,TY,NN,MICHELLE,120,8.0,8.0,18.9,278.5,2001102918,2001110618,13.0,28.7,275.7,293.5,8.0,10.4,5,0,4,ddRI,9X,l15,NaN,NaN,wn,
16l.2001,TY,NN,NOEL,65,2.8,2.8,38.0,310.2,2001110400,2001110618,33.9,45.0,309.6,312.0,2.4,2.1,0,0,0,NaN,9X,l16,36,2001110512,wn,
17l.2001,TY,NN,OLGA,80,11.5,11.5,28.5,299.6,2001112306,2001120418,22.8,32.6,290.1,310.5,7.9,6.6,0,0,1,ddRW,9X,l17,36,2001112418,wn,
01c.2001,TD,NN,ONE,30,1.5,1.5,13.2,209.5,2001091000,2001091112,12.6,13.7,205.2,213.3,0.4,0.0,0,0,0,NaN,9X,c01,24,2001091100,wn,
01e.2001,TY,NN,ADOLPH,125,7.0,7.0,15.0,255.2,2001052518,2001060118,13.2,16.4,247.5,260.5,7.9,11.0,7,3,6,ddED,9X,e01,NaN,NaN,wn,
02c.2001,TS,NN,TWO,35,2.8,2.8,10.2,208.7,2001092212,2001092506,9.7,11.1,198.8,216.5,0.8,0.1,0,0,0,NaN,9X,c02,18,2001092306,wn,
02e.2001,TS,NN,BARBARA,50,6.2,6.2,17.4,217.6,2001062000,2001062606,11.9,23.1,199.0,233.5,2.4,0.8,0,0,0,NaN,9X,e02,NaN,NaN,wn,
03e.2001,TS,NN,COSME,40,2.0,2.0,17.2,247.0,2001071306,2001071506,15.0,19.2,243.4,251.6,0.9,0.4,0,0,0,NaN,9X,e03,NaN,NaN,wn,
04e.2001,TS,NN,ERICK,35,3.2,3.2,17.8,237.0,2001072018,2001072400,13.9,21.1,231.4,242.6,1.3,0.5,0,0,0,NaN,9X,e04,NaN,NaN,wn,
05e.2001,TY,NN,DALILA,65,7.5,7.5,17.7,251.5,2001072100,2001072812,11.3,22.4,238.9,266.2,5.6,4.5,0,0,0,NaN,9X,e05,NaN,NaN,wn,
06e.2001,TD,NN,SIX,30,1.5,1.5,19.4,223.0,2001082212,2001082400,17.1,21.1,221.8,224.6,0.4,0.0,0,0,0,NaN,9X,e06,6,2001082218,wn,
07e.2001,TY,NN,FLOSSIE,90,6.8,6.8,21.8,244.2,2001082606,2001090200,19.1,26.6,240.7,251.5,5.8,5.7,1,0,0,rrRI,9X,e07,NaN,NaN,wn,
08e.2001,TY,NN,GIL,85,5.5,5.5,17.2,231.3,2001090406,2001090918,14.9,22.4,222.5,237.4,4.6,4.5,0,0,4,ddRW,9X,e08,NaN,NaN,wn,
09e.2001,TS,NN,HENRIETTE,55,4.0,4.0,19.6,239.5,2001090412,2001090812,16.9,22.9,225.7,251.2,2.4,1.6,0,0,0,NaN,9X,e09,NaN,NaN,wn,
