stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2001,TD,NN,NONAME,25,2.5,7.0,12.1,123.7,2001021600,2001022300,8.8,16.7,117.5,137.4,0.6,0.0,0,0,0,NaN,9X,xxw,48,2001021800,wn,
02w.2001,TD,NN,NONAME,25,0.5,6.8,9.7,130.8,2001041600,2001042218,4.2,15.5,126.0,138.2,0.1,0.0,0,0,0,NaN,9X,xxw,60,2001041812,wn,
03w.2001,TS,NN,CIMARON,60,7.8,9.5,14.8,123.5,2001050500,2001051412,5.3,27.4,119.0,129.3,4.0,2.4,0,0,0,NaN,9X,xxw,48,2001050700,wn,
04w.2001,TY,NN,CHEBI,100,5.0,5.0,18.3,126.3,2001061906,2001062406,11.1,30.1,119.1,138.4,4.3,4.6,2,0,2,ddRI,9X,xxw,12,2001061918,wn,
05w.2001,TY,NN,DURIAN,75,4.2,4.5,19.1,112.6,2001062818,2001070306,15.0,23.5,106.2,117.8,2.9,2.4,0,0,3,ddRW,9X,xxw,24,2001062918,wn,
06w.2001,TY,NN,UTOR,80,8.2,8.5,14.1,130.3,2001062812,2001070700,6.3,24.0,110.4,149.1,5.4,4.5,3,0,2,ddRI,9X,xxw,66,2001070106,wn,
07w.2001,TS,NN,TRAMI,40,4.2,4.5,19.4,124.4,2001070718,2001071206,12.8,24.6,119.9,130.3,1.6,0.5,0,0,0,NaN,9X,xxw,30,2001070900,wn,
08w.2001,TD,NN,NONAME,25,0.2,0.5,21.1,177.9,2001071018,2001071106,20.9,21.4,176.9,179.0,0.1,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,wn,
09w.2001,TY,NN,KONG-REY,85,8.0,8.0,28.3,146.3,2001072100,2001072900,23.3,36.9,140.4,154.9,7.6,8.2,0,0,3,ddRW,9X,xxw,6,2001072106,wn,
10w.2001,TY,NN,YUTU,85,4.5,4.5,20.5,116.9,2001072206,2001072618,17.5,22.4,108.1,129.5,3.5,3.4,5,2,3,ddED,9X,xxw,12,2001072218,wn,
11w.2001,TY,NN,TORAJI,100,6.5,6.5,20.8,124.9,2001072506,2001073118,14.3,30.0,119.3,134.7,5.6,6.2,5,0,5,ddRI,9X,xxw,12,2001072518,wn,
12w.2001,TY,NN,MAN-YI,120,8.2,9.5,23.2,149.2,2001073106,2001080918,9.5,43.7,143.5,157.8,10.1,14.2,7,0,3,ddRI,9X,xxw,36,2001080118,wn,
13w.2001,TS,NN,USAGI,40,3.0,3.0,17.4,110.7,2001080806,2001081106,16.4,18.4,102.4,117.5,1.0,0.3,0,0,0,NaN,9X,xxw,18,2001080900,wn,
14w.2001,TY,NN,PABUK,90,9.8,9.8,25.6,138.8,2001081306,2001082300,17.5,41.8,132.8,145.7,8.9,9.5,0,0,0,NaN,9X,xxw,18,2001081400,wn,
15w.2001,TD,NN,NONAME,30,1.2,1.5,21.9,161.5,2001082318,2001082506,18.6,24.5,158.5,163.0,0.4,0.0,0,0,0,NaN,9X,xxw,24,2001082418,wn,
16w.2001,STY,NN,WUTIP,130,7.8,7.8,25.0,146.9,2001082600,2001090218,15.6,35.9,139.1,158.0,8.8,12.4,7,3,4,ddED,9X,xxw,24,2001082700,wn,
17w.2001,TS,NN,SEPAT,45,4.0,4.2,27.5,161.2,2001082606,2001083012,17.7,40.5,159.4,163.3,1.9,1.0,0,0,0,NaN,9X,xxw,18,2001082700,wn,
18w.2001,TS,NN,FITOW,45,3.2,4.8,20.0,111.2,2001082706,2001090100,18.7,22.0,108.6,116.8,1.1,0.4,0,0,0,NaN,9X,xxw,42,2001082900,wn,
19w.2001,TY,NN,DANAS,105,9.8,9.8,27.1,146.7,2001090212,2001091206,18.5,43.3,137.4,157.1,10.9,14.0,4,0,1,ddRI,9X,xxw,12,2001090300,wn,
20w.2001,TY,NN,NARI,100,15.2,15.5,25.4,123.6,2001090512,2001092100,22.7,27.5,111.5,128.2,13.5,14.1,3,0,5,ddRI,9X,xxw,12,2001090600,wn,
21w.2001,TY,NN,VIPA,75,5.8,5.8,29.7,142.4,2001091600,2001092118,20.1,44.0,138.0,161.2,4.2,3.6,1,0,1,ddRI,9X,xxw,24,2001091700,wn,
22w.2001,TY,NN,FRANCISCO,100,7.5,8.8,21.7,155.3,2001091700,2001092518,13.2,41.9,147.5,166.9,7.1,8.0,0,0,5,ddRW,9X,xxw,48,2001091900,wn,
23w.2001,TY,NN,LEKIMA,95,8.2,8.8,21.6,121.9,2001092100,2001092918,19.4,26.9,120.1,125.7,6.0,5.6,3,0,3,ddRI,9X,xxw,24,2001092200,wn,
24w.2001,TY,NN,KROSA,105,6.0,6.0,22.5,140.5,2001100306,2001100906,13.4,34.3,135.1,151.2,6.9,8.7,6,1,0,rrED,9X,xxw,12,2001100318,wn,
25w.2001,TY,NN,HAIYAN,90,8.0,8.0,21.2,130.4,2001101006,2001101806,13.0,31.8,124.4,140.0,6.6,6.5,0,0,0,NaN,9X,xxw,30,2001101112,wn,
26w.2001,STY,NN,PODUL,140,10.0,10.5,15.6,156.7,2001101712,2001102800,4.5,39.2,154.0,162.8,12.8,21.6,5,0,5,ddRI,9X,xxw,36,2001101900,wn,
27w.2001,TY,NN,LINGLING,115,7.0,8.0,12.0,120.4,2001110412,2001111212,9.1,13.6,106.4,138.1,6.5,8.2,4,0,3,ddRI,9X,xxw,36,2001110600,wn,
28w.2001,TS,NN,NONAME,35,8.5,8.8,12.7,136.1,2001111606,2001112500,5.9,22.3,127.3,149.5,2.4,0.3,0,0,0,NaN,9X,xxw,54,2001111812,wn,
29w.2001,TS,NN,NONAME,35,5.2,5.2,6.6,112.8,2001111812,2001112318,4.4,8.4,106.7,119.4,1.9,0.7,0,0,0,NaN,9X,xxw,42,2001112006,wn,
30w.2001,TS,NN,KAJIKI,35,4.8,5.0,11.8,119.2,2001120406,2001120906,10.1,13.1,111.2,129.1,1.8,0.7,0,0,0,NaN,9X,xxw,18,2001120500,wn,
