stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1976,TY,NN,KATHY,80,6.0,7.5,11.0,145.3,1976012600,1976020212,2.3,21.5,138.3,156.0,4.6,4.1,0,0,1,ddRW,9X,xxw,42,1976012718,bt,
02w.1976,TS,NN,LORNA,35,4.5,6.0,7.7,147.0,1976022500,1976030300,4.4,9.8,131.3,163.3,1.4,0.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
03w.1976,TY,NN,MARIE,115,15.5,15.5,16.3,139.0,1976040100,1976041612,7.2,46.0,128.7,177.0,14.3,17.0,0,0,7,ddRW,9X,xxw,6,1976040106,bt,
04w.1976,TS,NN,NANCY,55,9.0,9.0,13.6,154.3,1976042400,1976050300,6.7,16.4,140.9,163.8,4.6,2.7,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1976,TY,NN,OLGA,100,18.0,18.5,15.9,128.6,1976051000,1976052812,10.4,29.5,119.2,146.0,10.1,6.8,2,0,2,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1976,STY,NN,PAMELA,130,15.5,15.5,19.2,148.8,1976051400,1976052912,6.1,50.0,139.8,162.0,18.5,26.7,4,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
07w.1976,TY,NN,RUBY,120,14.0,15.5,20.6,130.1,1976062000,1976070512,11.3,35.2,117.1,161.0,13.1,14.6,3,0,7,ddRI,9X,xxw,42,1976062118,bt,
08w.1976,TY,NN,SALLY,115,11.2,11.2,26.0,147.0,1976062400,1976070506,9.5,48.5,132.4,177.0,11.3,13.3,3,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
09w.1976,STY,NN,THERESE,135,11.2,13.0,19.3,143.1,1976070800,1976072100,8.6,32.8,127.0,162.8,13.0,19.2,6,2,4,ddED,9X,xxw,NaN,NaN,NaN,
10w.1976,TS,NN,VIOLET,55,7.0,7.5,19.1,111.9,1976072000,1976072712,14.5,22.5,103.0,117.3,3.8,2.4,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
11w.1976,TS,NN,WILDA,45,7.0,7.5,18.7,141.2,1976071700,1976072412,8.2,38.4,131.1,148.9,2.2,0.5,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
12w.1976,TY,NN,ANITA,65,4.2,7.5,27.4,131.7,1976072000,1976072712,15.4,48.0,125.3,145.0,2.1,1.2,2,0,3,ddRI,9X,xxw,24,1976072100,bt,
13w.1976,TY,NN,BILLIE,125,8.8,12.5,18.8,135.6,1976073100,1976081212,8.2,31.0,108.0,160.1,8.7,11.2,4,0,6,ddRI,9X,xxw,NaN,NaN,NaN,
14w.1976,TS,NN,CLARA,40,3.5,6.5,19.5,112.8,1976080200,1976080812,15.0,23.0,103.0,118.0,1.2,0.4,0,0,0,NaN,9X,xxw,42,1976080318,bt,
15w.1976,TS,NN,DOT,50,6.2,7.0,27.7,131.1,1976081700,1976082400,18.3,38.4,122.2,143.2,2.9,1.5,0,0,0,NaN,9X,xxw,6,1976081706,bt,
16w.1976,TS,NN,ELLEN,45,4.0,5.5,19.3,121.2,1976082000,1976082512,12.5,26.0,108.3,135.5,1.9,1.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
17w.1976,STY,NN,FRAN,130,12.5,13.5,24.5,137.7,1976090200,1976091512,9.0,44.0,128.6,156.5,12.8,17.7,5,3,3,ddED,9X,xxw,24,1976090300,bt,
18w.1976,TS,NN,GEORGIA,40,7.2,8.0,12.8,149.4,1976090800,1976091600,6.4,21.9,141.9,158.7,3.0,1.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
19w.1976,TY,NN,HOPE,70,6.0,6.0,30.3,152.7,1976091300,1976091900,16.4,50.8,148.4,156.2,4.3,3.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
