stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1985,TS,NN,ELSIE,40,2.0,3.0,9.1,151.9,1985010600,1985010900,4.1,17.2,147.9,156.1,0.7,0.2,0,0,0,NaN,9X,w01,24,1985010700,wn,
02w.1985,TS,NN,FABIAN,55,4.5,4.8,10.0,137.3,1985010806,1985011300,9.2,12.4,134.0,139.1,2.6,1.6,0,0,0,NaN,9X,w02,24,1985010906,wn,
03w.1985,TY,NN,GAY,100,6.2,6.2,19.2,132.1,1985052000,1985052606,11.5,30.7,128.8,139.8,5.7,6.1,2,0,2,ddRI,9X,w03,24,1985052100,bt,
04w.1985,TD,NN,NONAME,30,3.2,3.2,17.0,110.9,1985061700,1985062006,16.0,19.4,109.3,112.6,0.9,0.0,0,0,0,NaN,9X,w04,24,1985061800,wn,
05w.1985,TY,NN,HAL,100,6.0,6.0,19.1,122.1,1985061906,1985062506,14.2,24.2,114.5,133.5,6.4,7.7,5,0,4,ddRI,9X,w05,12,1985061918,wn,
06w.1985,TY,NN,IRMA,90,6.8,6.8,20.2,132.7,1985062412,1985070106,8.1,40.1,129.6,146.5,6.9,7.4,0,0,0,NaN,9X,w06,12,1985062500,bt,
07w.1985,TY,NN,JEFF,75,12.0,12.0,26.8,134.3,1985072100,1985080200,19.4,37.5,120.4,147.3,8.2,6.5,0,0,3,ddRW,9X,w07,24,1985072200,bt,
08w.1985,TY,NN,KIT,85,10.5,10.8,28.6,133.3,1985073106,1985081100,20.8,40.8,126.2,145.9,7.9,7.4,0,0,1,ddRW,9X,w08,66,1985080300,wn,
09w.1985,TS,NN,LEE,60,4.2,4.2,28.7,128.0,1985081006,1985081412,22.7,42.0,124.3,131.3,2.8,2.1,0,0,1,ddRW,9X,w09,24,1985081106,wn,
10w.1985,TY,NN,MAMIE,70,4.8,4.8,31.6,123.6,1985081506,1985082000,25.2,43.9,120.2,126.0,3.7,3.1,0,0,1,ddRW,9X,w10,18,1985081600,wn,
11w.1985,TY,NN,NELSON,95,7.0,7.8,23.0,131.4,1985081612,1985082406,17.3,26.1,116.7,143.6,7.0,7.8,2,0,3,ddRI,9X,w11,30,1985081718,wn,
12w.1985,TY,NN,ODESSA,90,9.2,9.2,26.5,137.1,1985082300,1985090106,17.0,36.8,125.4,144.1,9.7,11.2,0,0,2,ddRW,9X,w12,6,1985082306,wn,
13w.1985,TY,NN,PAT,95,4.8,4.8,26.8,130.0,1985082700,1985083118,21.3,39.8,125.8,134.7,5.6,6.5,0,0,1,ddRW,9X,w13,NaN,NaN,wn,
14w.1985,TS,NN,RUBY,55,4.2,4.2,28.9,141.5,1985082700,1985083106,21.6,39.2,139.0,143.9,3.0,2.2,0,0,0,NaN,9X,w14,24,1985082800,wn,
15w.1985,TY,NN,SKIP,80,8.0,8.0,21.2,174.8,1985083018,1985090718,12.8,35.0,171.1,180.8,6.6,5.8,0,0,0,NaN,9X,w15,NaN,NaN,wn,
16w.1985,TY,NN,TESS,75,5.5,5.5,17.5,121.0,1985083118,1985090606,14.6,22.6,111.7,134.0,4.4,3.8,0,0,1,ddRW,9X,w16,6,1985090100,wn,
17w.1985,TS,NN,VAL,50,4.5,4.8,19.4,128.6,1985091306,1985091800,14.2,23.0,116.0,141.7,2.2,1.2,0,0,0,NaN,9X,w17,42,1985091500,wn,
18w.1985,TS,NN,WINONA,50,3.2,3.2,18.5,112.2,1985091900,1985092206,14.8,21.7,110.0,115.0,1.5,0.8,0,0,0,NaN,9X,w18,18,1985091918,wn,
19w.1985,TY,NN,ANDY,70,5.0,5.0,18.4,111.0,1985092700,1985100200,17.5,19.2,105.4,117.3,3.7,3.1,2,0,2,ddRI,9X,w19,30,1985092806,wn,
20w.1985,TY,NN,BRENDA,90,5.8,6.0,20.7,127.6,1985092906,1985100506,16.0,33.8,122.6,132.9,5.8,6.6,2,0,0,rrRI,9X,w20,12,1985092918,wn,
21w.1985,STY,NN,DOT,150,10.0,10.0,14.0,130.1,1985101118,1985102118,7.0,18.9,104.8,155.5,12.3,20.4,6,4,7,ddED,9X,w21,48,1985101318,wn,
22w.1985,TY,NN,CECIL,100,4.2,4.2,14.2,113.0,1985101206,1985101612,10.7,17.1,104.2,120.3,4.5,5.3,0,0,2,ddRW,9X,w22,6,1985101212,wn,
23w.1985,TS,NN,ELLIS,50,4.8,6.0,8.5,151.6,1985101400,1985102000,6.1,10.8,145.3,159.0,2.6,1.7,0,0,0,NaN,9X,w23,48,1985101600,wn,
24w.1985,TY,NN,FAYE,100,9.0,9.2,20.2,124.5,1985102300,1985110106,12.8,28.1,118.5,138.0,7.5,7.4,2,0,4,ddRI,9X,w24,NaN,NaN,wn,
25w.1985,TS,NN,GORDON,45,6.0,6.2,9.9,111.4,1985111918,1985112600,6.8,13.5,108.1,112.8,2.4,1.0,0,0,0,NaN,9X,w25,18,1985112012,wn,
26w.1985,TS,NN,IRVING,60,5.8,5.8,8.0,112.0,1985121606,1985122200,6.1,9.4,105.9,115.5,3.3,2.2,0,0,0,NaN,9X,w26,42,1985121800,wn,
27w.1985,TY,NN,HOPE,100,7.0,7.0,13.9,132.2,1985121700,1985122400,9.2,19.1,125.7,140.0,7.0,7.7,3,0,1,ddRI,9X,w27,18,1985121718,wn,
01l.1985,TS,NN,ANA,60,3.8,3.8,36.5,295.7,1985071518,1985071912,29.4,48.0,292.7,305.5,2.3,1.6,0,0,0,NaN,9X,l01,24,1985071618,wn,
02l.1985,TY,NN,BOB,65,4.8,4.8,28.8,277.8,1985072106,1985072600,25.6,38.3,275.0,280.5,2.6,1.7,0,0,2,ddRW,9X,l02,36,1985072218,wn,
03l.1985,TY,NN,CLAUDETTE,75,7.2,7.2,35.6,303.3,1985080918,1985081700,31.5,44.5,279.5,337.5,5.3,4.3,0,0,2,ddRW,9X,l03,30,1985081100,wn,
04l.1985,TY,NN,DANNY,80,7.8,8.8,30.5,276.1,1985081200,1985082018,18.5,40.4,267.3,290.6,3.6,2.1,4,0,3,ddRI,9X,l04,48,1985081400,wn,
05l.1985,TY,NN,ELENA,110,6.8,7.8,28.9,273.6,1985082800,1985090418,19.8,38.8,266.0,286.0,7.3,9.4,1,0,5,ddRI,9X,l05,18,1985082818,wn,
06l.1985,TD,NN,FABIAN,30,4.5,5.0,25.0,321.2,1985090812,1985091312,20.0,32.0,308.0,333.0,1.2,0.0,0,0,0,NaN,9X,l06,NaN,NaN,NaN,
07l.1985,TD,NN,GLORIA,30,2.0,2.2,13.0,294.6,1985091112,1985091318,11.5,14.2,288.2,299.5,0.6,0.0,0,0,0,NaN,9X,l07,NaN,NaN,NaN,
08l.1985,TS,NN,HENRI,55,3.8,3.8,28.2,300.3,1985091518,1985091912,23.6,32.1,289.2,317.5,2.6,2.0,0,0,0,NaN,9X,l08,30,1985091700,wn,
09l.1985,TY,NN,ISABEL,125,15.5,15.5,29.3,307.6,1985091612,1985100200,13.3,56.6,283.8,336.4,13.8,15.0,4,0,6,ddRI,9X,l09,30,1985091718,wn,
10l.1985,TS,NN,JUAN,50,3.2,3.2,35.4,286.0,1985092118,1985092500,29.6,41.3,285.4,288.2,1.4,0.7,0,0,0,NaN,9X,l10,36,1985092306,wn,
11l.1985,TS,NN,KATE,60,8.5,8.5,29.2,283.6,1985100700,1985101512,17.8,35.8,278.2,290.8,4.0,2.2,0,0,0,NaN,9X,l11,30,1985100806,wn,
12l.1985,TY,NN,JUAN,75,6.8,6.8,28.8,269.2,1985102600,1985110118,23.8,36.8,267.0,273.4,5.4,4.8,0,0,2,ddRW,9X,l12,12,1985102612,wn,
13l.1985,TY,NN,KATE,105,8.0,8.0,25.5,284.1,1985111518,1985112318,20.4,34.7,273.4,296.2,9.2,11.4,2,0,5,ddRI,9X,l13,NaN,NaN,wn,
14l.1985,TD,NN,UNNAMED,30,1.8,2.2,10.5,281.0,1985120712,1985120918,9.5,11.2,279.0,283.0,0.4,0.0,0,0,0,NaN,9X,l14,NaN,NaN,NaN,
01c.1985,TY,NN,NELE,80,6.5,6.5,18.4,194.9,1985102318,1985103006,9.7,31.8,190.2,200.5,6.7,7.0,0,0,0,NaN,9X,c01,6,1985102400,bt,
01e.1985,TS,NN,ANDRES,60,6.5,6.5,15.5,245.7,1985060518,1985061206,13.9,17.2,232.3,259.4,2.8,1.3,0,0,1,ddRW,9X,e01,NaN,NaN,NaN,
02e.1985,TY,NN,BLANCA,105,10.0,10.0,14.7,251.8,1985060618,1985061618,10.2,17.2,236.2,267.2,11.2,13.8,3,0,2,ddRI,9X,e02,12,1985060706,bt,
03e.1985,TS,NN,CARLOS,35,3.0,3.0,8.9,239.7,1985060718,1985061018,8.3,11.0,239.0,241.0,0.9,0.1,0,0,0,NaN,9X,e03,54,1985061000,bt,
04e.1985,TY,NN,DOLORES,100,9.5,9.5,17.4,238.4,1985062606,1985070518,9.6,26.9,222.4,257.5,7.1,7.3,2,0,7,ddRI,9X,e04,36,1985062718,bt,
05e.1985,TS,NN,ENRIQUE,35,8.5,8.5,13.6,220.1,1985062706,1985070518,9.8,16.1,202.6,236.2,2.4,0.3,0,0,0,NaN,9X,e05,42,1985062900,bt,
06e.1985,TS,NN,FEFA,60,4.0,4.2,19.7,251.1,1985070212,1985070618,14.8,23.3,246.9,257.8,2.1,1.3,0,0,2,ddRW,9X,e06,12,1985070300,bt,
07e.1985,TS,NN,GUILLERMO,50,3.5,4.2,18.8,248.3,1985070718,1985071200,12.1,23.3,236.2,260.2,1.6,0.8,0,0,0,NaN,9X,e07,24,1985070818,bt,
08e.1985,TS,NN,HILDA,35,2.5,2.5,21.0,245.4,1985071800,1985072012,17.7,22.3,241.6,248.0,1.0,0.4,0,0,0,NaN,9X,e08,24,1985071900,bt,
09e.1985,TY,NN,IGNACIO,115,6.0,6.0,14.6,214.6,1985072100,1985072700,13.2,15.9,201.5,225.6,7.0,9.3,5,1,4,ddED,9X,e09,6,1985072106,bt,
10e.1985,TY,NN,JIMENA,115,8.8,9.0,17.9,243.3,1985072000,1985072900,11.5,23.2,227.1,256.3,7.1,7.8,3,0,6,ddRI,9X,e10,42,1985072118,bt,
11e.1985,TS,NN,KEVIN,55,8.8,8.8,18.2,243.2,1985072900,1985080618,13.8,21.6,226.3,257.4,5.5,3.8,0,0,0,NaN,9X,e11,18,1985072918,bt,
12e.1985,TS,NN,LINDA,45,10.2,10.2,15.9,220.5,1985072918,1985080900,12.3,17.9,200.8,236.7,3.6,1.1,0,0,0,NaN,9X,e12,36,1985073106,bt,
