stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1973,TS,NN,WILDA,60,3.8,6.0,23.8,117.8,1973063000,1973070600,17.0,30.0,112.0,122.0,2.4,1.7,0,0,3,ddRW,9X,w01,36,1973070112,wn,
02w.1973,TY,NN,ANITA,70,3.2,4.2,16.4,107.4,1973070518,1973071000,11.1,19.3,100.0,112.6,2.8,2.5,1,0,3,ddRI,9X,w02,NaN,NaN,wn,
03w.1973,TS,NN,CLARA,55,3.5,3.5,31.0,163.7,1973071200,1973071512,26.1,38.0,160.2,173.0,2.1,1.3,0,0,0,NaN,9X,w03,18,1973071218,bt,
04w.1973,STY,NN,BILLIE,130,7.5,8.2,25.7,124.9,1973071200,1973072006,12.6,45.5,120.7,129.7,8.7,12.5,6,3,9,ddED,9X,w04,24,1973071300,bt,
05w.1973,TY,NN,DOT,85,7.0,8.5,25.2,119.0,1973071300,1973072112,16.2,45.5,113.4,127.3,3.9,3.0,1,0,4,ddRI,9X,w05,30,1973071406,bt,
06w.1973,TY,NN,ELLEN,105,11.0,12.0,29.7,135.3,1973071700,1973072900,19.9,34.6,129.5,139.2,6.7,5.6,6,0,4,ddRI,9X,w06,12,1973071712,bt,
07w.1973,TS,NN,FRAN,40,3.0,3.0,18.3,126.8,1973072700,1973073000,16.1,21.6,122.5,133.3,1.0,0.2,0,0,0,NaN,9X,w07,48,1973072900,bt,
08w.1973,TY,NN,GEORGIA,70,4.8,7.0,22.2,113.5,1973080800,1973081500,19.1,29.6,110.7,119.8,3.6,3.1,0,0,4,ddRW,9X,w08,24,1973080900,bt,
09w.1973,TS,NN,HOPE,45,4.8,5.2,29.3,150.4,1973080800,1973081306,22.7,36.5,142.1,158.8,1.8,0.6,0,0,0,NaN,9X,w09,42,1973080918,bt,
10w.1973,TY,NN,IRIS,85,11.8,11.8,30.6,136.1,1973080900,1973082018,17.1,47.0,124.8,177.0,8.9,8.2,0,0,2,ddRW,9X,w10,30,1973081006,bt,
11w.1973,TD,NN,NONAME,30,2.2,6.5,32.8,155.5,1973081200,1973081812,29.3,36.3,150.7,161.1,0.6,0.0,0,0,0,NaN,9X,w11,NaN,NaN,NaN,
12w.1973,TS,NN,JOAN,45,4.0,5.8,20.7,120.2,1973081700,1973082218,19.2,21.7,101.7,133.9,1.4,0.4,0,0,0,NaN,9X,w12,48,1973081900,bt,
13w.1973,TS,NN,KATE,60,3.2,4.5,19.9,108.2,1973082300,1973082712,18.9,20.8,101.0,114.8,2.1,1.5,0,0,3,ddRW,9X,w13,18,1973082318,bt,
14w.1973,TD,NN,NONAME,30,2.2,3.0,20.0,106.8,1973083100,1973090300,19.2,21.2,104.2,109.3,0.6,0.0,0,0,0,NaN,9X,w14,NaN,NaN,NaN,
15w.1973,TY,NN,LOUISE,75,5.8,7.0,19.9,113.5,1973090200,1973090900,17.5,22.0,100.0,123.1,4.4,3.8,1,0,4,ddRI,9X,w15,18,1973090218,bt,
16w.1973,TY,NN,MARGE,80,4.2,5.0,18.8,112.4,1973091100,1973091600,16.4,21.1,100.7,125.0,2.9,2.4,4,0,4,ddRI,9X,w16,30,1973091206,bt,
17w.1973,STY,NN,NORA,160,9.2,10.0,16.0,127.0,1973100100,1973101100,10.1,27.0,116.6,136.3,10.9,16.6,5,3,11,ddED,9X,w17,36,1973100212,bt,
18w.1973,TY,NN,OPAL,75,4.8,5.5,13.3,111.1,1973100400,1973100912,10.8,14.3,107.0,114.7,4.0,3.7,0,0,4,ddRW,9X,w18,6,1973100406,bt,
19w.1973,STY,NN,PATSY,140,8.2,9.0,15.9,127.4,1973100600,1973101500,12.9,18.7,108.5,142.4,7.5,9.8,5,2,8,ddED,9X,w19,24,1973100700,bt,
20w.1973,TY,NN,RUTH,90,8.8,10.0,16.5,120.7,1973101100,1973102100,11.2,24.3,104.5,142.7,7.8,7.8,0,0,6,ddRW,9X,w20,18,1973101118,bt,
21w.1973,TS,NN,SARAH,55,3.2,3.2,11.6,108.6,1973110900,1973111206,10.0,12.5,100.3,115.8,1.4,0.6,0,0,1,ddRW,9X,w21,18,1973110918,bt,
