stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2002,TS,NN,TAPAH,50,5.0,5.8,11.4,131.0,2002010806,2002011400,5.2,19.1,122.1,141.8,2.1,0.9,0,0,0,NaN,9X,w01,48,2002011006,wn,
02w.2002,STY,NN,MITAG,140,10.8,11.0,10.4,141.8,2002022512,2002030812,3.2,18.0,129.9,159.2,12.1,17.9,3,0,7,ddRI,9X,w02,30,2002022618,wn,
03w.2002,TS,NN,NONAME,35,8.8,10.5,7.2,132.3,2002031418,2002032506,3.0,14.2,113.3,150.1,2.2,0.1,0,0,0,NaN,9X,w03,114,2002031912,wn,
04w.2002,TD,NN,NONAME,30,2.0,3.2,11.7,153.7,2002040318,2002040700,7.2,17.2,146.0,160.8,0.6,0.0,0,0,0,NaN,9X,w04,48,2002040518,wn,
05w.2002,STY,NN,HAGIBIS,140,8.2,8.2,14.1,145.9,2002051300,2002052106,3.0,35.6,139.3,159.8,7.4,9.9,4,4,4,ddED,9X,w05,48,2002051500,wn,
06w.2002,TD,NN,NONAME,25,3.2,5.5,18.7,116.0,2002052412,2002053000,14.9,23.3,113.0,120.2,0.8,0.0,0,0,0,NaN,9X,w06,84,2002052800,wn,
07w.2002,TY,NN,NOGURI,85,7.2,7.5,22.3,119.6,2002060312,2002061100,19.2,32.2,109.5,133.0,4.0,3.0,3,0,2,ddRI,9X,w07,60,2002060600,wn,
08w.2002,STY,NN,CHATAAN,130,13.8,14.5,13.7,146.5,2002062612,2002071100,3.5,38.9,132.4,156.6,14.9,20.2,5,0,6,ddRI,9X,w08,36,2002062800,wn,
09w.2002,TY,NN,RAMMASUN,110,8.5,9.8,19.2,130.9,2002062612,2002070606,9.6,37.9,123.7,139.2,7.9,9.5,3,0,7,ddRI,9X,w09,42,2002062806,wn,
10w.2002,STY,NN,HALONG,135,9.5,10.8,16.5,143.4,2002070512,2002071606,8.6,36.4,127.6,160.4,11.1,15.5,6,0,8,ddRI,9X,w10,36,2002070700,wn,
11w.2002,TS,NN,NAKRI,45,5.5,5.8,25.2,123.0,2002070718,2002071312,21.0,31.5,117.6,127.7,2.5,1.3,0,0,0,NaN,9X,w11,18,2002070812,wn,
12w.2002,STY,NN,FENGSHEN,145,13.2,13.2,20.8,153.1,2002071400,2002072706,11.2,34.6,122.2,171.0,19.7,36.3,6,4,5,ddED,9X,w12,6,2002071406,wn,
13w.2002,TS,NN,NONAME,35,4.2,4.8,12.3,124.2,2002071706,2002072200,8.2,16.9,119.6,130.6,1.2,0.2,0,0,0,NaN,9X,w13,30,2002071812,wn,
14w.2002,TY,NN,FUNG-WONG,65,9.0,9.0,24.2,136.2,2002071818,2002072718,20.5,32.3,128.3,151.2,5.4,3.7,0,0,0,NaN,9X,w14,42,2002072012,wn,
15w.2002,TS,NN,KALMAEGI,35,2.8,4.0,14.2,181.3,2002071706,2002072106,9.1,17.9,177.6,183.3,0.8,0.1,0,0,0,NaN,9X,w15,84,2002072018,wn,
16w.2002,TS,NN,KAMMURI,45,3.5,3.8,21.5,116.1,2002080200,2002080518,18.6,25.9,114.3,118.2,1.6,0.8,0,0,0,NaN,9X,w16,6,2002080206,wn,
17w.2002,TD,NN,NONAME,25,1.2,3.5,33.8,147.2,2002080218,2002080606,32.8,35.4,140.4,154.1,0.3,0.0,0,0,0,NaN,9X,w17,60,2002080506,wn,
18w.2002,TS,NN,NONAME,35,2.8,6.2,11.8,126.8,2002080812,2002081418,8.6,15.0,117.2,132.0,0.8,0.1,0,0,0,NaN,9X,w18,54,2002081018,wn,
19w.2002,STY,NN,PHANFONE,135,9.8,12.5,19.5,151.7,2002080800,2002082012,7.3,38.2,136.6,169.6,11.9,17.2,4,0,4,ddRI,9X,w19,72,2002081100,wn,
20w.2002,TS,NN,VONGFONG,55,4.8,5.5,16.4,112.9,2002081412,2002082000,12.3,23.6,109.6,115.2,1.9,0.8,0,0,0,NaN,9X,w20,24,2002081512,wn,
21w.2002,TY,NN,RUSA,115,10.2,10.2,24.6,142.7,2002082200,2002090106,14.2,38.8,127.5,164.0,11.5,14.5,2,0,1,ddRI,9X,w21,12,2002082212,wn,
