stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1980,TD,NN,NONAME,30,4.2,7.0,10.3,131.4,1980031800,1980032500,6.4,14.3,119.8,140.9,1.1,0.0,0,0,0,NaN,9X,w01,54,1980032006,wn,
02w.1980,TS,NN,CARMEN,60,5.0,5.0,15.1,179.6,1980040400,1980040900,4.7,21.4,177.2,182.0,2.9,1.9,0,0,0,NaN,9X,w02,24,1980040500,wn,
03w.1980,TY,NN,DOM,90,10.8,12.0,15.9,128.3,1980050800,1980052000,7.7,21.7,122.4,142.6,7.9,7.0,0,0,3,ddRW,9X,w03,66,1980051018,bt,
04w.1980,TY,NN,ELLEN,110,9.8,10.2,15.1,141.4,1980051112,1980052118,6.9,38.1,135.6,148.5,11.0,14.8,4,0,6,ddRI,9X,w04,42,1980051306,wn,
05w.1980,TS,NN,FORREST,55,6.0,7.2,11.6,135.7,1980051900,1980052606,6.4,21.0,119.8,154.6,3.5,2.4,0,0,2,ddRW,9X,w05,24,1980052000,wn,
06w.1980,TS,NN,GEORGIA,55,4.2,5.0,18.0,115.6,1980051912,1980052412,13.9,24.9,114.0,118.3,2.4,1.6,0,0,0,NaN,9X,w06,42,1980052106,wn,
07w.1980,TS,NN,HERBERT,50,6.2,10.0,13.4,122.0,1980061900,1980062900,6.0,22.9,104.2,141.8,3.4,2.1,0,0,2,ddRW,9X,w07,132,1980062412,wn,
08w.1980,TS,NN,IDA,60,5.5,5.5,19.0,126.1,1980070606,1980071118,12.5,23.8,116.2,139.9,3.6,2.5,0,0,0,NaN,9X,w08,6,1980070612,wn,
09w.1980,TY,NN,JOE,105,6.5,7.0,15.5,129.2,1980071600,1980072300,9.2,21.2,106.6,148.3,5.7,6.2,4,0,1,ddRI,9X,w09,24,1980071700,wn,
10w.1980,TD,NN,NONAME,30,2.8,3.5,17.6,116.9,1980071518,1980071906,14.0,22.6,112.3,125.4,0.7,0.0,0,0,0,NaN,9X,w10,42,1980071712,wn,
11w.1980,STY,NN,KIM,130,7.8,8.8,14.2,131.6,1980071900,1980072718,7.5,24.5,115.3,155.2,6.2,6.8,5,2,4,ddED,9X,w11,36,1980072012,wn,
12w.1980,TY,NN,LEX,80,9.8,12.0,26.3,148.1,1980072606,1980080706,22.5,36.0,144.4,155.0,8.5,8.2,0,0,0,NaN,9X,w12,72,1980072906,wn,
13w.1980,TY,NN,MARGE,110,8.2,8.2,24.9,158.0,1980080712,1980081518,14.1,35.3,155.0,170.8,8.8,11.0,5,3,0,rrED,9X,w13,18,1980080806,wn,
14w.1980,TD,NN,NONAME,20,0.0,0.5,15.3,123.4,1980081418,1980081506,14.6,16.0,121.6,125.3,0.0,0.0,0,0,0,NaN,9X,w14,6,1980081500,wn,
15w.1980,TY,NN,NORRIS,90,5.0,6.0,20.8,129.8,1980082300,1980082900,15.2,27.6,116.6,143.6,3.5,3.1,3,0,4,ddRI,9X,w15,24,1980082400,wn,
16w.1980,TD,NN,NONAME,25,1.0,3.5,8.4,147.1,1980090118,1980090506,4.9,13.6,142.2,150.8,0.2,0.0,0,0,0,NaN,9X,w16,60,1980090406,wn,
17w.1980,TY,NN,ORCHID,85,5.8,5.8,23.8,136.4,1980090600,1980091118,14.7,40.0,130.2,145.2,5.1,4.9,0,0,2,ddRW,9X,w17,24,1980090700,wn,
18w.1980,TY,NN,RUTH,65,3.2,3.2,19.2,110.4,1980091300,1980091606,18.1,19.9,104.4,113.8,2.0,1.3,0,0,0,NaN,9X,w18,6,1980091306,wn,
19w.1980,TY,NN,PERCY,125,5.8,6.0,20.3,124.6,1980091312,1980091912,16.4,25.7,114.9,131.5,5.9,7.2,5,1,5,ddED,9X,w19,18,1980091406,wn,
20w.1980,TY,NN,SPERRY,65,8.2,9.8,24.6,145.8,1980091206,1980092200,10.1,34.3,136.0,153.7,5.6,4.4,0,0,0,NaN,9X,w20,66,1980091500,wn,
21w.1980,TS,NN,THELMA,55,4.5,5.5,22.8,145.4,1980092500,1980093012,15.5,37.3,142.0,155.8,2.4,1.5,0,0,0,NaN,9X,w21,42,1980092618,wn,
22w.1980,TY,NN,VERNON,105,6.8,6.8,21.2,154.1,1980092700,1980100318,12.2,39.1,148.5,161.2,6.6,8.1,1,0,2,ddRI,9X,w22,18,1980092718,wn,
23w.1980,STY,NN,WYNNE,150,12.2,12.5,18.5,140.2,1980100212,1980101500,6.0,36.0,125.8,156.5,14.9,22.0,7,4,3,ddED,9X,w23,36,1980100400,wn,
24w.1980,TS,NN,ALEX,35,2.8,5.8,22.5,150.8,1980100806,1980101400,17.7,33.7,139.9,162.0,0.8,0.1,0,0,0,NaN,9X,w24,96,1980101206,wn,
25w.1980,TY,NN,BETTY,125,10.2,10.2,15.4,133.5,1980102812,1980110718,7.1,26.9,120.5,154.2,11.2,14.9,0,0,4,ddRW,9X,w25,12,1980102900,wn,
26w.1980,TS,NN,CARY,35,4.0,4.2,14.6,115.3,1980102818,1980110200,11.9,16.3,108.2,124.5,1.7,0.7,0,0,0,NaN,9X,w26,18,1980102912,wn,
27w.1980,TY,NN,DINAH,100,5.8,7.0,12.7,158.1,1980111806,1980112506,2.4,28.8,143.8,180.1,5.6,6.5,6,0,2,ddRI,9X,w27,72,1980112106,wn,
28w.1980,TS,NN,ED,50,5.8,7.0,12.8,129.3,1980121400,1980122100,9.8,14.5,127.0,138.0,3.1,1.9,0,0,0,NaN,9X,w28,54,1980121606,wn,
01l.1980,TD,NN,UNNAMED,25,2.8,4.0,29.9,276.4,1980071700,1980072100,29.4,30.8,270.0,283.5,0.7,0.0,0,0,0,NaN,9X,l01,NaN,NaN,NaN,
02l.1980,TD,NN,UNNAMED,30,4.0,4.0,27.3,266.7,1980071712,1980072112,25.0,30.5,264.3,270.0,1.0,0.0,0,0,0,NaN,9X,l02,NaN,NaN,NaN,
03l.1980,TD,NN,UNNAMED,30,3.5,4.0,31.3,286.3,1980072200,1980072600,23.2,37.6,282.2,296.0,0.9,0.0,0,0,0,NaN,9X,l03,NaN,NaN,NaN,
04l.1980,STY,NN,ALLEN,165,11.2,11.2,18.5,287.8,1980073112,1980081118,10.7,28.9,257.1,330.0,15.9,30.9,13,0,12,ddRI,9X,l04,36,1980080200,wn,
05l.1980,TD,NN,UNNAMED,30,3.8,4.0,23.8,330.0,1980081300,1980081700,15.0,36.7,322.8,339.0,0.9,0.0,0,0,0,NaN,9X,l05,NaN,NaN,NaN,
06l.1980,TY,NN,BONNIE,85,5.8,5.8,27.1,321.2,1980081400,1980081918,12.7,51.0,319.5,324.5,5.3,5.3,4,0,0,rrRI,9X,l06,18,1980081418,wn,
07l.1980,TY,NN,CHARLEY,70,5.2,5.2,37.1,297.2,1980082012,1980082518,33.4,39.6,287.0,317.8,3.7,3.0,0,0,1,ddRW,9X,l07,72,1980082312,wn,
08l.1980,TD,NN,UNNAMED,30,3.8,4.0,17.1,314.6,1980082500,1980082900,15.3,22.5,300.0,328.4,0.9,0.0,0,0,0,NaN,9X,l08,NaN,NaN,NaN,
09l.1980,TY,NN,GEORGES,70,6.2,7.8,26.9,302.4,1980090100,1980090818,15.6,48.0,290.0,322.0,2.9,1.7,1,0,0,rrRI,9X,l09,144,1980090700,wn,
10l.1980,TY,NN,EARL,65,6.5,6.5,29.6,324.4,1980090412,1980091100,17.4,51.5,315.7,336.5,5.1,4.3,0,0,0,NaN,9X,l10,12,1980090500,wn,
11l.1980,TS,NN,DANIELLE,50,2.0,2.8,28.9,264.8,1980090418,1980090712,28.3,29.4,260.0,269.4,0.8,0.3,0,0,0,NaN,9X,l11,24,1980090518,wn,
12l.1980,TY,NN,FRANCES,100,15.0,15.0,24.2,322.1,1980090600,1980092100,12.5,54.0,309.2,341.0,17.7,22.2,3,0,0,rrRI,9X,l12,36,1980090712,wn,
13l.1980,TS,NN,HERMINE,60,5.5,5.5,17.3,270.5,1980092012,1980092600,14.6,19.3,264.0,282.8,3.6,2.6,0,0,0,NaN,9X,l13,18,1980092106,wn,
