stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2009,TY,NN,KUJIRA,115,5.2,10.2,17.0,129.3,2009042712,2009050718,12.6,32.7,122.1,151.1,6.2,8.0,5,3,4,ddED,9X,a4w,114,2009050206,wn,
02w.2009,TY,NN,CHAN-HOM,90,8.0,11.8,15.9,119.5,2009050106,2009051300,9.7,25.7,111.2,128.7,4.9,3.8,1,0,4,ddRI,9X,b7w,54,2009050312,wn,
03w.2009,TY,NN,LINFA,75,6.0,12.2,16.1,122.8,2009061012,2009062218,5.4,27.9,116.4,135.5,3.7,2.9,0,0,2,ddRW,9X,c8w,162,2009061706,wn,
04w.2009,TS,NN,NANGKA,45,4.8,9.2,12.8,131.3,2009061800,2009062706,7.3,23.7,113.8,153.1,2.4,1.4,0,0,0,NaN,9X,d2w,108,2009062212,wn,
05w.2009,TS,NN,SOUDELOR,35,2.8,6.8,18.3,124.2,2009070518,2009071212,15.1,21.0,106.7,136.9,0.8,0.1,0,0,0,NaN,9X,e9w,96,2009070918,wn,
06w.2009,TD,NN,SIX,30,1.5,3.8,19.8,125.8,2009071006,2009071400,15.2,26.0,119.3,132.9,0.4,0.0,0,0,0,NaN,9X,e2w,66,2009071300,wn,
07w.2009,TY,NN,MOLAVE,65,4.0,9.5,13.4,129.8,2009070918,2009071906,7.1,22.8,111.6,147.3,2.4,1.7,1,0,1,ddRI,9X,e1w,132,2009071506,wn,
08w.2009,TS,NN,GONI,45,6.2,13.5,16.7,124.7,2009072600,2009080812,9.5,22.3,107.8,145.1,1.5,0.5,0,0,1,ddRW,9X,f3w,186,2009080218,wn,
09w.2009,TY,NN,MORAKOT,80,6.0,10.0,23.8,127.0,2009080106,2009081106,18.4,32.5,119.1,136.2,5.1,4.9,0,0,4,ddRW,9X,f8w,60,2009080318,wn,
10w.2009,TS,NN,ETAU,40,5.0,9.2,27.3,143.2,2009080500,2009081406,14.8,37.3,134.6,154.1,1.8,0.5,0,0,0,NaN,9X,g0w,72,2009080800,wn,
