stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1959,TS,NN,RUBY,50,2.2,2.2,8.7,135.4,1959022700,1959030106,8.0,9.2,130.0,140.0,1.5,1.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
02w.1959,TS,NN,SALLY,55,8.8,8.8,7.0,147.1,1959030406,1959031300,5.2,9.7,129.0,164.2,5.9,4.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
03w.1959,TY,NN,TILDA,125,9.0,9.0,13.7,140.8,1959041400,1959042300,5.6,24.3,136.6,148.3,11.4,15.6,3,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1959,TD,NN,WILDA,19,1.5,1.5,20.4,116.2,1959070418,1959070606,16.5,24.0,115.9,117.0,0.0,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1959,TY,NN,BILLIE,90,6.0,6.0,24.3,125.5,1959071200,1959071800,12.6,41.3,120.1,131.7,5.7,5.9,4,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1959,TY,NN,ELLEN,100,10.2,10.2,32.0,138.0,1959080206,1959081212,19.1,44.5,126.9,166.5,9.8,10.7,6,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
07w.1959,TY,NN,GEORGIA,110,3.8,3.8,35.2,140.0,1959081200,1959081518,22.4,46.5,137.2,145.5,4.1,4.8,3,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
08w.1959,TY,NN,IRIS,90,4.8,4.8,20.2,121.6,1959081900,1959082318,16.2,30.5,108.0,128.4,4.8,5.1,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
09w.1959,STY,NN,JOAN,170,6.2,6.2,20.7,128.7,1959082506,1959083112,15.5,30.5,116.8,143.2,9.4,17.8,9,1,7,ddED,9X,xxw,NaN,NaN,NaN,
10w.1959,TS,NN,KATE,40,1.8,2.8,15.3,125.0,1959082500,1959082718,14.3,17.5,123.2,128.1,0.8,0.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
11w.1959,TY,NN,LOUISE,120,7.5,8.5,23.1,126.6,1959083000,1959090712,14.4,38.5,120.0,141.2,5.8,6.4,6,0,5,ddRI,9X,xxw,18,1959083018,bt,
12w.1959,TS,NN,NORA,50,5.8,7.2,20.4,121.0,1959090512,1959091218,12.8,31.1,114.2,131.3,2.4,1.1,0,0,0,NaN,9X,xxw,18,1959090606,bt,
13w.1959,TS,NN,OPAL,35,1.0,1.0,9.1,158.4,1959090506,1959090606,8.7,9.3,157.2,159.8,0.4,0.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
14w.1959,STY,NN,SARAH,165,8.2,8.8,27.9,135.0,1959091100,1959091918,13.4,50.4,124.9,147.3,11.3,19.5,11,4,8,ddED,9X,xxw,18,1959091118,bt,
15w.1959,STY,NN,VERA,165,6.8,6.8,27.8,143.8,1959092118,1959092812,15.8,43.0,134.9,167.0,10.0,21.4,6,4,8,ddED,9X,xxw,NaN,NaN,NaN,
16w.1959,TY,NN,AMY,65,5.8,5.8,27.7,135.0,1959100306,1959100900,17.2,40.6,123.8,165.0,4.1,3.3,2,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
17w.1959,TS,NN,BABS,40,4.0,4.5,18.9,120.2,1959100512,1959101000,14.5,23.2,118.5,123.9,1.3,0.4,0,0,0,NaN,9X,xxw,18,1959100606,bt,
18w.1959,STY,NN,CHARLOTTE,145,10.8,10.8,21.4,131.3,1959100900,1959101918,10.2,35.0,124.3,152.0,14.5,23.9,7,1,3,ddED,9X,xxw,NaN,NaN,NaN,
19w.1959,STY,NN,DINAH,150,10.8,10.8,26.5,153.0,1959101418,1959102512,9.7,48.0,134.7,203.0,15.0,29.1,5,3,7,ddED,9X,xxw,NaN,NaN,NaN,
20w.1959,TY,NN,EMMA,110,9.8,9.8,19.0,136.0,1959110506,1959111500,11.8,29.4,124.2,153.5,8.3,8.5,3,1,5,ddED,9X,xxw,NaN,NaN,NaN,
21w.1959,TY,NN,FREDA,115,8.0,8.0,18.2,130.2,1959111300,1959112100,9.1,31.0,120.4,160.0,8.2,9.3,1,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
22w.1959,STY,NN,GILDA,150,9.2,9.5,10.5,125.4,1959121300,1959122212,7.1,12.6,103.5,143.4,13.6,23.2,6,0,8,ddRI,9X,xxw,NaN,NaN,NaN,
23w.1959,STY,NN,HARRIET,130,9.5,9.8,10.8,133.9,1959122400,1960010218,2.9,14.5,113.0,154.1,13.2,20.4,0,0,6,ddRW,9X,xxw,NaN,NaN,NaN,
01l.1959,TS,NN,ARLENE,55,4.5,5.5,29.5,271.1,1959052806,1959060218,23.3,34.4,268.1,280.0,2.2,1.2,0,0,2,ddRW,9X,xxl,24,1959052906,wn,
02l.1959,TS,NN,BEULAH,60,3.5,3.5,22.3,263.5,1959061518,1959061906,21.1,23.0,262.4,265.3,2.4,1.8,0,0,0,NaN,9X,xxl,24,1959061618,wn,
