stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1972,TY,NN,KIT,120,10.5,10.5,12.2,130.1,1972010500,1972011512,9.0,15.3,121.6,137.7,5.7,4.9,6,1,6,ddED,9X,w01,12,1972010512,bt,
02w.1972,TD,NN,NONAME,30,4.0,5.0,4.8,157.9,1972033000,1972040400,3.0,7.2,154.4,160.5,1.1,0.0,0,0,0,NaN,9X,w02,NaN,NaN,NaN,
03w.1972,TY,NN,LOLA,105,9.8,9.8,19.8,162.4,1972052900,1972060718,8.0,42.8,156.6,178.5,9.0,9.8,0,0,0,NaN,9X,w03,12,1972052912,bt,
04w.1972,TS,NN,NINA,45,6.8,7.0,12.4,151.4,1972053100,1972060700,8.4,25.5,142.6,161.6,2.1,0.5,0,0,0,NaN,9X,w04,90,1972060318,bt,
05w.1972,TS,NN,MAMIE,50,6.0,7.5,23.2,118.0,1972060100,1972060812,14.2,45.0,106.5,142.5,2.1,0.7,0,0,0,NaN,9X,w05,24,1972060200,bt,
06w.1972,TY,NN,ORA,80,5.8,8.8,19.2,117.3,1972062200,1972063018,10.5,30.5,105.5,137.5,4.5,4.0,4,0,5,ddRI,9X,w06,24,1972062300,bt,
07w.1972,TY,NN,PHYLLIS,120,15.8,17.5,28.8,152.9,1972070500,1972072212,6.2,55.5,136.5,177.5,13.0,14.9,4,0,4,ddRI,9X,w07,30,1972070606,bt,
08w.1972,STY,NN,RITA,145,20.8,24.5,23.7,131.6,1972070500,1972072912,9.7,45.8,110.3,150.5,26.1,37.2,10,0,6,ddRI,9X,w08,48,1972070700,bt,
09w.1972,TY,NN,SUSAN,65,9.5,11.5,20.5,118.1,1972070500,1972071612,11.4,31.0,114.0,126.4,6.2,4.7,0,0,3,ddRW,9X,w09,54,1972070706,bt,
10w.1972,TY,NN,TESS,125,17.5,18.0,20.8,153.7,1972070700,1972072500,11.2,41.7,128.2,170.9,19.6,25.3,4,0,4,ddRI,9X,w10,NaN,NaN,NaN,
11w.1972,TS,NN,VIOLA,60,4.5,5.5,31.3,163.9,1972072300,1972072812,19.0,45.0,159.2,169.5,2.6,1.8,3,0,0,rrRI,9X,w11,30,1972072406,bt,
12w.1972,TS,NN,WINNIE,60,3.2,5.0,25.9,123.6,1972073000,1972080400,18.0,31.2,117.0,134.2,1.6,0.9,0,0,3,ddRW,9X,w12,36,1972073112,bt,
13w.1972,TY,NN,ALICE,90,12.2,12.2,30.0,155.9,1972073100,1972081206,10.8,44.1,140.9,176.8,10.4,10.3,1,0,0,rrRI,9X,w13,24,1972080100,bt,
14w.1972,STY,NN,BETTY,135,10.5,11.2,20.2,133.6,1972080800,1972081906,11.3,29.1,115.2,151.8,12.0,17.2,1,0,9,ddRI,9X,w14,36,1972080912,bt,
15w.1972,TS,NN,DORIS,55,6.5,6.5,34.3,161.6,1972082412,1972083100,24.0,44.0,160.0,164.5,3.4,2.1,0,0,0,NaN,9X,w15,36,1972082600,bt,
16w.1972,TY,NN,CORA,65,5.5,6.0,19.9,111.7,1972082400,1972083000,18.7,22.6,100.7,118.0,3.9,3.1,0,0,4,ddRW,9X,w16,12,1972082412,bt,
17w.1972,TY,NN,ELSIE,75,5.2,7.0,14.7,110.6,1972083012,1972090612,12.0,16.2,100.8,123.0,4.5,4.2,0,0,6,ddRW,9X,w17,18,1972083106,bt,
18w.1972,TY,NN,FLOSSIE,75,8.8,9.5,14.9,113.5,1972090900,1972091812,14.5,15.7,101.2,125.7,5.8,4.5,0,0,4,ddRW,9X,w18,18,1972090918,bt,
19w.1972,TS,NN,GRACE,50,8.5,9.0,15.4,126.3,1972091100,1972092000,14.2,16.5,121.8,130.8,3.4,1.4,0,0,0,NaN,9X,w19,24,1972091200,bt,
20w.1972,TY,NN,HELEN,100,7.8,9.0,31.1,137.4,1972091200,1972092100,13.0,44.0,131.8,147.7,5.9,5.6,1,0,2,ddRI,9X,w20,30,1972091306,bt,
21w.1972,TD,NN,NONAME,30,4.8,5.0,10.7,154.9,1972091200,1972091700,8.8,15.5,145.0,162.4,1.2,0.0,0,0,0,NaN,9X,w21,NaN,NaN,NaN,
22w.1972,TY,NN,IDA,110,11.2,11.2,24.0,153.3,1972091600,1972092706,15.4,39.5,141.7,178.0,11.2,13.0,5,0,2,ddRI,9X,w22,42,1972091718,bt,
23w.1972,TS,NN,KATHY,60,8.5,8.5,27.6,150.2,1972093000,1972100812,14.8,56.0,135.5,178.0,6.4,5.1,0,0,0,NaN,9X,w23,12,1972093012,bt,
24w.1972,TY,NN,LORNA,75,3.8,4.2,17.5,109.8,1972093000,1972100406,15.5,18.2,101.9,120.2,3.0,2.6,0,0,3,ddRW,9X,w24,6,1972093006,bt,
25w.1972,TY,NN,MARIE,115,11.8,12.0,28.1,154.1,1972100400,1972101600,14.0,51.0,143.8,170.5,12.7,15.8,3,0,4,ddRI,9X,w25,18,1972100418,bt,
26w.1972,TY,NN,NANCY,105,11.5,14.0,19.4,154.4,1972101500,1972102900,12.2,25.8,128.9,172.5,8.4,8.6,9,4,2,ddED,9X,w26,30,1972101606,bt,
27w.1972,TY,NN,OLGA,105,10.8,10.8,19.2,161.5,1972102012,1972103106,7.0,48.2,143.3,178.0,11.3,12.7,2,0,0,rrRI,9X,w27,NaN,NaN,NaN,
28w.1972,TY,NN,PAMELA,110,5.8,6.8,16.5,120.9,1972110300,1972110918,12.2,26.0,110.6,140.0,6.2,7.3,4,0,5,ddRI,9X,w28,6,1972110306,bt,
29w.1972,TY,NN,RUBY,110,6.0,7.2,15.5,163.9,1972111406,1972112112,12.0,18.0,148.8,179.9,5.6,6.2,1,0,3,ddRI,9X,w29,NaN,NaN,NaN,
30w.1972,TY,NN,SALLY,80,5.0,5.0,8.2,105.6,1972113000,1972120500,6.7,10.0,99.2,115.4,4.6,4.4,3,0,0,rrRI,9X,w30,12,1972113012,bt,
31w.1972,TY,NN,THERESE,105,11.2,12.0,11.4,120.1,1972113000,1972121200,6.2,15.2,101.8,141.8,10.9,13.1,5,0,4,ddRI,9X,w31,36,1972120112,bt,
32w.1972,TS,NN,VIOLET,55,6.8,7.2,7.8,168.2,1972121118,1972121900,5.6,9.8,163.1,171.3,2.5,0.9,1,0,0,rrRI,9X,w32,30,1972121300,bt,
01l.1972,TS,NN,ALPHA,60,5.8,5.8,31.5,281.5,1972052318,1972052912,27.8,34.4,274.5,286.5,2.5,1.3,1,0,0,rrRI,9X,l01,54,1972052600,bt,
02l.1972,TY,NN,AGNES,75,8.5,8.5,27.1,276.4,1972061412,1972062300,20.0,41.7,271.0,286.9,5.3,4.0,1,0,4,ddRI,9X,l02,48,1972061612,wn,
03l.1972,TD,NN,UNNAMED,25,1.2,1.8,29.5,292.8,1972061900,1972062018,27.5,31.5,291.0,294.5,0.3,0.0,0,0,0,NaN,9X,l03,NaN,NaN,NaN,
04l.1972,TD,NN,UNNAMED,25,2.2,2.2,31.3,281.7,1972071012,1972071218,27.0,34.8,281.5,282.5,0.6,0.0,0,0,0,NaN,9X,l04,NaN,NaN,NaN,
05l.1972,TD,NN,UNNAMED,25,2.5,4.2,38.2,319.2,1972071612,1972072018,37.0,39.5,316.5,324.5,0.6,0.0,0,0,0,NaN,9X,l05,NaN,NaN,NaN,
06l.1972,TD,NN,UNNAMED,25,1.8,3.0,25.6,297.2,1972073112,1972080312,23.5,29.0,291.0,303.0,0.4,0.0,0,0,0,NaN,9X,l06,NaN,NaN,NaN,
07l.1972,TD,NN,UNNAMED,25,1.8,2.2,14.2,335.0,1972080512,1972080718,14.0,15.0,325.0,345.0,0.5,0.0,0,0,0,NaN,9X,l07,NaN,NaN,NaN,
08l.1972,TD,NN,UNNAMED,25,2.0,3.0,32.4,284.8,1972081212,1972081512,32.0,33.0,283.0,287.0,0.5,0.0,0,0,0,NaN,9X,l08,NaN,NaN,NaN,
09l.1972,TD,NN,UNNAMED,25,1.2,2.0,14.7,337.6,1972081612,1972081812,14.0,15.0,332.5,343.0,0.3,0.0,0,0,0,NaN,9X,l09,NaN,NaN,NaN,
