dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2004021018,w01.2004,9X-W01,TS,NN,7.8,148.0,15,1006,299,10,299,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2004021100,w01.2004,9X-W01,TS,NN,8.2,147.2,15,1006,299,10,299,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2004021106,w01.2004,9X-W01,TS,NN,8.8,146.2,20,1004,299,10,299,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2004021112,w01.2004,9X-W01,TS,NN,10.1,144.4,15,1004,320,18,305,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2004021118,01w.2004,NONAME,TS,NN,10.7,144.2,15,1002,315,13,314,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,WN,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2004021200,01w.2004,NONAME,TS,NN,11.2,142.4,25,1002,305,14,299,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1006,NaN,M,60,NaN,
2004021206,01w.2004,NONAME,TS,NN,12.0,141.1,25,1000,300,14,293,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,45,1006,NaN,NaN,30,NaN,
2004021212,01w.2004,NONAME,TS,NN,12.6,140.6,35,997,305,12,308,11,30,30,30,30,30,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,M,30,NaN,
2004021218,01w.2004,NONAME,TS,NN,13.0,138.9,30,1000,295,13,295,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1007,NaN,M,30,NaN,
2004021300,01w.2004,NONAME,TS,NN,12.5,137.4,30,1000,280,14,268,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1007,NaN,M,30,NaN,
2004021306,01w.2004,NONAME,TS,NN,12.6,136.7,30,1000,275,11,259,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,100,1008,NaN,S,30,NaN,
2004021312,01w.2004,NONAME,TS,NN,13.2,135.9,30,1000,285,10,296,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,100,1008,NaN,S,30,NaN,
2004021318,01w.2004,NONAME,TS,NN,14.2,135.4,40,994,305,9,322,10,38,40,40,30,40,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1006,NaN,M,30,NaN,
2004021400,01w.2004,NONAME,TS,NN,14.7,135.2,40,994,325,8,336,8,38,40,40,30,40,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1006,NaN,M,30,NaN,
2004021406,01w.2004,NONAME,TS,NN,15.3,135.4,45,991,345,7,360,6,52,65,40,40,65,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,150,1004,NaN,M,20,NaN,
2004021412,01w.2004,NONAME,TS,NN,15.8,135.9,45,1000,24,6,32,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,c,c,150,1004,NaN,NaN,20,NaN,
2004021418,01w.2004,NONAME,TS,NN,14.9,136.2,30,1000,40,3,117,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,40,NaN,
2004021500,01w.2004,NONAME,TS,NN,14.7,136.6,30,1000,75,3,148,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,40,NaN,
2004021506,01w.2004,NONAME,TS,NN,14.8,137.0,30,1000,90,4,97,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,40,NaN,
2004021512,01w.2004,NONAME,TS,NN,14.5,137.1,30,1000,110,3,112,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,40,NaN,
2004021518,01w.2004,NONAME,TS,NN,14.5,136.6,30,1000,180,1,232,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,60,NaN,
2004021600,01w.2004,NONAME,TS,NN,13.0,136.0,30,1000,205,7,215,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,60,NaN,
2004021606,01w.2004,NONAME,TS,NN,11.7,135.5,25,1002,205,11,201,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1004,NaN,S,60,NaN,
