stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1994,TD,NN,NONAME,25,3.5,5.2,9.4,136.7,1994010106,1994010612,5.4,14.7,122.9,155.8,0.9,0.0,0,0,0,NaN,9X,w01,72,1994010406,wn,
02w.1994,TY,NN,OWEN,75,9.2,11.5,12.2,127.4,1994032818,1994040906,8.5,18.4,115.2,147.7,6.3,5.0,0,0,1,ddRW,9X,w02,78,1994040100,wn,
03w.1994,TY,NN,PAGE,90,7.2,10.2,15.7,143.2,1994050800,1994051806,3.9,35.0,134.4,155.4,6.0,6.1,0,0,1,ddRW,9X,w03,90,1994051118,wn,
04w.1994,TD,NN,NONAME,30,2.8,13.0,9.3,137.6,1994051400,1994052700,5.1,16.2,107.5,161.0,0.7,0.0,0,0,0,NaN,9X,w04,246,1994052406,wn,
05w.1994,TS,NN,RUSS,55,6.5,7.2,20.4,113.7,1994060206,1994060912,19.0,24.2,109.7,117.5,3.5,2.2,0,0,1,ddRW,9X,w05,48,1994060406,wn,
06w.1994,TS,NN,SHARON,50,3.0,7.8,13.0,129.5,1994061800,1994062518,5.0,24.8,110.4,152.0,1.4,0.8,1,0,2,ddRI,9X,w06,78,1994062106,wn,
07w.1994,TS,NN,NONAME,35,2.5,5.8,19.3,120.7,1994062912,1994070506,16.6,23.4,110.7,136.6,0.7,0.1,0,0,0,NaN,9X,w07,84,1994070300,wn,
08w.1994,TY,NN,TIM,125,4.5,7.0,17.3,127.2,1994070500,1994071200,7.5,28.2,112.8,141.9,5.1,7.4,6,3,4,ddED,9X,w08,48,1994070700,wn,
09w.1994,TS,NN,VANESSA,45,2.8,3.2,16.7,117.0,1994070800,1994071106,15.3,21.0,114.4,121.0,1.3,0.7,0,0,0,NaN,9X,w09,24,1994070900,wn,
10w.1994,STY,NN,WALT,130,12.2,17.2,21.8,131.3,1994071100,1994072806,5.4,34.7,124.0,138.6,11.8,14.8,8,0,4,ddRI,9X,w10,84,1994071412,wn,
11w.1994,TS,NN,YUNYA,55,4.0,5.5,17.6,121.7,1994071606,1994072118,13.8,20.8,114.5,133.5,1.7,0.9,0,0,0,NaN,9X,w11,42,1994071800,wn,
12w.1994,TY,NN,ZEKE,65,7.2,15.5,21.6,143.5,1994071000,1994072512,7.9,46.6,132.8,167.2,4.7,3.5,1,0,0,rrRI,9X,w12,198,1994071806,wn,
13w.1994,TD,NN,NONAME,30,1.5,2.5,14.8,147.7,1994072312,1994072600,12.7,18.6,145.0,149.6,0.4,0.0,0,0,0,NaN,9X,w13,42,1994072506,wn,
14w.1994,TS,NN,BRENDAN,50,5.8,9.0,25.0,129.7,1994072506,1994080306,13.9,40.9,125.4,145.9,2.5,1.2,0,0,0,NaN,9X,w14,90,1994072900,wn,
15w.1994,TS,NN,AMY,40,2.8,4.5,19.5,108.2,1994072700,1994073112,18.3,20.6,103.9,112.0,1.2,0.6,0,0,1,ddRW,9X,w15,54,1994072906,wn,
16w.1994,TS,NN,CAITLAN,50,3.0,7.0,20.2,129.0,1994072900,1994080500,15.5,27.0,113.0,143.5,1.3,0.6,0,0,0,NaN,9X,w16,102,1994080206,wn,
17w.1994,STY,NN,DOUG,140,11.0,14.2,21.9,132.1,1994073000,1994081306,12.0,34.4,118.8,151.7,11.7,17.3,9,1,5,ddED,9X,w17,90,1994080218,wn,
18w.1994,TY,NN,ELLIE,75,10.8,13.5,28.9,137.7,1994080300,1994081612,23.1,43.5,121.8,148.7,8.2,7.4,0,0,1,ddRW,9X,w18,120,1994080800,wn,
19w.1994,STY,NN,FRED,130,9.0,10.8,21.2,134.0,1994081200,1994082218,17.4,30.5,114.9,152.0,10.4,15.3,4,0,7,ddRI,9X,w19,54,1994081406,wn,
20w.1994,TY,NN,GLADYS,90,12.0,14.8,22.8,144.6,1994081900,1994090218,11.8,31.5,116.7,159.1,8.0,6.7,3,0,5,ddRI,9X,w20,72,1994082200,wn,
21w.1994,TY,NN,HARRY,65,4.2,9.5,16.8,122.7,1994082000,1994082912,10.0,21.1,103.4,143.5,2.5,1.7,0,0,2,ddRW,9X,w21,132,1994082512,wn,
