dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2001021600,w01.2001,9X-W01,TD,NN,11.5,137.4,15,NaN,284,19,284,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2001021606,w01.2001,9X-W01,TD,NN,12.1,135.3,15,NaN,285,21,284,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021612,w01.2001,9X-W01,TD,NN,12.4,133.7,20,NaN,282,9,284,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021618,w01.2001,9X-W01,TD,NN,12.3,132.9,20,NaN,265,6,275,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021700,w01.2001,9X-W01,TD,NN,9.8,130.4,20,NaN,292,13,231,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021706,w01.2001,9X-W01,TD,NN,9.7,129.3,20,NaN,280,12,234,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021712,w01.2001,9X-W01,TD,NN,10.0,128.0,20,NaN,280,11,275,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2001021718,w01.2001,9X-W01,TD,NN,9.5,126.7,20,NaN,270,11,266,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,0.08,NaN,NaN,NaN,
2001021800,01w.2001,NONAME,TD,NN,10.0,125.8,25,NaN,278,11,270,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.18,NaN,NaN,NaN,
2001021806,01w.2001,NONAME,TD,NN,11.2,124.7,25,NaN,291,11,311,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.43,NaN,NaN,NaN,
2001021812,01w.2001,NONAME,TD,NN,11.3,123.6,25,NaN,286,11,301,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.11,NaN,NaN,NaN,
2001021818,01w.2001,NONAME,TD,NN,12.1,122.8,25,NaN,296,10,296,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.21,NaN,NaN,NaN,
2001021900,01w.2001,NONAME,TD,NN,12.4,122.2,25,NaN,295,7,309,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.12,NaN,NaN,NaN,
2001021906,01w.2001,NONAME,TD,NN,11.5,121.8,25,NaN,278,7,238,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.37,NaN,NaN,NaN,
2001021912,01w.2001,NONAME,TD,NN,11.7,121.0,25,NaN,282,7,239,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.01,NaN,NaN,NaN,
2001021918,01w.2001,NONAME,TD,NN,11.8,120.8,25,NaN,287,5,287,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,0.11,NaN,NaN,NaN,
2001022000,01w.2001,NONAME,TD,NN,11.0,121.4,20,NaN,206,3,151,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,WN,c,c,NaN,NaN,0.03,NaN,NaN,NaN,
2001022006,01w.2001,NONAME,TD,NN,11.0,121.1,20,NaN,239,3,160,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,WN,c,c,NaN,NaN,0.02,NaN,NaN,NaN,
2001022012,01w.2001,NONAME,TD,NN,12.2,120.3,20,NaN,318,8,318,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,0.09,NaN,NaN,NaN,
