stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1996,TD,NN,NONAME,30,5.8,7.8,7.3,136.9,1996022306,1996030200,3.3,11.9,118.8,148.7,1.4,0.0,0,0,0,NaN,9X,w01,144,1996022906,wn,
02w.1996,TS,NN,ANN,40,9.2,13.0,10.2,134.2,1996032918,1996041118,4.0,13.1,118.3,150.1,3.3,1.1,0,0,0,NaN,9X,w02,78,1996040200,wn,
03w.1996,TD,NN,NONAME,25,1.0,1.2,7.3,112.5,1996042500,1996042606,7.1,7.7,110.9,113.6,0.2,0.0,0,0,0,NaN,9X,w03,12,1996042512,wn,
04w.1996,STY,NN,BART,130,10.5,12.5,15.4,133.5,1996050700,1996051912,6.6,30.4,124.8,151.9,11.3,15.0,5,2,4,ddED,9X,w04,54,1996050906,wn,
05w.1996,TS,NN,CAM,45,5.5,8.0,17.1,116.5,1996051600,1996052400,13.0,22.8,110.9,128.8,2.7,1.6,0,0,0,NaN,9X,w05,66,1996051818,wn,
06w.1996,TY,NN,DAN,75,9.8,11.5,30.8,149.5,1996070312,1996071500,18.2,49.0,140.0,170.2,6.7,5.5,0,0,0,NaN,9X,w06,36,1996070500,wn,
07w.1996,STY,NN,EVE,130,15.2,17.5,30.9,146.5,1996071006,1996072718,18.7,56.0,130.4,186.0,10.1,11.7,6,3,5,ddED,9X,w07,78,1996071312,wn,
08w.1996,TY,NN,FRANKIE,80,4.5,6.0,18.8,109.5,1996071912,1996072512,15.1,22.5,100.3,116.1,2.7,2.0,1,0,3,ddRI,9X,w08,36,1996072100,wn,
09w.1996,TY,NN,GLORIA,95,5.8,8.8,16.0,126.4,1996071900,1996072718,7.1,25.4,114.0,136.9,5.7,6.3,1,0,4,ddRI,9X,w09,72,1996072200,wn,
10w.1996,STY,NN,HERB,140,11.2,13.2,20.9,134.3,1996072106,1996080312,12.3,31.7,111.7,153.1,13.7,22.1,6,0,8,ddRI,9X,w10,48,1996072306,wn,
