stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2005,TS,NN,KULAP,60,5.2,5.8,11.0,149.4,2005011300,2005011818,5.2,19.0,146.3,155.8,3.3,2.4,0,0,0,NaN,9X,w01,18,2005011318,wn,
02w.2005,TY,NN,ROKE,65,4.8,5.8,10.0,137.0,2005031200,2005031718,6.0,12.9,118.3,152.8,3.0,2.3,0,0,1,ddRW,9X,w02,30,2005031306,wn,
03w.2005,TY,NN,SONCA,115,7.2,10.2,12.4,139.5,2005041618,2005042700,6.9,26.0,130.8,150.8,6.3,7.9,7,3,3,ddED,9X,w03,90,2005042012,wn,
04w.2005,TY,NN,NESAT,125,12.0,14.5,16.7,139.9,2005052712,2005061100,5.4,34.3,130.4,156.3,14.0,20.1,5,4,1,ddED,9X,w04,66,2005053006,wn,
05w.2005,STY,NN,HAITANG,140,8.2,9.0,22.1,137.1,2005071012,2005071912,19.1,26.6,119.5,154.9,10.2,16.0,8,0,7,ddRI,9X,w05,24,2005071112,wn,
06w.2005,TS,NN,NALGAE,50,4.0,6.2,26.6,162.9,2005071712,2005072318,21.4,33.3,158.4,168.1,2.2,1.4,1,0,0,rrRI,9X,w06,60,2005072000,wn,
07w.2005,TS,NN,BANYAN,60,6.8,7.0,26.5,139.3,2005072100,2005072800,14.4,46.1,136.5,149.4,3.9,2.7,0,0,0,NaN,9X,w07,12,2005072112,wn,
08w.2005,TS,NN,WASHI,45,3.0,3.0,19.1,109.8,2005072812,2005073112,18.3,20.5,104.5,114.9,1.4,0.7,0,0,0,NaN,9X,w08,6,2005072818,wn,
09w.2005,TY,NN,MATSA,90,7.0,8.0,19.3,128.6,2005072918,2005080618,9.1,31.2,119.9,140.8,6.5,6.9,0,0,3,ddRW,9X,w09,30,2005073100,wn,
10w.2005,TY,NN,SANVU,65,3.8,5.2,18.0,124.2,2005080818,2005081400,12.3,26.9,114.8,132.0,2.1,1.4,0,0,2,ddRW,9X,w10,42,2005081012,wn,
11w.2005,STY,NN,MAWAR,130,8.0,9.0,26.6,140.6,2005081800,2005082700,20.3,37.8,136.8,148.7,10.2,14.8,6,4,2,ddED,9X,w11,36,2005081912,wn,
12w.2005,TS,NN,GUCHOL,60,5.2,7.8,27.1,151.3,2005081706,2005082500,21.5,41.0,146.0,160.2,3.5,2.6,0,0,0,NaN,9X,w12,66,2005082000,wn,
13w.2005,TY,NN,TALIM,125,6.8,8.0,19.0,134.1,2005082418,2005090118,12.3,26.3,116.9,147.2,7.6,11.0,7,1,4,ddED,9X,w13,30,2005082600,wn,
14w.2005,STY,NN,NABI,140,9.0,9.2,22.0,139.0,2005082818,2005090700,14.4,37.5,130.2,154.2,13.0,21.5,9,0,3,ddRI,9X,w14,12,2005082906,wn,
15w.2005,TY,NN,KHANUN,115,6.0,6.5,17.3,131.4,2005090500,2005091112,7.2,29.3,121.1,141.6,6.3,7.6,0,0,1,ddRW,9X,w15,18,2005090518,wn,
16w.2005,TS,NN,VICENTE,40,2.8,4.2,14.5,113.2,2005091406,2005091812,10.7,18.7,105.1,119.6,1.1,0.5,0,0,0,NaN,9X,w16,42,2005091600,wn,
17w.2005,TY,NN,DAMREY,90,7.5,8.8,18.3,116.4,2005091900,2005092718,13.1,20.4,102.6,128.4,5.9,5.4,2,0,2,ddRI,9X,w17,36,2005092012,wn,
18w.2005,TY,NN,SAOLA,100,5.8,7.0,26.7,145.8,2005091900,2005092600,19.9,37.0,137.9,155.9,6.0,7.2,3,0,3,ddRI,9X,w18,36,2005092012,wn,
19w.2005,STY,NN,LONGWANG,130,7.8,8.8,22.4,132.0,2005092500,2005100318,18.7,27.1,115.3,146.1,11.1,18.2,8,1,7,ddED,9X,w19,18,2005092518,wn,
20w.2005,TD,NN,NONAME,30,1.0,2.2,16.4,107.6,2005100606,2005100812,15.0,17.1,102.4,111.1,0.2,0.0,0,0,0,NaN,9X,w20,30,2005100712,wn,
21w.2005,TY,NN,KIROGI,125,9.0,9.2,24.3,133.7,2005100918,2005101900,20.5,33.4,131.1,142.2,12.1,17.9,6,3,4,ddED,9X,w21,12,2005101006,wn,
