stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1975,TY,NN,LOLA,70,7.5,7.5,11.2,123.4,1975012100,1975012812,6.5,16.9,110.7,137.5,4.5,3.1,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
02w.1975,TD,NN,NONAME,25,1.8,6.0,11.5,119.8,1975042200,1975042800,8.3,15.3,114.9,126.2,0.4,0.0,0,0,0,NaN,9X,xxw,36,1975042312,bt,
03w.1975,TS,NN,MAMIE,40,4.5,4.5,25.6,137.1,1975072600,1975073012,19.1,33.8,127.0,144.2,1.4,0.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
04w.1975,STY,NN,NINA,135,5.8,7.0,23.1,124.5,1975073000,1975080600,17.7,31.0,112.2,136.8,4.6,5.5,6,3,6,ddED,9X,xxw,NaN,NaN,NaN,
05w.1975,TD,NN,NONAME,30,1.5,2.0,23.1,125.1,1975080500,1975080700,19.7,27.4,121.4,126.6,0.4,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
06w.1975,TY,NN,ORA,65,3.8,6.5,25.8,120.7,1975080900,1975081512,18.0,29.3,114.4,127.0,2.6,2.1,1,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
07w.1975,TY,NN,PHYLLIS,120,7.8,7.8,24.1,135.1,1975081100,1975081818,12.0,39.5,130.4,138.2,7.5,9.5,6,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
08w.1975,TY,NN,RITA,80,7.5,7.5,30.6,133.5,1975081700,1975082412,23.7,49.0,125.1,153.0,4.8,3.8,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
09w.1975,TS,NN,SUSAN,50,9.5,9.5,34.9,155.4,1975082500,1975090312,23.4,44.4,151.6,159.2,3.5,1.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
10w.1975,TY,NN,TESS,95,9.8,9.8,26.9,148.7,1975090100,1975091018,16.8,49.9,145.2,152.8,9.3,10.0,3,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
11w.1975,TS,NN,VIOLA,45,4.0,4.0,17.3,133.0,1975090400,1975090800,13.9,22.0,130.9,138.2,1.5,0.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
12w.1975,TY,NN,WINNIE,65,4.5,4.5,32.3,165.0,1975090800,1975091212,22.5,46.0,162.3,176.0,3.2,2.6,2,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
13w.1975,TY,NN,ALICE,75,6.0,6.2,16.3,118.6,1975091500,1975092106,11.9,19.7,101.5,132.1,4.2,3.4,3,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
14w.1975,TY,NN,BETTY,95,7.0,7.0,20.0,130.2,1975091700,1975092400,14.0,24.0,115.1,144.0,5.7,5.5,0,0,5,ddRW,9X,xxw,NaN,NaN,NaN,
15w.1975,TY,NN,CORA,105,9.5,9.5,30.1,146.5,1975093000,1975100912,10.2,49.9,129.2,178.0,8.3,8.9,6,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
16w.1975,TS,NN,DORIS,55,3.8,4.5,19.1,113.5,1975100212,1975100700,13.1,27.5,111.2,121.0,1.9,1.0,0,0,3,ddRW,9X,xxw,NaN,NaN,NaN,
17w.1975,STY,NN,ELSIE,135,7.0,7.0,18.0,126.2,1975100800,1975101500,10.3,22.0,111.7,141.7,7.5,10.7,6,3,7,ddED,9X,xxw,NaN,NaN,NaN,
18w.1975,TD,NN,NONAME,30,1.5,2.5,13.9,133.2,1975101500,1975101712,13.2,14.6,129.8,137.5,0.4,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
19w.1975,TY,NN,FLOSSIE,70,4.5,4.5,17.7,115.6,1975101900,1975102312,15.3,21.8,109.4,120.4,2.8,2.1,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
20w.1975,TS,NN,GRACE,60,11.2,11.2,23.1,136.4,1975102400,1975110406,17.1,44.0,127.6,178.0,5.7,3.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
21w.1975,TS,NN,HELEN,45,3.5,3.5,14.0,117.0,1975110100,1975110412,12.9,15.0,108.3,125.2,1.3,0.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
22w.1975,TY,NN,IDA,85,8.5,9.5,25.4,154.4,1975110500,1975111412,10.8,42.0,145.3,176.0,5.9,5.0,0,0,0,NaN,9X,xxw,30,1975110606,bt,
23w.1975,STY,NN,JUNE,160,9.8,9.8,17.2,143.0,1975111500,1975112418,6.3,53.0,135.1,176.0,12.6,22.2,8,4,6,ddED,9X,xxw,NaN,NaN,NaN,
24w.1975,TD,NN,NONAME,30,4.5,4.5,14.7,127.5,1975122600,1975123012,9.8,17.0,121.3,139.9,1.2,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
25w.1975,TD,NN,NONAME,30,4.0,4.0,10.0,115.9,1975122600,1975123000,8.4,11.6,113.2,120.2,1.1,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
01l.1975,TD,NN,UNNAMED,30,4.8,5.0,34.0,304.1,1975062412,1975062912,31.5,40.0,301.5,308.0,1.2,0.0,0,0,0,NaN,9X,xxl,6,1975062418,bt,
02l.1975,TS,NN,AMY,60,7.5,7.5,35.8,290.9,1975062700,1975070412,27.5,47.0,281.0,312.0,5.2,4.0,0,0,0,NaN,9X,xxl,66,1975062918,wn,
03l.1975,TD,NN,UNNAMED,25,0.8,1.0,32.2,289.2,1975070412,1975070512,30.0,34.5,287.0,291.5,0.2,0.0,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
04l.1975,TY,NN,BLANCHE,75,4.5,4.8,33.3,289.5,1975072400,1975072818,26.0,47.2,285.0,297.6,2.9,2.4,3,0,0,rrRI,9X,xxl,54,1975072606,wn,
