stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1968,TY,NN,JEAN,110,9.2,9.2,14.2,148.8,1968040606,1968041512,5.7,22.2,144.6,156.5,9.2,10.8,3,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
02w.1968,TY,NN,KIM,100,5.5,5.5,19.9,134.5,1968053100,1968060512,13.9,28.2,132.1,139.5,6.5,7.8,2,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
03w.1968,TY,NN,LUCY,110,4.2,4.2,20.1,133.5,1968062800,1968070206,15.1,27.8,128.6,144.5,4.7,5.6,2,0,6,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1968,STY,NN,MARY,130,9.2,10.2,24.7,138.7,1968072006,1968073012,14.3,34.2,129.7,148.5,8.8,10.5,5,1,3,ddED,9X,xxw,6,1968072012,bt,
05w.1968,TS,NN,NADINE,60,7.5,7.5,20.6,122.4,1968072106,1968072818,17.7,23.9,116.8,128.9,4.4,3.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
06w.1968,TS,NN,OLIVE,45,1.2,1.2,16.6,114.0,1968072412,1968072518,16.3,17.0,112.3,116.0,0.8,0.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
07w.1968,TS,NN,POLLY,55,11.8,11.8,28.6,139.0,1968080506,1968081700,21.9,41.9,123.4,157.2,7.9,5.9,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
08w.1968,TS,NN,ROSE,60,3.5,3.5,18.7,113.8,1968081000,1968081312,17.4,20.1,106.3,123.5,2.3,1.7,0,0,1,ddRW,9X,xxw,6,1968081006,bt,
09w.1968,TY,NN,SHIRLEY,65,4.8,4.8,18.3,121.8,1968081700,1968082118,15.7,23.0,113.8,132.2,3.4,2.7,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
10w.1968,TS,NN,TRIX,55,6.0,6.0,26.4,130.0,1968082306,1968082906,22.8,34.4,128.6,134.2,3.4,2.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
11w.1968,TS,NN,VIRGINIA,55,2.2,2.2,39.6,185.2,1968082506,1968082712,31.6,52.0,177.9,201.5,1.6,1.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
12w.1968,STY,NN,WENDY,140,12.0,12.0,20.6,129.7,1968082806,1968090906,16.0,23.0,107.0,149.0,15.2,21.8,8,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
13w.1968,STY,NN,AGNES,150,13.0,13.0,20.1,148.0,1968082806,1968091006,13.9,42.0,136.5,171.6,15.2,22.5,4,1,5,ddED,9X,xxw,NaN,NaN,NaN,
14w.1968,TY,NN,BESS,65,5.8,5.8,18.5,112.3,1968083106,1968090600,16.2,19.7,107.2,117.4,4.2,3.3,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
