dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
1973063000,w01.1973,9X-W01,TS,NN,17.0,122.0,25,NaN,288,8,288,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,0.86,NaN,NaN,NaN,
1973063006,w01.1973,9X-W01,TS,NN,17.2,121.3,25,NaN,288,8,288,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,0.97,NaN,NaN,NaN,
1973063012,w01.1973,9X-W01,TS,NN,17.5,120.4,30,NaN,288,8,288,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,0.57,NaN,NaN,NaN,
1973063018,w01.1973,9X-W01,TS,NN,17.8,119.7,30,NaN,291,8,291,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070100,w01.1973,9X-W01,TS,NN,18.3,118.8,35,NaN,298,9,298,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070106,w01.1973,9X-W01,TS,NN,18.9,118.5,40,NaN,314,8,314,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070112,01w.1973,WILDA,TS,NN,19.6,118.3,45,NaN,340,7,340,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070118,01w.1973,WILDA,TS,NN,20.3,118.0,50,NaN,341,7,341,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070200,01w.1973,WILDA,TS,NN,20.9,117.7,55,NaN,337,7,337,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070206,01w.1973,WILDA,TS,NN,21.5,117.6,55,NaN,343,6,343,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070212,01w.1973,WILDA,TS,NN,22.0,117.7,60,NaN,360,5,360,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070218,01w.1973,WILDA,TS,NN,22.6,117.7,60,NaN,5,6,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
1973070300,01w.1973,WILDA,TS,NN,23.6,117.9,60,NaN,7,8,7,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,0.03,NaN,NaN,NaN,
1973070306,01w.1973,WILDA,TS,NN,24.6,118.3,60,NaN,15,10,15,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,0.34,NaN,NaN,NaN,
1973070312,01w.1973,WILDA,TS,NN,25.5,118.5,40,NaN,16,10,16,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,NW,B,B,NaN,NaN,0.96,NaN,NaN,NaN,
1973070318,01w.1973,WILDA,TS,NN,27.0,118.3,30,NaN,360,12,360,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,0.98,NaN,NaN,NaN,
1973070400,01w.1973,WILDA,TS,NN,28.0,118.0,20,NaN,350,13,350,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,0.99,NaN,NaN,NaN,
1973070406,01w.1973,WILDA,TS,NN,28.6,117.9,20,NaN,348,8,348,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,0.99,NaN,NaN,NaN,
