stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1955,TY,NN,VIOLET,70,4.5,4.5,7.4,128.5,1955010118,1955010606,6.8,9.0,119.5,137.0,3.1,2.4,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
02w.1955,TY,NN,WILDA,85,5.5,6.2,19.1,162.2,1955032212,1955032818,7.9,27.5,157.9,167.0,4.2,3.7,3,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
03w.1955,TY,NN,ANITA,100,9.5,9.5,16.0,133.8,1955041700,1955042612,6.8,23.5,130.0,139.5,10.0,11.1,4,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1955,TY,NN,BILLIE,100,2.2,2.2,21.1,113.3,1955060400,1955060606,19.8,22.1,110.5,114.8,2.2,2.4,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
05w.1955,TY,NN,CLARA,125,9.2,9.2,20.9,131.3,1955070606,1955071512,12.8,31.2,124.7,143.2,11.7,16.6,3,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1955,TY,NN,DOT,70,3.0,3.2,25.9,135.1,1955071312,1955071618,18.5,33.9,128.8,138.2,1.9,1.4,2,0,2,ddRI,9X,xxw,NaN,NaN,NaN,
07w.1955,TY,NN,ELLEN,70,6.0,6.0,29.8,139.5,1955071618,1955072218,24.5,35.7,132.8,149.3,4.1,3.1,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
08w.1955,TY,NN,FRAN,120,3.5,3.5,27.2,137.6,1955071800,1955072112,20.0,36.0,130.6,145.5,3.1,3.6,4,2,4,ddED,9X,xxw,NaN,NaN,NaN,
09w.1955,TS,NN,NONAME,50,2.0,2.0,29.4,141.4,1955071800,1955072000,25.0,35.0,140.0,143.0,1.5,1.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
10w.1955,TY,NN,GEORGIA,120,6.2,6.5,22.1,140.8,1955072306,1955072918,11.4,33.2,126.2,153.7,6.4,7.7,4,3,4,ddED,9X,xxw,NaN,NaN,NaN,
