stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01l.2021,TS,NN,ANA,50,1.8,5.0,33.7,301.7,2021051900,2021052400,30.0,37.5,297.2,307.7,2.4,1.4,0,0,0,NaN,9X,a0l,78,2021052206,wn,
02l.2021,TS,NN,BILL,50,1.8,3.0,35.1,287.6,2021061300,2021061600,31.0,42.5,278.5,302.1,0.9,0.5,0,0,0,NaN,9X,a3l,36,2021061412,wn,
03l.2021,TS,NN,CLAUDETTE,40,5.0,11.2,26.0,271.6,2021061118,2021062300,18.1,44.1,263.6,300.4,2.5,1.1,0,0,0,NaN,9X,a2l,144,2021061718,wn,
04l.2021,TS,NN,DANNY,35,2.2,2.8,30.2,286.3,2021062612,2021062906,28.2,32.9,277.3,295.1,0.8,0.1,0,0,0,NaN,9X,a6l,48,2021062812,wn,
05l.2021,TY,NN,ELSA,75,10.2,11.8,20.6,295.4,2021062812,2021071006,8.0,46.8,276.4,331.6,7.5,5.8,2,0,0,rrRI,9X,a7l,54,2021063018,wn,
06l.2021,TS,NN,FRED,55,10.8,12.8,24.3,287.3,2021080712,2021082006,11.2,42.8,274.1,312.7,4.1,1.3,0,0,1,ddRW,9X,b4l,54,2021080918,wn,
07l.2021,TY,NN,GRACE,110,12.0,12.0,16.5,296.8,2021080918,2021082118,11.5,20.8,260.5,339.4,6.9,5.5,3,2,1,ddED,9X,b5l,90,2021081312,wn,
08l.2021,TY,NN,HENRI,65,9.2,10.8,34.6,291.8,2021081400,2021082418,29.5,42.3,285.6,297.3,6.0,4.5,0,0,3,ddRW,9X,b6l,48,2021081600,wn,
09l.2021,STY,NN,IDA,130,7.0,11.8,29.2,282.3,2021082400,2021090418,11.0,48.8,269.2,298.0,7.2,7.4,6,1,5,ddED,9X,b9l,60,2021082612,wn,
10l.2021,TS,NN,KATE,40,9.5,10.8,15.0,320.6,2021082200,2021090118,7.4,28.0,307.3,345.2,2.6,0.3,0,0,0,NaN,9X,b8l,150,2021082806,wn,
11l.2021,TS,NN,JULIAN,50,7.0,9.8,28.3,315.4,2021082118,2021083112,11.2,50.5,303.9,335.1,3.1,1.3,0,0,0,NaN,9X,b7l,174,2021082900,wn,
12l.2021,TY,NN,LARRY,110,12.0,12.8,21.8,316.9,2021083000,2021091118,8.2,55.3,297.7,348.5,14.5,19.7,3,0,0,rrRI,9X,c0l,42,2021083118,wn,
13l.2021,TS,NN,MINDY,40,4.5,10.8,20.6,274.8,2021083100,2021091018,11.2,33.7,267.6,290.2,1.3,0.2,0,0,0,NaN,9X,c1l,210,2021090818,wn,
14l.2021,TY,NN,NICHOLAS,65,4.0,7.2,25.6,266.5,2021091012,2021091718,17.0,31.9,263.1,271.0,2.1,1.3,0,0,2,ddRW,9X,c4l,48,2021091212,wn,
15l.2021,TS,NN,ODETTE,55,6.0,13.0,36.9,304.6,2021091318,2021092618,21.6,45.0,284.7,322.0,6.1,3.6,0,0,0,NaN,9X,c6l,96,2021091718,wn,
17l.2021,TS,NN,ROSE,45,6.5,7.5,17.4,327.6,2021091618,2021092406,8.9,28.3,318.0,340.5,2.3,0.8,0,0,0,NaN,9X,c7l,60,2021091906,wn,
18l.2021,STY,NN,SAM,130,15.0,18.2,23.1,316.7,2021091900,2021100706,9.2,58.1,298.1,348.5,21.5,33.4,7,0,1,ddRI,9X,c8l,90,2021092218,wn,
19l.2021,TS,NN,TERESA,40,1.8,3.0,32.8,297.1,2021092312,2021092612,27.3,35.6,294.5,301.2,1.0,0.3,0,0,0,NaN,9X,c9l,30,2021092418,wn,
