stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
02l.2017,TS,NN,BRET,40,4.2,4.2,7.6,311.1,2017061612,2017062018,5.0,11.7,293.6,326.7,1.6,0.6,0,0,0,NaN,9X,a2l,54,2017061818,wn,
03l.2017,TS,NN,CINDY,50,5.0,5.0,23.4,270.4,2017061712,2017062212,17.5,30.5,266.4,274.0,2.5,1.4,0,0,0,NaN,9X,a3l,54,2017061918,wn,
04l.2017,TD,NN,FOUR,30,9.0,11.2,15.0,313.6,2017070100,2017071206,8.7,23.5,287.6,331.5,2.2,0.0,0,0,0,NaN,9X,a4l,120,2017070600,wn,
05l.2017,TS,NN,DON,45,2.5,2.8,11.0,308.4,2017071606,2017071900,10.4,11.9,298.6,316.6,1.1,0.5,0,0,0,NaN,9X,a5l,36,2017071718,wn,
06l.2017,TS,NN,EMILY,40,2.5,2.5,28.4,277.8,2017073012,2017080200,27.4,30.7,273.5,281.9,0.8,0.2,0,0,0,NaN,9X,a8l,18,2017073106,wn,
07l.2017,TY,NN,FRANKLIN,75,7.0,7.0,16.4,278.0,2017080312,2017081012,12.2,20.4,261.7,295.4,3.6,2.3,2,0,1,ddRI,9X,b0l,72,2017080612,wn,
08l.2017,TY,NN,GERT,90,14.2,14.5,21.4,306.4,2017080306,2017081718,9.8,44.0,287.6,342.8,6.8,4.6,0,0,1,ddRW,9X,a9l,234,2017081300,wn,
09l.2017,TY,NN,HARVEY,115,17.8,17.8,20.1,285.7,2017081306,2017083100,12.2,31.3,262.4,341.9,9.0,6.6,6,1,4,ddED,9X,b1l,102,2017081712,wn,
10l.2017,TS,NN,TEN,40,9.0,14.2,23.9,292.2,2017081512,2017082918,13.5,35.4,276.3,330.6,2.6,0.4,0,0,0,NaN,9X,b2l,294,2017082718,wn,
11l.2017,STY,NN,IRMA,160,14.8,14.8,19.2,306.4,2017082806,2017091200,11.5,31.9,275.6,340.5,20.8,39.8,10,2,5,ddED,9X,b3l,54,2017083012,wn,
12l.2017,STY,NN,JOSE,130,18.8,18.8,25.9,297.1,2017090412,2017092306,9.3,39.8,287.9,324.6,20.3,25.3,5,1,0,rrED,9X,b4l,24,2017090512,wn,
13l.2017,TY,NN,KATIA,90,5.5,5.5,21.5,264.2,2017090400,2017090912,20.1,22.4,262.3,265.8,3.8,3.5,4,0,2,ddRI,9X,b5l,42,2017090518,wn,
14l.2017,TY,NN,LEE,100,15.8,15.8,24.6,315.1,2017091412,2017093006,9.5,45.8,302.7,339.5,11.0,10.9,4,0,0,rrRI,9X,b7l,12,2017091500,wn,
15l.2017,STY,NN,MARIA,150,15.5,16.2,23.9,297.3,2017091412,2017093018,8.5,41.4,286.9,327.0,18.4,26.7,7,2,3,ddED,9X,b6l,48,2017091612,wn,
16l.2017,TY,NN,NATE,80,5.0,5.8,17.2,275.9,2017100218,2017100812,9.2,32.2,270.9,279.3,3.0,2.3,3,0,1,ddRI,9X,c0l,42,2017100412,wn,
17l.2017,TY,NN,OPHELIA,100,8.5,9.2,33.7,327.3,2017100706,2017101612,29.9,52.1,319.9,350.0,8.6,9.5,0,0,1,ddRW,9X,c1l,48,2017100906,wn,
18l.2017,TS,NN,PHILIPPE,50,5.8,5.8,17.2,277.3,2017102400,2017102918,13.0,29.0,275.5,284.4,2.0,0.6,0,0,0,NaN,9X,c3l,90,2017102718,wn,
19l.2017,TS,NN,RINA,50,5.5,5.5,32.0,309.7,2017110400,2017110912,23.5,45.5,307.0,313.5,2.4,1.2,0,0,0,NaN,9X,c5l,54,2017110606,wn,
a0l.2017,TS,NONdev,9X-A0L,35,1.8,1.8,22.6,291.1,2017032518,2017032712,19.9,24.2,290.6,291.5,0.8,0.0,0,0,0,NaN,9X,a0l,NaN,NaN,NaN,
a1l.2017,TS,DEV,9X-A1L,55,0.0,3.2,32.8,314.5,2017041606,2017041912,30.9,36.5,310.0,318.9,2.3,0.0,0,0,0,NaN,9X,01l,NaN,NaN,NaN,
a2l.2017,TD,DEV,9X-A2L,30,2.2,2.2,6.0,319.2,2017061612,2017061818,5.0,7.3,310.6,326.7,0.6,0.0,0,0,0,NaN,9X,02l,NaN,NaN,NaN,
a3l.2017,TS,DEV,9X-A3L,35,2.2,2.2,19.4,272.8,2017061712,2017061918,17.5,24.3,271.6,274.0,0.9,0.0,0,0,0,NaN,9X,03l,NaN,NaN,NaN,
a4l.2017,TD,DEV,9X-A4L,30,2.8,3.0,10.3,325.7,2017070300,2017070600,8.7,12.6,322.3,327.6,0.7,0.0,0,0,0,NaN,9X,04l,NaN,NaN,NaN,
a5l.2017,TD,DEV,9X-A5L,30,1.2,1.5,10.6,312.4,2017071606,2017071718,10.4,11.0,307.7,316.6,0.3,0.0,0,0,0,NaN,9X,05l,NaN,NaN,NaN,
a6l.2017,TD,NONdev,9X-A6L,25,1.0,1.0,11.1,320.5,2017071806,2017071906,10.4,12.0,318.7,322.6,0.3,0.0,0,0,0,NaN,9X,a6l,NaN,NaN,NaN,
a7l.2017,TD,NONdev,9X-A7L,20,0.0,1.5,9.1,323.4,2017072618,2017072806,7.9,10.6,322.7,323.7,0.0,0.0,0,0,0,NaN,9X,a7l,NaN,NaN,NaN,
a8l.2017,TD,DEV,9X-A8L,30,0.8,0.8,28.2,274.9,2017073012,2017073106,27.7,28.5,273.5,276.0,0.2,0.0,0,0,0,NaN,9X,06l,NaN,NaN,NaN,
a9l.2017,TD,DEV,9X-A9L,30,9.8,9.8,15.7,312.9,2017080306,2017081300,9.8,24.7,290.3,342.8,2.4,0.0,0,0,0,NaN,9X,08l,NaN,NaN,NaN,
b0l.2017,TD,DEV,9X-B0L,30,3.2,3.2,13.4,286.6,2017080312,2017080618,12.2,15.2,278.5,295.4,0.9,0.0,0,0,0,NaN,9X,07l,NaN,NaN,NaN,
b1l.2017,TD,DEV,9X-B1L,30,4.2,4.2,13.4,321.9,2017081306,2017081712,12.2,14.1,306.7,341.9,1.1,0.0,0,0,0,NaN,9X,09l,NaN,NaN,NaN,
b2l.2017,TD,DEV,9X-B2L,30,7.0,12.2,22.5,294.0,2017081512,2017082718,13.5,31.0,276.3,330.6,1.8,0.0,0,0,0,NaN,9X,10l,NaN,NaN,NaN,
b3l.2017,TS,DEV,9X-B3L,40,2.2,2.2,14.0,336.0,2017082806,2017083012,11.5,16.4,330.2,340.5,0.7,0.0,0,0,0,NaN,9X,11l,NaN,NaN,NaN,
b4l.2017,TD,DEV,9X-B4L,30,1.0,1.0,10.1,322.9,2017090412,2017090512,9.3,11.8,321.5,324.6,0.3,0.0,0,0,0,NaN,9X,12l,NaN,NaN,NaN,
b5l.2017,TD,DEV,9X-B5L,30,1.8,1.8,21.6,264.1,2017090400,2017090518,21.1,22.4,263.0,265.8,0.5,0.0,0,0,0,NaN,9X,13l,NaN,NaN,NaN,
b6l.2017,TS,DEV,9X-B6L,40,1.5,2.2,10.6,317.8,2017091412,2017091618,8.5,12.2,308.3,327.0,0.5,0.0,0,0,0,NaN,9X,15l,NaN,NaN,NaN,
b7l.2017,TD,DEV,9X-B7L,30,0.5,0.5,10.1,337.4,2017091412,2017091500,9.5,10.5,335.3,339.5,0.1,0.0,0,0,0,NaN,9X,14l,NaN,NaN,NaN,
b8l.2017,TD,NONdev,9X-B8L,30,0.8,0.8,29.8,311.2,2017092200,2017092218,29.3,30.5,311.0,311.6,0.2,0.0,0,0,0,NaN,9X,b8l,NaN,NaN,NaN,
b9l.2017,TS,NONdev,9X-B9L,35,0.8,2.2,26.6,279.2,2017092818,2017100100,23.3,29.6,278.3,280.4,0.2,0.0,0,0,0,NaN,9X,b9l,NaN,NaN,NaN,
c0l.2017,TD,DEV,9X-C0L,25,1.0,1.8,10.9,279.0,2017100218,2017100412,9.2,12.0,278.4,279.3,0.2,0.0,0,0,0,NaN,9X,16l,NaN,NaN,NaN,
c1l.2017,TS,DEV,9X-C1L,35,2.0,2.0,31.3,320.4,2017100706,2017100906,30.4,32.7,319.9,321.5,0.8,0.0,0,0,0,NaN,9X,17l,NaN,NaN,NaN,
c2l.2017,TD,NONdev,9X-C2L,30,4.0,4.0,20.6,295.5,2017101306,2017101706,16.6,29.7,289.0,304.7,1.1,0.0,0,0,0,NaN,9X,c2l,NaN,NaN,NaN,
c3l.2017,TD,DEV,9X-C3L,30,3.8,3.8,14.4,276.8,2017102400,2017102718,13.0,17.5,275.8,277.5,1.0,0.0,0,0,0,NaN,9X,18l,NaN,NaN,NaN,
c4l.2017,TD,NONdev,9X-C4L,30,1.0,1.0,29.7,313.5,2017103012,2017103112,29.1,30.7,313.0,313.9,0.3,0.0,0,0,0,NaN,9X,c4l,NaN,NaN,NaN,
c5l.2017,TD,DEV,9X-C5L,30,2.2,2.2,27.2,308.1,2017110400,2017110606,23.5,29.3,307.0,309.4,0.6,0.0,0,0,0,NaN,9X,19l,NaN,NaN,NaN,
c6l.2017,TS,NONdev,9X-C6L,35,3.5,3.5,32.2,328.0,2017111118,2017111506,29.7,38.0,325.0,333.0,1.5,0.0,0,0,0,NaN,9X,c6l,NaN,NaN,NaN,
