dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2006030100,w01.2006,9X-W01,TS,NN,3.0,137.5,15,NaN,270,4,78,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030106,w01.2006,9X-W01,TS,NN,3.5,141.0,15,1006,270,5,78,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030112,w01.2006,9X-W01,TS,NN,3.7,140.8,15,1006,276,5,78,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030118,w01.2006,9X-W01,TS,NN,3.9,140.1,15,1006,294,5,294,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2006030200,w01.2006,9X-W01,TS,NN,3.7,139.1,15,1006,262,7,270,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030206,w01.2006,9X-W01,TS,NN,5.0,138.8,15,1006,318,7,310,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030212,w01.2006,9X-W01,TS,NN,4.7,139.0,15,1004,326,4,354,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030218,w01.2006,9X-W01,TS,NN,4.2,139.0,20,1004,284,2,166,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030300,w01.2006,9X-W01,TS,NN,4.6,138.7,20,1004,252,2,252,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2006030306,w01.2006,9X-W01,TS,NN,5.2,138.8,20,1004,360,4,349,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030312,w01.2006,9X-W01,TS,NN,5.1,138.7,20,1002,360,2,360,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2006030318,w01.2006,9X-W01,TS,NN,5.1,138.2,20,1002,310,2,261,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,C,C,150,1005,NaN,S,40,NaN,
2006030400,01w.2006,NONAME,TS,NN,5.3,138.2,25,1002,320,2,292,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,C,C,120,1007,NaN,S,40,JMM,
2006030406,01w.2006,NONAME,TS,NN,5.0,138.3,35,997,290,1,135,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,S,40,CAB,
2006030412,01w.2006,NONAME,TS,NN,5.5,138.0,35,997,315,2,315,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,120,1006,NaN,S,40,BGH,
2006030418,01w.2006,NONAME,TS,NN,6.6,137.9,35,997,340,5,346,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1007,NaN,S,40,JMM,
2006030500,01w.2006,NONAME,TS,NN,6.7,137.8,35,997,340,4,351,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1007,NaN,S,40,JMM,
2006030506,01w.2006,NONAME,TS,NN,7.4,137.5,35,997,335,5,334,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1007,NaN,S,40,BGH,
2006030512,01w.2006,NONAME,TS,NN,7.7,137.3,35,997,330,5,334,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,C,C,200,1007,NaN,S,40,BGH,
2006030518,01w.2006,NONAME,TS,NN,6.6,138.1,35,1002,342,2,143,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,NaN,NaN,NaN,JMM,
2006030600,01w.2006,NONAME,TS,NN,5.1,137.3,25,1002,218,6,180,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,c,c,NaN,NaN,NaN,NaN,NaN,JMM,
