stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2012,TD,NN,ONE,25,0.8,6.5,9.6,115.7,2012021500,2012022112,8.5,11.0,109.3,126.8,0.1,0.0,0,0,0,NaN,9X,a3w,54,2012021706,wn,
02w.2012,TS,NN,PAKHAR,60,4.2,13.8,10.2,116.2,2012031900,2012040118,7.9,12.9,106.8,128.2,2.6,2.0,2,0,0,rrRI,9X,a6w,240,2012032900,wn,
03w.2012,TY,NN,SANVU,80,6.8,9.0,17.5,144.2,2012051818,2012052718,7.5,29.8,138.8,151.6,5.6,5.1,0,0,0,NaN,9X,b4w,60,2012052106,wn,
04w.2012,TY,NN,MAWAR,105,5.5,7.8,18.3,129.3,2012052912,2012060606,8.5,34.3,124.1,145.3,5.7,6.7,3,0,4,ddRI,9X,b5w,54,2012053118,wn,
05w.2012,STY,NN,GUCHOL,130,9.0,13.0,13.1,141.1,2012060700,2012062000,2.5,38.5,127.1,163.0,10.1,14.0,4,0,8,ddRI,9X,c0w,96,2012061100,wn,
06w.2012,TS,NN,TALIM,50,3.8,5.5,20.1,113.9,2012061506,2012062018,18.3,25.7,111.0,121.1,1.9,1.1,0,0,0,NaN,9X,c2w,60,2012061718,wn,
07w.2012,TS,NN,DOKSURI,40,4.0,5.8,16.7,126.6,2012062406,2012063000,11.9,22.2,112.2,135.9,1.5,0.6,0,0,0,NaN,9X,c5w,54,2012062612,wn,
08w.2012,TS,NN,KHANUN,55,3.8,6.5,24.8,136.2,2012071218,2012071906,16.4,39.3,126.2,145.3,2.1,1.3,0,0,2,ddRW,9X,d1w,66,2012071512,wn,
09w.2012,TY,NN,VICENTE,115,3.8,8.5,18.8,121.7,2012071612,2012072500,15.5,23.8,105.2,135.7,3.0,3.0,3,1,3,ddED,9X,d2w,102,2012072018,wn,
10w.2012,TY,NN,SAOLA,90,7.0,7.5,20.3,124.2,2012072700,2012080312,12.3,27.3,117.6,128.8,5.3,5.0,0,0,4,ddRW,9X,d3w,24,2012072800,wn,
11w.2012,TY,NN,DAMREY,80,6.0,7.2,28.6,137.6,2012072700,2012080306,22.5,36.4,116.9,148.4,4.3,3.6,0,0,1,ddRW,9X,d5w,42,2012072818,wn,
12w.2012,TY,NN,HAIKUI,65,7.8,10.2,26.3,131.1,2012073100,2012081006,20.1,30.7,116.9,146.7,4.5,3.4,0,0,3,ddRW,9X,d9w,66,2012080218,wn,
13w.2012,TS,NN,KIROGI,45,5.8,8.8,29.0,158.9,2012080118,2012081012,22.9,47.0,145.9,163.0,2.9,1.6,0,0,0,NaN,9X,e0w,72,2012080418,wn,
14w.2012,TY,NN,KAI-TAK,65,6.5,8.8,17.8,124.4,2012080912,2012081806,14.9,22.1,103.8,139.6,4.2,3.4,0,0,2,ddRW,9X,e3w,72,2012081212,wn,
15w.2012,TY,NN,TEMBIN,120,11.5,14.5,22.5,123.1,2012081600,2012083012,17.5,36.8,116.7,128.5,13.8,17.9,6,3,2,ddED,9X,e6w,72,2012081900,wn,
16w.2012,TY,NN,BOLAVEN,125,9.8,12.5,22.9,134.8,2012081700,2012082912,11.2,50.1,124.6,142.5,11.8,16.6,2,0,5,ddRI,9X,e7w,72,2012082000,wn,
17w.2012,STY,NN,SANBA,155,6.8,9.2,18.9,131.8,2012090818,2012091800,7.4,42.6,127.8,141.3,9.4,15.9,7,4,7,ddED,9X,f8w,48,2012091018,wn,
18w.2012,STY,NN,JELAWAT,140,11.0,14.2,18.5,132.7,2012091700,2012100106,11.8,43.2,123.9,148.6,15.8,27.4,4,4,6,ddED,9X,g2w,84,2012092012,wn,
19w.2012,TS,NN,EWINIAR,55,6.2,9.0,25.0,142.5,2012092106,2012093006,13.0,42.1,138.1,158.6,3.7,2.5,0,0,0,NaN,9X,g3w,66,2012092400,wn,
20w.2012,TS,NN,MALIKSI,45,3.5,8.0,19.5,147.9,2012092700,2012100500,8.0,43.1,141.0,155.0,2.6,1.7,0,0,0,NaN,9X,g4w,84,2012093012,wn,
21w.2012,TS,NN,GAEMI,55,6.2,9.2,14.7,114.2,2012092712,2012100618,13.0,17.3,106.5,118.3,3.2,2.1,0,0,0,NaN,9X,g5w,96,2012100112,wn,
22w.2012,TY,NN,PRAPIROON,105,11.8,15.8,20.4,134.2,2012100312,2012101906,13.5,32.5,128.4,146.0,12.2,13.8,2,0,0,rrRI,9X,g9w,96,2012100712,wn,
23w.2012,TS,NN,MARIA,55,6.0,10.2,22.2,147.3,2012100918,2012102000,13.5,32.0,140.6,161.3,3.5,2.3,0,0,0,NaN,9X,h0w,108,2012101406,wn,
24w.2012,TY,NN,SON-TINH,105,6.8,11.2,12.5,123.7,2012101818,2012103000,6.1,22.5,106.6,145.9,5.4,5.8,3,1,6,ddED,9X,h2w,120,2012102318,wn,
25w.2012,TD,NN,TWENTYFIV,25,2.0,3.8,7.6,113.5,2012111106,2012111500,6.2,8.7,106.9,119.2,0.4,0.0,0,0,0,NaN,9X,h6w,72,2012111406,wn,
26w.2012,STY,NN,BOPHA,150,13.0,17.2,7.6,138.2,2012112218,2012121000,0.5,18.3,115.8,159.8,15.6,23.0,8,4,9,ddED,9X,i1w,72,2012112518,wn,
27w.2012,TS,NN,WUKONG,35,4.2,8.0,8.9,124.7,2012122118,2012122918,6.3,11.6,103.1,146.0,1.2,0.2,0,0,0,NaN,9X,i3w,72,2012122418,wn,
a0w.2012,TD,NONdev,9X-A0W,15,0.0,2.0,5.7,128.0,2012010206,2012010406,4.0,7.3,126.9,129.5,0.0,0.0,0,0,0,NaN,9X,a0w,NaN,NaN,NaN,
a1w.2012,TD,NONdev,9X-A1W,15,0.0,2.2,3.6,106.4,2012011206,2012011412,2.7,4.8,105.3,107.4,0.0,0.0,0,0,0,NaN,9X,a1w,NaN,NaN,NaN,
a2w.2012,TD,NONdev,9X-A2W,15,0.0,2.8,7.9,129.8,2012020918,2012021212,6.9,9.4,126.3,135.2,0.0,0.0,0,0,0,NaN,9X,a2w,NaN,NaN,NaN,
a3w.2012,TD,DEV,9X-A3W,15,0.0,2.0,9.5,122.6,2012021500,2012021700,8.5,11.0,117.3,126.8,0.0,0.0,0,0,0,NaN,NN,01w,NaN,NaN,NaN,
a4w.2012,TD,NONdev,9X-A4W,15,0.0,0.5,6.8,129.4,2012031806,2012031818,6.0,7.6,129.0,129.7,0.0,0.0,0,0,0,NaN,9X,a4w,NaN,NaN,NaN,
a5w.2012,TD,NONdev,9X-A5W,15,0.0,7.0,4.2,145.2,2012031818,2012032518,3.2,5.6,141.3,149.3,0.0,0.0,0,0,0,NaN,9X,a5w,NaN,NaN,NaN,
a6w.2012,TD,DEV,9X-A6W,20,0.0,9.8,10.3,118.7,2012031900,2012032818,7.9,12.9,112.4,128.2,0.0,0.0,0,0,0,NaN,NN,02w,NaN,NaN,NaN,
a7w.2012,TD,NONdev,9X-A7W,20,0.0,6.5,4.7,133.4,2012042306,2012042918,3.1,6.4,125.3,138.0,0.0,0.0,0,0,0,NaN,9X,a7w,NaN,NaN,NaN,
a8w.2012,TD,NONdev,9X-A8W,15,0.0,1.8,5.7,130.4,2012050112,2012050306,5.3,5.8,127.5,133.2,0.0,0.0,0,0,0,NaN,9X,a8w,NaN,NaN,NaN,
a9w.2012,TD,NONdev,9X-A9W,15,0.0,4.8,3.9,130.4,2012050506,2012051000,2.3,6.2,126.8,132.6,0.0,0.0,0,0,0,NaN,9X,a9w,NaN,NaN,NaN,
b0w.2012,TD,NONdev,9X-B0W,15,0.0,2.5,11.5,116.9,2012051000,2012051212,10.6,12.7,115.7,117.7,0.0,0.0,0,0,0,NaN,9X,b0w,NaN,NaN,NaN,
b1w.2012,TD,NONdev,9X-B1W,15,0.0,0.8,5.3,138.6,2012051106,2012051200,5.2,5.6,137.7,139.6,0.0,0.0,0,0,0,NaN,9X,b1w,NaN,NaN,NaN,
b2w.2012,TD,NONdev,9X-B2W,15,0.0,2.0,12.5,111.1,2012051400,2012051600,10.5,14.5,109.6,112.5,0.0,0.0,0,0,0,NaN,9X,b2w,NaN,NaN,NaN,
b3w.2012,TD,NONdev,9X-B3W,15,0.0,1.0,7.6,133.1,2012051800,2012051900,6.7,8.7,131.8,133.9,0.0,0.0,0,0,0,NaN,9X,b3w,NaN,NaN,NaN,
b4w.2012,TD,DEV,9X-B4W,20,0.0,2.2,9.7,149.3,2012051818,2012052100,7.5,11.4,146.5,151.6,0.0,0.0,0,0,0,NaN,NN,03w,NaN,NaN,NaN,
b5w.2012,TD,DEV,9X-B5W,20,0.0,2.5,10.4,131.8,2012052900,2012053112,8.5,12.7,127.5,135.2,0.0,0.0,0,0,0,NaN,NN,04w,NaN,NaN,NaN,
b6w.2012,TD,NONdev,9X-B6W,15,0.0,3.2,4.3,144.5,2012052818,2012060100,2.3,5.3,142.1,147.9,0.0,0.0,0,0,0,NaN,9X,b6w,NaN,NaN,NaN,
b7w.2012,TD,NONdev,9X-B7W,15,0.0,3.8,4.7,136.3,2012060112,2012060506,2.4,10.2,131.8,140.1,0.0,0.0,0,0,0,NaN,9X,b7w,NaN,NaN,NaN,
b8w.2012,TD,NONdev,9X-B8W,15,0.0,1.8,5.9,109.5,2012060100,2012060218,5.2,6.9,107.3,111.8,0.0,0.0,0,0,0,NaN,9X,b8w,NaN,NaN,NaN,
b9w.2012,TD,NONdev,9X-B9W,15,0.0,2.2,13.0,129.7,2012060506,2012060712,9.8,18.5,127.7,131.3,0.0,0.0,0,0,0,NaN,9X,b9w,NaN,NaN,NaN,
c0w.2012,TD,DEV,9X-C0W,20,0.0,3.8,4.8,155.1,2012060700,2012061018,2.5,7.6,147.8,163.0,0.0,0.0,0,0,0,NaN,NN,05w,NaN,NaN,NaN,
c1w.2012,TD,NONdev,9X-C1W,15,0.0,3.8,2.5,153.1,2012061412,2012061806,1.8,4.4,144.3,158.9,0.0,0.0,0,0,0,NaN,9X,c1w,NaN,NaN,NaN,
c2w.2012,TD,DEV,9X-C2W,20,0.0,2.2,18.8,111.3,2012061506,2012061712,18.3,19.5,110.8,111.9,0.0,0.0,0,0,0,NaN,NN,06w,NaN,NaN,NaN,
c3w.2012,TD,NONdev,9X-C3W,15,0.0,3.8,9.5,131.3,2012061906,2012062300,7.0,11.5,129.2,136.3,0.0,0.0,0,0,0,NaN,9X,c3w,NaN,NaN,NaN,
c4w.2012,TD,NONdev,9X-C4W,15,0.0,4.8,13.4,134.8,2012062100,2012062518,12.4,15.7,122.6,143.1,0.0,0.0,0,0,0,NaN,9X,c4w,NaN,NaN,NaN,
c5w.2012,TD,DEV,9X-C5W,20,0.0,2.0,12.7,134.3,2012062406,2012062606,11.9,14.4,131.3,135.9,0.0,0.0,0,0,0,NaN,NN,07w,NaN,NaN,NaN,
c6w.2012,TD,NONdev,9X-C6W,20,0.0,7.0,10.0,130.3,2012062800,2012070500,1.8,16.0,116.0,144.5,0.0,0.0,0,0,0,NaN,9X,c6w,NaN,NaN,NaN,
c7w.2012,TD,NONdev,9X-C7W,15,0.0,1.2,10.6,139.4,2012063018,2012070200,10.5,10.8,138.7,140.0,0.0,0.0,0,0,0,NaN,9X,c7w,NaN,NaN,NaN,
