stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2015,TY,NN,MEKKHALA,70,6.0,10.5,10.1,137.3,2015010912,2015012000,3.1,16.9,122.9,157.1,3.1,1.9,2,0,2,ddRI,9X,a2w,96,2015011312,wn,
02w.2015,STY,NN,HIGOS,130,5.0,8.5,10.0,159.2,2015020312,2015021200,1.4,16.7,152.2,171.2,4.4,5.1,3,1,5,ddED,9X,a4w,90,2015020706,wn,
03w.2015,TS,NN,BAVI,50,7.0,16.8,9.8,152.3,2015030500,2015032118,1.7,16.0,122.0,174.1,3.9,2.4,0,0,0,NaN,9X,a7w,156,2015031112,wn,
04w.2015,STY,NN,MAYSAK,150,10.0,15.2,10.4,145.3,2015032218,2015040700,3.7,20.5,117.0,176.6,12.2,19.3,5,0,5,ddRI,9X,a8w,102,2015032700,wn,
05w.2015,TS,NN,HAISHEN,45,3.8,7.5,6.6,156.0,2015033018,2015040706,1.1,9.4,149.4,164.6,1.5,0.6,0,0,0,NaN,9X,a9w,78,2015040300,wn,
06w.2015,STY,NN,NOUL,140,9.0,12.0,12.4,135.2,2015043006,2015051206,5.1,30.8,122.0,150.8,11.6,16.9,3,0,6,ddRI,9X,b2w,66,2015050300,wn,
07w.2015,STY,NN,DOLPHIN,140,13.5,17.5,11.5,152.5,2015050300,2015052012,3.4,33.3,138.2,162.6,13.9,18.5,6,0,6,ddRI,9X,b3w,90,2015050618,wn,
08w.2015,TS,NN,KUJIRA,50,4.5,7.2,16.4,111.1,2015061706,2015062412,11.9,21.0,106.4,113.8,2.1,1.2,0,0,0,NaN,9X,c1w,78,2015062012,wn,
09w.2015,TY,NN,CHAN-HOM,120,12.5,18.0,15.5,145.1,2015062500,2015071300,3.8,39.9,122.4,162.7,11.6,13.2,1,0,8,ddRI,9X,c5w,132,2015063012,wn,
10w.2015,TY,NN,LINFA,75,8.0,10.5,17.5,122.8,2015062918,2015071006,11.4,23.4,109.9,132.3,5.5,4.2,0,0,3,ddRW,9X,c6w,54,2015070200,wn,
11w.2015,STY,NN,NANGKA,135,14.8,19.0,18.5,150.8,2015063000,2015071900,5.1,41.2,133.6,177.2,18.1,26.3,6,0,8,ddRI,9X,c7w,84,2015070312,wn,
