stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1954,TS,NN,NONAME,50,3.5,3.5,8.5,129.4,1954030100,1954030412,5.9,9.7,122.1,136.1,1.8,1.0,0,0,0,NaN,9X,xxw,6,1954030106,bt,
02w.1954,TY,NN,ELSIE,100,7.8,7.8,12.8,117.6,1954050500,1954051218,7.0,23.0,103.5,131.4,6.5,6.6,4,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
03w.1954,TY,NN,FLOSSIE,75,3.8,6.2,13.8,134.8,1954070400,1954071006,7.3,24.8,124.8,144.8,3.0,2.8,4,2,3,ddED,9X,xxw,66,1954070618,bt,
04w.1954,TY,NN,GRACE,100,7.5,7.5,27.4,130.7,1954081118,1954081906,20.0,35.8,127.4,136.9,8.0,9.2,3,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
05w.1954,TY,NN,HELEN,70,5.2,5.2,29.3,144.9,1954081118,1954081700,22.0,35.8,141.8,148.0,3.3,2.5,3,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1954,STY,NN,IDA,150,10.5,13.0,15.3,135.6,1954081812,1954083112,9.8,26.0,100.0,158.5,10.2,14.5,5,4,6,ddED,9X,xxw,66,1954082106,bt,
07w.1954,TS,NN,NONAME,40,5.8,6.0,24.6,131.3,1954082006,1954082606,16.9,35.8,122.1,144.1,2.2,0.9,0,0,0,NaN,9X,xxw,12,1954082018,bt,
08w.1954,TS,NN,NONAME,40,3.2,3.2,16.9,143.8,1954082806,1954083112,13.3,23.8,138.8,150.7,1.3,0.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
09w.1954,TY,NN,KATHY,90,9.2,11.8,24.6,140.3,1954082800,1954090818,12.6,47.0,131.0,151.0,6.3,5.4,3,0,5,ddRI,9X,xxw,60,1954083012,bt,
10w.1954,STY,NN,JUNE,130,11.2,11.2,26.0,138.5,1954090406,1954091512,18.5,46.0,129.0,152.2,14.2,19.4,4,1,5,ddED,9X,xxw,NaN,NaN,NaN,
11w.1954,TY,NN,LORNA,100,8.5,8.5,23.2,144.8,1954091100,1954091912,15.6,43.5,134.0,157.0,8.5,9.2,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
12w.1954,TY,NN,MARIE,75,8.2,9.2,25.2,137.2,1954091900,1954092806,11.5,53.0,123.0,170.0,5.3,4.1,0,0,1,ddRW,9X,xxw,6,1954091906,bt,
13w.1954,TY,NN,NANCY,85,12.8,13.0,17.0,128.0,1954093000,1954101300,15.5,24.0,100.0,145.9,13.3,13.8,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
14w.1954,TY,NN,OLGA,100,7.8,7.8,28.3,162.8,1954101200,1954101918,14.5,42.0,150.2,213.0,8.4,9.7,4,0,2,ddRI,9X,xxw,NaN,NaN,NaN,
15w.1954,TS,NN,NONAME,40,2.2,2.5,23.3,137.7,1954102400,1954102612,17.0,29.7,136.1,140.2,1.1,0.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
16w.1954,STY,NN,PAMELA,150,11.5,11.5,17.6,126.1,1954102712,1954110800,9.8,27.5,104.0,138.7,14.9,25.2,7,3,9,ddED,9X,xxw,NaN,NaN,NaN,
