stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1977,TS,NN,PATSY,50,4.2,7.8,5.2,160.1,1977032306,1977033100,2.8,9.0,151.9,165.2,1.9,0.9,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
02w.1977,TD,NN,NONAME,30,1.2,1.2,22.8,130.1,1977052600,1977052706,19.8,25.6,129.3,131.8,0.4,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
03w.1977,TS,NN,RUTH,60,3.0,3.2,21.9,118.3,1977061406,1977061712,16.0,28.3,116.4,123.2,2.1,1.6,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
04w.1977,TD,NN,NONAME,30,0.8,1.2,20.1,111.2,1977070500,1977070606,17.7,22.3,109.1,113.6,0.2,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1977,TY,NN,SARAH,75,5.0,5.0,16.4,116.4,1977071612,1977072112,10.5,21.3,105.7,128.1,4.1,3.5,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
06w.1977,TY,NN,THELMA,85,5.0,5.0,19.2,123.3,1977072100,1977072600,14.6,26.3,119.7,130.1,5.1,5.5,0,0,1,ddRW,9X,xxw,NaN,NaN,NaN,
07w.1977,TY,NN,VERA,110,4.2,4.2,24.4,125.1,1977072800,1977080106,23.2,25.5,118.0,130.2,5.2,6.8,4,0,2,ddRI,9X,xxw,NaN,NaN,NaN,
08w.1977,TS,NN,WANDA,45,4.0,4.0,27.9,142.6,1977073106,1977080406,23.5,31.5,140.4,146.8,2.1,1.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
09w.1977,TS,NN,AMY,40,3.8,3.8,24.7,121.5,1977082000,1977082318,20.6,31.7,117.8,128.9,1.2,0.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
10w.1977,STY,NN,BABE,130,8.8,8.8,17.0,131.0,1977090200,1977091018,8.3,31.5,122.3,144.6,10.7,15.2,5,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
11w.1977,TS,NN,CARLA,35,1.8,2.0,17.7,109.5,1977090300,1977090500,17.0,18.5,104.0,114.3,0.8,0.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
12w.1977,TY,NN,DINAH,75,9.0,9.2,18.2,117.8,1977091412,1977092318,13.1,21.4,109.1,127.8,7.8,7.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
13w.1977,TS,NN,EMMA,60,5.0,5.0,29.8,143.5,1977091506,1977092006,21.2,42.6,140.2,149.2,3.8,2.9,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
14w.1977,TS,NN,FREDA,55,2.0,2.0,20.0,116.8,1977092300,1977092500,18.2,22.2,109.8,124.3,1.2,0.7,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
