stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2003,TS,NN,YANYAN,50,7.2,10.2,9.3,161.5,2003011106,2003012112,1.3,18.5,146.7,180.2,3.0,1.4,0,0,0,NaN,9X,w01,108,2003011518,wn,
02w.2003,STY,NN,KUJIRA,135,17.2,17.2,14.2,138.7,2003040806,2003042512,2.6,34.2,122.4,160.6,19.1,27.3,4,0,7,ddRI,9X,w02,18,2003040900,wn,
03w.2003,TD,NN,NONAME,30,3.5,3.5,9.3,130.6,2003051700,2003052012,7.3,13.5,130.0,131.3,0.9,0.0,0,0,0,NaN,9X,w03,18,2003051718,wn,
04w.2003,TY,NN,CHAN-HOM,115,8.5,9.2,15.8,153.4,2003051800,2003052706,4.0,36.1,147.9,170.9,8.8,10.9,4,1,4,ddED,9X,w04,24,2003051900,wn,
05w.2003,TS,NN,LINFA,55,6.0,6.5,19.5,123.1,2003052406,2003053018,15.5,32.0,118.1,132.0,3.4,2.2,0,0,0,NaN,9X,w05,18,2003052500,wn,
06w.2003,TS,NN,NANGKA,45,4.0,4.0,20.9,122.4,2003053100,2003060400,17.1,29.4,117.0,136.8,1.8,0.9,0,0,0,NaN,9X,w06,12,2003053112,wn,
07w.2003,TY,NN,SOUDELOR,115,8.5,13.0,15.5,134.9,2003060700,2003062000,8.1,40.5,123.0,155.8,7.2,7.5,2,0,4,ddRI,9X,w07,114,2003061118,wn,
08w.2003,TY,NN,KONI,65,7.5,8.2,14.1,119.8,2003071412,2003072218,10.0,20.1,103.8,136.9,5.0,3.9,0,0,0,NaN,9X,w08,24,2003071512,wn,
09w.2003,STY,NN,IMBUDO,130,9.0,10.5,13.2,128.9,2003071500,2003072512,3.6,24.7,103.7,150.0,10.4,14.7,6,0,7,ddRI,9X,w09,42,2003071618,wn,
10w.2003,TY,NN,MORAKOT,65,4.2,5.2,19.2,123.7,2003073018,2003080500,11.8,25.5,117.4,130.4,2.7,2.0,0,0,1,ddRW,9X,w10,42,2003080112,wn,
