stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2020,TY,NN,VONGFONG,100,4.8,12.2,10.0,130.0,2020050500,2020051706,4.1,21.2,120.0,141.5,4.1,4.4,6,2,6,ddED,9X,a5w,162,2020051118,wn,
02w.2020,TS,NN,NURI,35,2.8,6.8,15.0,122.0,2020060718,2020061412,10.0,23.2,109.9,132.5,0.9,0.2,0,0,0,NaN,9X,a8w,102,2020061200,wn,
03w.2020,TY,NN,HAGUPIT,75,4.2,6.5,25.6,125.2,2020073012,2020080600,16.2,39.4,120.2,132.6,2.5,1.9,2,0,4,ddRI,9X,b2w,36,2020080100,wn,
04w.2020,TS,NN,SINLAKU,45,1.8,6.2,16.6,114.8,2020072718,2020080300,13.1,19.7,101.8,127.4,1.2,0.5,0,0,0,NaN,9X,b1w,108,2020080106,wn,
05w.2020,TS,NN,JANGMI,40,2.2,5.5,23.8,128.2,2020080518,2020081106,13.6,44.9,125.0,139.5,1.4,0.7,0,0,0,NaN,9X,b4w,60,2020080806,wn,
06w.2020,TS,NN,SIX,45,4.2,4.5,26.0,142.1,2020080812,2020081300,24.5,26.6,131.5,149.7,1.4,0.4,1,0,0,rrRI,9X,b6w,24,2020080912,wn,
07w.2020,TY,NN,MEKKHALA,70,2.8,4.8,19.4,117.6,2020080706,2020081200,14.4,28.7,114.6,118.6,1.6,1.1,2,0,2,ddRI,9X,b5w,54,2020080912,wn,
08w.2020,TS,NN,HIGOS,60,2.0,4.0,19.8,118.9,2020081512,2020081912,17.3,23.1,111.0,124.4,1.2,0.8,2,0,1,ddRI,9X,b9w,54,2020081718,wn,
09w.2020,TY,NN,BAVI,100,6.0,9.5,24.5,125.4,2020081800,2020082712,10.2,44.0,122.2,135.8,6.1,7.2,0,0,3,ddRW,9X,b0w,84,2020082112,wn,
10w.2020,TY,NN,MAYSAK,120,6.5,9.2,21.9,129.7,2020082506,2020090312,12.8,45.5,126.0,136.0,7.6,10.1,3,0,6,ddRI,9X,c4w,66,2020082800,wn,
11w.2020,STY,NN,HAISHEN,135,7.2,9.8,25.9,137.4,2020082912,2020090806,19.4,45.7,127.3,146.7,9.7,14.8,7,2,5,ddED,9X,c5w,48,2020083112,wn,
12w.2020,TD,NN,TWELVE,25,0.2,3.0,28.0,140.6,2020090912,2020091212,23.8,32.9,138.2,143.6,0.1,0.0,0,0,0,NaN,9X,c7w,30,2020091018,wn,
13w.2020,TS,NN,NOUL,50,3.5,5.2,13.9,118.2,2020091306,2020091812,11.0,16.6,103.6,129.5,1.8,1.1,0,0,0,NaN,9X,c0w,54,2020091512,wn,
14w.2020,TS,NN,DOLPHIN,55,3.0,7.8,28.3,138.2,2020091806,2020092600,21.0,40.1,133.8,145.8,3.2,2.0,0,0,0,NaN,9X,d3w,54,2020092012,wn,
15w.2020,TY,NN,KUJIRA,65,3.5,6.2,27.0,158.4,2020092412,2020093018,17.8,41.2,153.1,170.6,2.7,2.0,0,0,0,NaN,9X,d7w,54,2020092618,wn,
16w.2020,TY,NN,CHAN-HOM,80,7.8,15.0,26.6,139.8,2020100100,2020101600,19.3,32.2,132.8,144.6,5.9,5.3,0,0,1,ddRW,9X,d0w,90,2020100418,wn,
17w.2020,TS,NN,LINFA,40,2.5,5.2,14.1,116.4,2020100618,2020101200,13.1,15.3,105.6,125.7,0.9,0.3,0,0,0,NaN,9X,e2w,78,2020101000,wn,
18w.2020,TS,NN,NANGKA,50,2.8,5.0,18.8,111.8,2020101012,2020101512,16.9,21.6,100.7,121.7,1.6,0.9,0,0,1,ddRW,9X,e3w,30,2020101118,wn,
19w.2020,TY,NN,SAUDEL,75,7.0,9.8,15.0,121.7,2020101612,2020102606,6.0,18.1,106.3,141.6,4.7,3.7,0,0,0,NaN,9X,e6w,60,2020101900,wn,
20w.2020,TD,NN,TWENTY,30,1.8,4.5,24.1,139.7,2020101806,2020102218,20.2,28.6,138.4,142.5,0.4,0.0,0,0,0,NaN,9X,e7w,54,2020102012,wn,
21w.2020,TY,NN,MOLAVE,105,5.0,9.0,12.6,122.1,2020102100,2020103000,7.3,15.9,98.0,140.4,5.1,6.2,4,0,6,ddRI,9X,e8w,72,2020102400,wn,
22w.2020,STY,NN,GONI,170,10.2,16.5,13.2,133.5,2020102106,2020110618,6.9,16.8,105.4,166.3,9.0,15.7,8,5,6,ddED,9X,d9w,162,2020102800,wn,
23w.2020,TS,NN,ATSANI,50,9.2,12.0,15.7,134.1,2020102700,2020110800,5.4,22.7,117.1,153.4,4.2,2.2,0,0,1,ddRW,9X,e0w,60,2020102912,wn,
24w.2020,TS,NN,ETAU,45,2.2,6.5,11.6,124.0,2020110412,2020111100,9.9,12.9,105.2,146.8,1.0,0.5,0,0,1,ddRW,9X,f2w,96,2020110812,wn,
25w.2020,TY,NN,VAMCO,115,7.0,8.8,13.9,121.1,2020110706,2020111600,7.5,19.1,103.4,137.5,7.1,8.8,8,1,6,ddED,9X,f3w,48,2020110906,wn,
