stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1951,TY,NN,GEORGIA,120,5.0,5.0,9.9,169.0,1951032000,1951032500,8.5,11.6,162.1,172.1,6.5,9.0,4,0,5,ddRI,9X,w01,NaN,NaN,NaN,
02w.1951,TY,NN,,70,3.0,3.0,15.3,140.7,1951041712,1951042012,13.6,16.1,136.0,142.7,2.5,2.1,0,0,0,NaN,9X,w02,NaN,NaN,NaN,
03w.1951,STY,NN,IRIS,150,13.2,13.2,17.1,131.9,1951042912,1951051218,7.3,30.0,117.8,146.5,14.8,19.2,6,4,7,ddED,9X,w03,NaN,NaN,NaN,
04w.1951,TY,NN,JOAN,75,9.0,9.0,11.9,159.3,1951050312,1951051212,4.0,24.0,154.0,166.5,5.5,4.0,3,0,0,rrRI,9X,w04,6,1951050318,bt,
05w.1951,TY,NN,KATE,100,7.5,7.5,22.0,132.4,1951062512,1951070300,11.5,36.2,127.0,147.5,6.8,7.1,0,0,5,ddRW,9X,w05,18,1951062606,bt,
06w.1951,TY,NN,LOUISE,120,6.5,6.5,16.7,124.3,1951072612,1951080200,11.0,21.1,110.2,139.0,8.6,12.3,0,0,5,ddRW,9X,w06,NaN,NaN,NaN,
07w.1951,TY,NN,MARGE,100,13.5,13.5,24.1,132.5,1951081012,1951082400,11.0,42.0,123.5,147.7,16.3,20.7,1,0,0,rrRI,9X,w07,NaN,NaN,NaN,
08w.1951,TY,NN,NORA,100,4.8,4.8,18.7,118.1,1951083006,1951090400,16.5,21.0,105.5,132.0,5.0,5.7,3,0,4,ddRI,9X,w08,NaN,NaN,NaN,
09w.1951,TY,NN,ORA,85,6.2,6.2,18.2,119.9,1951091600,1951092206,14.0,21.5,110.0,130.8,6.1,6.4,1,0,0,rrRI,9X,w09,NaN,NaN,NaN,
10w.1951,TY,NN,PAT,90,2.8,2.8,20.9,119.5,1951092400,1951092618,17.8,24.3,116.8,122.9,2.0,1.7,3,2,1,ddED,9X,w10,24,1951092500,bt,
11w.1951,TY,NN,RUTH,120,9.0,9.0,29.2,142.2,1951100900,1951101800,14.2,50.0,126.0,178.0,11.0,14.8,2,0,7,ddRI,9X,w11,NaN,NaN,NaN,
12w.1951,TY,NN,SARAH,100,5.8,5.8,33.0,163.8,1951102306,1951102900,24.0,41.0,151.3,186.5,6.9,8.7,2,0,0,rrRI,9X,w12,NaN,NaN,NaN,
13w.1951,TY,NN,THELMA,125,5.5,5.5,24.3,146.7,1951102612,1951110100,13.1,38.0,136.4,165.0,7.3,10.7,3,0,6,ddRI,9X,w13,NaN,NaN,NaN,
14w.1951,TS,NN,VERA,60,1.2,1.2,31.1,149.3,1951103100,1951110106,28.5,33.1,141.5,156.8,1.0,0.7,0,0,1,ddRW,9X,w14,NaN,NaN,NaN,
15w.1951,TY,NN,WANDA,90,8.2,8.5,12.5,119.4,1951111800,1951112612,9.2,15.1,105.0,133.1,10.4,13.2,0,0,4,ddRW,9X,w15,NaN,NaN,NaN,
16w.1951,TY,NN,AMY,120,14.2,14.2,11.1,126.5,1951120300,1951121706,9.0,12.5,112.5,150.1,18.5,24.9,3,1,6,ddED,9X,w16,NaN,NaN,NaN,
17w.1951,TY,NN,BABS,100,6.0,6.0,20.6,142.5,1951121106,1951121706,9.3,47.5,130.7,174.0,6.2,6.8,0,0,6,ddRW,9X,w17,NaN,NaN,NaN,
01l.1951,TS,NN,UNNAMED,55,10.0,10.0,27.3,300.7,1951010212,1951011212,20.2,44.7,293.5,319.0,7.4,5.8,0,0,0,NaN,9X,l01,NaN,NaN,NaN,
02l.1951,TY,NN,ABLE,80,8.8,8.8,32.7,287.4,1951051600,1951052418,26.9,40.5,281.1,301.3,8.9,9.6,3,0,3,ddRI,9X,l02,12,1951051612,bt,
03l.1951,TS,NN,BAKER,50,3.5,3.5,29.7,302.3,1951080206,1951080518,20.9,40.6,299.1,307.1,2.4,1.7,0,0,0,NaN,9X,l03,6,1951080212,bt,
