stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1961,TS,NN,RITA,40,5.8,5.8,11.7,135.9,1961011412,1961012006,8.3,14.9,131.8,143.4,1.9,0.5,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
02w.1961,TS,NN,SUSAN,40,1.8,2.2,8.9,130.5,1961022706,1961030112,7.3,10.6,130.1,131.2,0.6,0.2,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
03w.1961,STY,NN,TESS,130,7.2,7.2,13.6,136.8,1961032400,1961033106,8.6,23.0,134.1,144.3,10.1,16.0,6,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
04w.1961,TS,NN,VIOLA,50,0.8,0.8,9.7,108.0,1961040918,1961041012,9.3,9.9,106.8,109.6,0.6,0.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1961,TY,NN,ALICE,75,5.0,5.2,23.9,121.4,1961051700,1961052206,15.2,32.0,113.7,143.0,3.9,3.4,2,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1961,STY,NN,BETTY,130,6.2,6.2,20.1,125.7,1961052206,1961052812,10.7,35.4,120.9,133.5,8.2,11.7,4,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
07w.1961,TY,NN,CORA,70,3.0,3.0,16.5,112.3,1961062206,1961062506,15.2,17.4,107.1,115.1,2.6,2.4,3,0,1,ddRI,9X,xxw,NaN,NaN,NaN,
08w.1961,TS,NN,DORIS,45,7.2,9.0,20.9,128.2,1961062306,1961070206,14.0,23.5,114.6,137.6,2.9,1.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
09w.1961,TY,NN,ELSIE,80,2.8,2.8,22.0,120.1,1961071212,1961071506,20.8,23.9,115.1,123.1,2.7,2.8,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
10w.1961,TS,NN,FLOSSIE,45,3.8,3.8,18.8,120.7,1961071600,1961071918,15.8,23.4,112.9,129.0,2.1,1.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
11w.1961,TS,NN,GRACE,40,4.2,4.2,29.4,127.5,1961072100,1961072506,27.1,35.8,126.3,128.6,2.1,1.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
12w.1961,TY,NN,HELEN,90,7.0,7.5,28.8,129.9,1961072706,1961080318,21.5,38.7,127.2,131.7,6.1,5.8,0,0,3,ddRW,9X,xxw,NaN,NaN,NaN,
13w.1961,TY,NN,IDA,80,3.0,3.5,26.9,137.7,1961072806,1961073118,21.9,30.9,128.0,144.5,3.0,3.0,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
14w.1961,TY,NN,JUNE,95,6.8,7.2,18.9,125.4,1961080106,1961080812,11.8,25.6,118.4,133.6,6.9,7.4,0,0,4,ddRW,9X,xxw,NaN,NaN,NaN,
15w.1961,TY,NN,KATHY,80,2.5,3.0,29.4,135.1,1961081506,1961081806,24.6,32.7,130.3,140.7,2.5,2.5,0,0,3,ddRW,9X,xxw,NaN,NaN,NaN,
16w.1961,TY,NN,LORNA,120,5.5,6.0,19.7,124.2,1961082012,1961082612,15.7,25.5,116.1,129.9,7.0,9.6,2,0,7,ddRI,9X,xxw,NaN,NaN,NaN,
17w.1961,TS,NN,MARIE,50,4.2,4.5,26.7,145.6,1961082918,1961090306,23.8,28.4,135.8,153.2,1.8,0.8,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
18w.1961,STY,NN,NANCY,185,10.0,10.0,21.1,142.0,1961090712,1961091712,8.8,55.0,128.9,164.3,17.6,45.7,5,2,6,ddED,9X,xxw,NaN,NaN,NaN,
19w.1961,TY,NN,OLGA,70,2.2,2.2,21.5,115.2,1961090800,1961091006,20.0,23.6,113.7,117.0,1.6,1.3,2,0,2,ddRI,9X,xxw,NaN,NaN,NaN,
20w.1961,STY,NN,PAMELA,155,4.2,4.2,23.0,128.2,1961090812,1961091218,19.6,26.1,116.1,135.7,5.2,8.2,9,1,4,ddED,9X,xxw,NaN,NaN,NaN,
21w.1961,TY,NN,SALLY,70,4.5,4.5,21.3,124.3,1961092506,1961092918,18.1,22.6,110.8,134.9,3.3,2.7,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
22w.1961,STY,NN,TILDA,140,8.0,8.0,24.4,132.3,1961092706,1961100506,18.0,32.3,120.9,145.4,12.3,21.5,5,0,6,ddRI,9X,xxw,NaN,NaN,NaN,
23w.1961,STY,NN,VIOLET,180,7.5,7.5,25.8,142.4,1961100400,1961101112,16.3,46.5,136.7,148.0,11.0,22.2,10,1,9,ddED,9X,xxw,NaN,NaN,NaN,
24w.1961,TY,NN,BILLIE,70,7.0,7.0,25.5,144.7,1961102300,1961103000,10.2,52.0,141.3,160.0,5.9,5.4,3,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
25w.1961,TY,NN,CLARA,75,5.8,5.8,21.1,160.1,1961102612,1961110106,17.9,26.8,147.3,169.5,4.0,3.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
26w.1961,STY,NN,DOT,140,6.8,6.8,21.9,148.4,1961110900,1961111518,17.3,32.4,140.4,168.1,11.4,21.1,1,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
27w.1961,STY,NN,ELLEN,130,8.5,8.5,14.9,127.7,1961120506,1961121318,8.0,21.5,123.7,136.8,10.0,15.1,7,5,7,ddED,9X,xxw,NaN,NaN,NaN,
