stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1992,TY,NN,AXEL,80,10.8,12.0,8.6,160.5,1992010306,1992011506,2.9,23.0,140.6,179.2,6.9,5.6,1,0,1,ddRI,9X,w01,48,1992010506,wn,
02w.1992,TY,NN,BOBBY,120,8.8,10.8,17.7,131.9,1992062006,1992070100,7.2,37.7,123.8,148.1,8.8,11.2,6,0,4,ddRI,9X,w02,66,1992062300,wn,
03w.1992,TY,NN,CHUCK,80,5.8,9.2,16.7,113.8,1992062118,1992070100,13.0,23.4,105.0,126.0,4.0,3.4,2,0,1,ddRI,9X,w03,78,1992062500,wn,
04w.1992,TS,NN,DEANNA,40,8.5,10.0,11.4,137.7,1992062400,1992070400,4.3,30.7,127.3,145.3,2.6,0.6,0,0,0,NaN,9X,w04,54,1992062606,wn,
05w.1992,TY,NN,ELI,75,5.0,8.2,14.1,130.5,1992070518,1992071400,7.2,21.7,105.9,155.9,4.4,4.2,4,0,1,ddRI,9X,w05,96,1992070918,wn,
06w.1992,TS,NN,FAYE,40,3.8,7.0,15.8,123.9,1992071112,1992071812,7.1,23.2,113.8,140.2,1.3,0.4,0,0,0,NaN,9X,w06,108,1992071600,wn,
07w.1992,TY,NN,GARY,65,6.0,8.0,17.0,121.0,1992071600,1992072400,11.7,23.6,104.4,135.4,2.8,1.5,0,0,3,ddRW,9X,w07,72,1992071900,wn,
08w.1992,TS,NN,HELEN,45,3.2,6.0,31.6,160.8,1992072400,1992073000,24.6,40.6,155.8,167.0,1.3,0.6,0,0,0,NaN,9X,w08,48,1992072600,wn,
09w.1992,TS,NN,IRVING,50,5.2,6.2,26.3,131.8,1992073000,1992080506,20.0,34.8,128.5,135.3,2.3,1.1,0,0,0,NaN,9X,w09,48,1992080100,wn,
10w.1992,TY,NN,JANIS,125,7.5,11.0,19.2,141.8,1992073000,1992081000,5.0,47.0,129.2,154.3,7.9,10.8,5,0,6,ddRI,9X,w10,96,1992080300,wn,
11w.1992,STY,NN,KENT,130,15.0,16.8,21.4,150.1,1992080306,1992082000,5.8,38.6,130.7,182.0,17.3,23.8,5,0,0,rrRI,9X,w11,60,1992080518,wn,
12w.1992,TS,NN,LOIS,45,7.2,8.8,22.8,137.4,1992081312,1992082206,13.3,39.5,127.7,156.0,3.4,1.9,0,0,0,NaN,9X,w12,42,1992081506,wn,
13w.1992,TS,NN,MARK,50,5.2,8.5,21.3,116.2,1992081312,1992082200,16.9,24.0,112.2,119.3,2.5,1.4,0,0,0,NaN,9X,w13,48,1992081512,wn,
14w.1992,TS,NN,NINA,45,3.8,6.0,30.4,160.6,1992081600,1992082200,24.0,40.2,155.3,176.6,1.7,0.9,0,0,0,NaN,9X,w14,60,1992081812,wn,
15w.1992,STY,NN,OMAR,130,13.2,17.0,14.6,143.3,1992082006,1992090606,6.6,25.0,113.8,173.3,15.1,21.8,4,2,2,ddED,9X,w15,96,1992082406,wn,
16w.1992,TS,NN,POLLY,50,6.2,8.5,21.0,128.5,1992082312,1992090100,14.0,30.0,117.2,144.3,2.8,1.5,0,0,0,NaN,9X,w16,48,1992082512,wn,
17w.1992,TY,NN,RYAN,105,12.5,14.0,23.0,149.5,1992082900,1992091200,13.3,48.9,144.1,165.9,13.2,15.8,1,0,0,rrRI,9X,w17,72,1992090100,wn,
18w.1992,TY,NN,SIBYL,125,10.0,11.8,25.2,162.8,1992090400,1992091518,18.5,40.2,154.0,168.1,9.5,11.4,4,0,5,ddRI,9X,w18,78,1992090706,wn,
19w.1992,TY,NN,TED,70,7.0,10.2,19.4,133.0,1992091412,1992092418,10.6,36.5,121.1,159.2,4.8,3.8,0,0,0,NaN,9X,w19,84,1992091800,wn,
20w.1992,TS,NN,VAL,55,4.2,8.8,16.3,161.1,1992091900,1992092718,4.8,40.7,150.2,174.8,2.3,1.4,0,0,0,NaN,9X,w20,96,1992092300,wn,
21w.1992,TY,NN,WARD,95,11.2,13.2,21.9,172.6,1992092318,1992100700,11.0,43.0,158.7,193.0,11.6,13.6,3,0,0,rrRI,9X,w21,72,1992092618,wn,
22w.1992,TS,NN,ZACK,40,9.2,12.0,16.8,160.5,1992100500,1992101700,7.8,29.9,152.3,174.9,2.8,0.5,0,0,0,NaN,9X,w22,54,1992100706,wn,
23w.1992,STY,NN,YVETTE,155,10.8,14.8,18.9,132.9,1992100306,1992101800,14.6,30.6,125.2,146.2,15.4,28.7,10,3,6,ddED,9X,w23,114,1992100800,wn,
24w.1992,TY,NN,ANGELA,95,12.5,17.2,11.8,110.8,1992101206,1992102912,7.4,14.6,101.3,119.5,8.2,7.1,5,0,5,ddRI,9X,w24,90,1992101600,wn,
25w.1992,TY,NN,BRIAN,100,8.8,11.0,15.5,150.9,1992101412,1992102512,8.5,33.5,136.6,170.8,8.5,9.6,1,0,2,ddRI,9X,w25,60,1992101700,wn,
26w.1992,TY,NN,COLLEEN,80,11.5,14.8,13.2,125.4,1992101500,1992102918,8.0,16.3,100.1,134.9,10.2,10.1,2,0,4,ddRI,9X,w26,72,1992101800,wn,
27w.1992,TY,NN,DAN,120,11.2,11.5,18.8,165.8,1992102312,1992110400,9.6,33.0,148.4,186.8,12.1,15.1,4,0,4,ddRI,9X,w27,30,1992102418,wn,
28w.1992,STY,NN,ELSIE,150,11.2,12.8,16.3,145.3,1992102712,1992110906,5.6,34.5,133.6,158.8,14.2,22.6,8,0,7,ddRI,9X,w28,54,1992102918,wn,
29w.1992,TS,NN,NONAME,45,2.5,3.8,18.3,162.8,1992103000,1992110218,14.2,24.9,152.1,177.2,1.2,0.6,1,0,0,rrRI,9X,w29,48,1992110100,wn,
