dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2020050500,a5w.2020,9X-A5W,TY,NN,4.1,141.5,20,1007,273,10,273,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050506,a5w.2020,9X-A5W,TY,NN,4.1,140.5,20,1007,273,10,273,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050512,a5w.2020,9X-A5W,TY,NN,4.2,139.5,20,1007,273,10,273,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050518,a5w.2020,9X-A5W,TY,NN,4.3,138.7,20,1005,276,9,276,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050600,a5w.2020,9X-A5W,TY,NN,4.6,137.8,20,1005,283,9,283,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050606,a5w.2020,9X-A5W,TY,NN,5.3,137.4,20,NaN,308,8,308,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050612,a5w.2020,9X-A5W,TY,NN,5.0,137.3,20,NaN,309,3,309,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050618,a5w.2020,9X-A5W,TY,NN,5.1,136.7,15,NaN,288,5,254,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050700,a5w.2020,9X-A5W,TY,NN,5.2,136.2,15,NaN,281,5,280,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050706,a5w.2020,9X-A5W,TY,NN,5.8,136.1,15,1005,320,5,320,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050712,a5w.2020,9X-A5W,TY,NN,6.2,135.9,15,1005,343,5,343,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,110,1007,NaN,NaN,30,NaN,
2020050718,a5w.2020,9X-A5W,TY,NN,6.8,135.8,15,NaN,343,5,343,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050800,a5w.2020,9X-A5W,TY,NN,7.5,135.5,15,NaN,343,7,343,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2020050806,a5w.2020,9X-A5W,TY,NN,7.2,133.9,15,1009,225,3,282,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,110,1010,NaN,NaN,30,NaN,
2020050812,a5w.2020,9X-A5W,TY,NN,7.2,133.9,15,1009,225,3,259,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,110,1010,NaN,NaN,30,NaN,
2020050818,a5w.2020,9X-A5W,TY,NN,6.8,133.5,15,1008,225,3,225,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,60,1008,NaN,NaN,30,NaN,
2020050900,a5w.2020,9X-A5W,TY,NN,6.5,133.2,15,1008,225,5,225,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,150,1009,NaN,S,50,NaN,
2020050906,a5w.2020,9X-A5W,TY,NN,6.5,132.8,15,1007,247,4,247,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,135,1006,NaN,S,30,NaN,
2020050912,a5w.2020,9X-A5W,TY,NN,6.8,132.4,15,1007,291,4,291,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,135,1006,NaN,S,30,NaN,
2020050918,a5w.2020,9X-A5W,TY,NN,7.0,132.0,20,1006,302,5,302,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,185,1007,NaN,S,50,NaN,
2020051000,a5w.2020,9X-A5W,TY,NN,7.3,131.5,20,1006,299,5,299,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,170,1009,NaN,S,50,NaN,
2020051006,a5w.2020,9X-A5W,TY,NN,7.7,130.8,20,1006,300,7,300,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,155,1009,NaN,S,30,NaN,
2020051012,a5w.2020,9X-A5W,TY,NN,8.0,130.4,20,1006,303,6,303,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,155,1009,NaN,S,30,NaN,
2020051018,a5w.2020,9X-A5W,TY,NN,8.2,130.1,20,1006,306,4,306,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,160,1007,NaN,S,50,NaN,
2020051100,a5w.2020,9X-A5W,TY,NN,8.5,129.8,20,1006,310,4,310,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,140,1009,NaN,S,50,NaN,
