stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2016,TD,NN,ONE,30,1.0,3.5,17.6,113.6,2016052400,2016052712,13.5,22.1,112.2,114.6,0.2,0.0,0,0,0,NaN,9X,b0w,60,2016052612,bt,
02w.2016,STY,NN,NEPARTAK,155,6.8,8.8,15.6,133.7,2016063018,2016070912,7.5,25.4,117.9,146.1,8.1,14.7,6,4,8,ddED,9X,a9w,54,2016070300,bt,
03w.2016,TD,NN,THREE,25,0.8,10.0,15.2,141.8,2016070906,2016071906,9.1,28.5,128.0,157.9,0.2,0.0,0,0,0,NaN,9X,b1w,192,2016071706,bt,
04w.2016,TS,NN,LUPIT,45,1.2,3.8,27.4,153.0,2016072100,2016072418,23.4,37.5,147.4,159.4,1.2,0.6,0,0,0,NaN,9X,b4w,24,2016072200,bt,
05w.2016,TY,NN,MIRINAE,65,3.2,4.5,19.0,111.3,2016072406,2016072818,16.7,23.1,104.6,120.6,1.8,1.2,0,0,1,ddRW,9X,b5w,30,2016072512,bt,
06w.2016,TY,NN,NIDA,80,4.2,6.8,14.6,123.9,2016072618,2016080212,5.4,23.9,111.3,131.2,3.3,2.9,0,0,1,ddRW,9X,b6w,66,2016072912,bt,
07w.2016,TY,NN,OMAIS,65,3.5,8.8,24.0,147.4,2016073118,2016080912,15.0,42.5,144.4,152.7,4.1,3.1,0,0,0,NaN,9X,b8w,120,2016080518,bt,
08w.2016,TS,NN,CONSON,55,6.5,9.5,23.3,158.1,2016080506,2016081418,16.8,42.2,146.3,169.7,4.0,2.7,0,0,0,NaN,9X,d0w,72,2016080806,bt,
09w.2016,TS,NN,CHANTHU,60,4.5,7.5,24.2,141.0,2016081000,2016081712,15.5,44.2,136.6,144.9,2.8,1.9,0,0,0,NaN,9X,c3w,72,2016081300,bt,
10w.2016,TY,NN,MINDULLE,65,5.2,6.5,24.9,141.1,2016081618,2016082306,15.3,48.2,138.1,147.0,4.2,3.1,0,0,0,NaN,9X,c9w,24,2016081718,bt,
11w.2016,TS,NN,DIANMU,45,2.0,6.5,21.4,112.2,2016081312,2016082000,20.5,22.8,100.6,116.6,0.8,0.3,0,0,0,NaN,9X,c5w,108,2016081800,bt,
12w.2016,TY,NN,LIONROCK,120,12.8,16.5,27.0,142.4,2016081400,2016083012,17.7,41.3,130.9,162.4,13.8,17.1,3,0,4,ddRI,9X,c6w,72,2016081700,bt,
13w.2016,TS,NN,KOMPASU,35,2.0,5.0,27.8,148.9,2016081612,2016082112,19.0,42.4,142.3,154.1,0.8,0.3,0,0,0,NaN,9X,c8w,72,2016081912,bt,
14w.2016,TS,NN,FOURTEEN,40,1.5,3.2,13.8,148.4,2016082106,2016082412,8.4,24.5,145.1,153.7,0.6,0.2,0,0,0,NaN,9X,e0w,42,2016082300,bt,
15w.2016,TY,NN,NAMTHEUN,100,5.2,6.0,27.1,128.4,2016083006,2016090506,20.1,35.4,120.1,131.4,4.5,5.0,6,0,8,ddRI,9X,c4w,18,2016083100,bt,
16w.2016,STY,NN,MERANTI,170,6.5,8.2,17.8,132.3,2016090706,2016091512,11.8,28.1,116.9,145.4,8.2,17.1,9,5,6,ddED,9X,d8w,36,2016090818,wn,
17w.2016,TS,NN,SEVENTEEN,35,1.8,5.0,29.8,154.9,2016090706,2016091206,21.5,39.0,149.9,167.9,0.7,0.1,0,0,0,NaN,9X,d9w,72,2016091006,bt,
18w.2016,TY,NN,MALAKAS,115,8.8,13.0,18.4,139.1,2016090712,2016092012,10.5,35.4,122.7,166.0,10.3,13.4,3,0,6,ddRI,9X,f0w,102,2016091118,bt,
19w.2016,TD,NN,RAI,30,1.8,5.5,12.7,116.2,2016090800,2016091312,11.0,16.2,104.4,128.0,0.4,0.0,0,0,0,NaN,9X,e1w,90,2016091118,bt,
20w.2016,TY,NN,MEGI,115,6.0,9.8,16.8,137.2,2016091900,2016092818,8.6,25.7,115.2,162.1,6.2,7.7,4,0,5,ddRI,9X,e6w,90,2016092218,bt,
21w.2016,STY,NN,CHABA,150,8.2,11.2,18.8,142.8,2016092400,2016100506,13.5,36.2,125.9,168.0,8.7,13.0,6,2,5,ddED,9X,e8w,72,2016092700,bt,
22w.2016,TS,NN,AERE,55,7.8,12.2,18.6,120.2,2016100206,2016101412,12.3,21.7,104.4,144.5,3.4,1.7,0,0,0,NaN,9X,e9w,72,2016100506,bt,
23w.2016,STY,NN,SONGDA,130,6.0,10.8,22.1,162.5,2016100212,2016101306,13.0,40.3,145.9,184.7,7.0,9.3,4,2,3,ddED,9X,a4c,108,2016100700,bt,
24w.2016,TY,NN,SARIKA,115,6.5,9.2,14.7,122.5,2016101000,2016101906,9.1,22.0,108.0,132.0,6.1,6.7,6,0,4,ddRI,9X,f3w,66,2016101218,wn,
