stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2024,TY,NN,EWINIAR,95,6.8,16.8,11.2,134.6,2024051412,2024053106,2.6,34.2,121.4,145.6,6.1,6.2,5,0,0,rrRI,9X,b3w,246,2024052418,wn,
02w.2024,TD,NN,MALIKSI,30,1.5,3.0,19.6,112.3,2024052906,2024060106,17.4,23.1,111.4,113.5,0.4,0.0,0,0,0,NaN,9X,b4w,42,2024053100,wn,
03w.2024,TD,NN,THREE,30,0.8,3.2,15.1,110.7,2024071212,2024071518,12.8,17.6,105.4,114.4,0.2,0.0,0,0,0,NaN,9X,a9w,54,2024071418,wn,
04w.2024,TS,NN,PRAPIROON,60,4.0,10.5,15.4,116.5,2024071418,2024072506,7.6,21.9,105.3,130.4,2.2,1.3,0,0,2,ddRW,9X,b1w,120,2024071918,wn,
05w.2024,TY,NN,GAEMI,125,7.2,10.2,17.9,127.4,2024071612,2024072618,9.4,29.5,116.5,139.9,6.6,7.9,6,1,5,ddED,9X,c2w,78,2024071918,wn,
06w.2024,TY,NN,MARIA,70,6.0,9.8,30.6,142.7,2024080318,2024081312,17.3,43.1,138.8,146.0,4.1,3.3,2,0,3,ddRI,9X,d4w,78,2024080700,wn,
07w.2024,TS,NN,SON-TINH,40,1.5,4.8,33.4,150.9,2024081000,2024081418,26.1,44.5,145.7,155.2,1.4,0.7,0,0,0,NaN,9X,c5w,54,2024081206,wn,
08w.2024,TY,NN,AMPIL,115,6.2,18.5,27.8,137.9,2024080100,2024081912,22.2,48.5,125.5,168.7,7.9,9.4,1,0,4,ddRI,9X,c1w,276,2024081212,wn,
09w.2024,TD,NN,WUKONG,30,2.0,4.2,29.9,148.6,2024081112,2024081518,24.4,39.7,146.3,151.7,0.5,0.0,0,0,0,NaN,9X,c6w,36,2024081300,wn,
10w.2024,TS,NN,JONGDARI,35,2.0,6.2,27.1,124.6,2024081500,2024082106,22.5,38.9,122.2,128.1,0.8,0.3,0,0,0,NaN,9X,c8w,96,2024081900,wn,
