dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2010011718,a3w.2010,9X-A3W,TD,NN,7.0,114.7,15,1010,270,7,273,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,b,b,NaN,NaN,NaN,NaN,NaN,NaN,
2010011800,a3w.2010,9X-A3W,TD,NN,6.9,113.2,15,1010,320,4,273,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2010011806,a3w.2010,9X-A3W,TD,NN,7.1,113.0,20,1007,320,4,273,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2010011812,a3w.2010,9X-A3W,TD,NN,7.5,112.7,25,1004,320,4,320,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2010011818,01w.2010,ONE,TD,NN,7.5,111.7,25,1004,287,7,287,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,185,1009,NaN,S,15,ADL,
2010011900,01w.2010,ONE,TD,NN,7.8,110.8,30,1000,279,10,279,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,185,1009,NaN,S,15,ADL,
2010011906,01w.2010,ONE,TD,NN,8.2,109.9,30,1000,291,10,291,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,160,1009,NaN,S,25,NAL,
2010011912,01w.2010,ONE,TD,NN,8.8,109.1,30,1000,301,10,301,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1010,NaN,S,20,NAL,
2010011918,01w.2010,ONE,TD,NN,9.4,108.3,25,1004,307,10,307,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1010,NaN,S,20,ADL,
2010012000,01w.2010,ONE,TD,NN,10.1,107.6,25,1004,311,10,311,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,B,B,NaN,NaN,0.03,NaN,NaN,NaN,
