stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1993,TD,NN,NONAME,25,0.8,2.2,7.2,128.8,1993022718,1993030200,4.9,8.4,122.8,135.7,0.2,0.0,0,0,0,NaN,9X,w01,30,1993030100,wn,
02w.1993,TS,NN,IRMA,55,10.5,13.2,8.3,160.4,1993030500,1993031806,3.1,18.2,149.5,173.7,5.0,2.8,0,0,0,NaN,9X,w02,120,1993031000,wn,
03w.1993,TD,NN,NONAME,25,2.2,8.5,7.2,136.1,1993040600,1993041412,6.4,7.9,122.9,147.8,0.6,0.0,0,0,0,NaN,9X,w03,162,1993041218,wn,
04w.1993,TD,NN,NONAME,30,8.5,13.5,7.2,145.7,1993041506,1993042818,5.7,9.9,123.2,164.7,2.1,0.0,0,0,0,NaN,9X,w04,120,1993042006,wn,
05w.1993,TS,NN,JACK,35,5.8,9.0,11.3,155.1,1993051406,1993052306,4.4,15.2,143.6,159.7,1.8,0.4,0,0,0,NaN,9X,w05,66,1993051700,wn,
06w.1993,STY,NN,KORYN,130,13.2,15.5,10.7,139.9,1993061306,1993062818,4.0,22.4,103.8,160.0,12.3,16.0,5,2,4,ddED,9X,w06,60,1993061518,wn,
07w.1993,TD,NN,NONAME,30,2.8,5.0,10.5,127.3,1993061506,1993062006,6.3,16.0,117.9,131.1,0.7,0.0,0,0,0,NaN,9X,w07,48,1993061706,wn,
08w.1993,TY,NN,LEWIS,85,6.5,8.8,13.7,120.1,1993070406,1993071300,7.9,19.2,102.0,137.0,4.5,4.0,1,0,4,ddRI,9X,w08,66,1993070700,wn,
09w.1993,TS,NN,MARIAN,45,3.8,5.8,12.1,133.0,1993071112,1993071706,7.9,20.1,123.6,143.9,1.5,0.6,0,0,0,NaN,9X,w09,48,1993071312,wn,
10w.1993,TY,NN,NATHAN,70,7.0,8.5,21.4,143.4,1993071712,1993072600,10.1,40.2,132.7,156.1,4.3,3.1,0,0,3,ddRW,9X,w10,48,1993071912,wn,
11w.1993,TS,NN,OFELIA,45,3.8,4.0,26.9,134.6,1993072406,1993072806,15.2,40.9,131.2,137.8,1.8,1.0,0,0,0,NaN,9X,w11,24,1993072506,wn,
12w.1993,TY,NN,PERCY,65,5.2,6.2,29.8,132.0,1993072518,1993080100,19.0,42.6,128.7,139.9,2.8,1.8,0,0,0,NaN,9X,w12,48,1993072718,wn,
13w.1993,TY,NN,ROBYN,120,10.0,12.0,17.4,141.1,1993073006,1993081106,6.7,40.8,129.1,161.1,11.2,14.6,3,0,4,ddRI,9X,w13,54,1993080112,wn,
14w.1993,TY,NN,STEVE,65,7.5,11.0,16.0,142.8,1993080300,1993081400,8.0,25.3,124.7,155.0,4.6,3.4,0,0,0,NaN,9X,w14,72,1993080600,wn,
15w.1993,TD,NN,NONAME,25,1.8,4.2,8.0,177.0,1993081100,1993081506,6.8,9.8,169.4,184.5,0.4,0.0,0,0,0,NaN,9X,w15,60,1993081312,wn,
16w.1993,TY,NN,TASHA,80,7.5,10.2,15.7,126.2,1993081200,1993082206,7.0,24.5,104.5,152.7,5.2,4.3,0,0,4,ddRW,9X,w16,72,1993081500,wn,
17w.1993,TY,NN,VERNON,80,7.5,11.5,22.6,150.4,1993081700,1993082812,10.1,47.5,140.6,158.6,6.6,6.6,0,0,0,NaN,9X,w17,108,1993082112,wn,
18w.1993,TS,NN,WINONA,45,8.5,10.2,14.0,119.3,1993081906,1993082912,9.0,18.5,106.2,134.0,4.5,2.7,0,0,0,NaN,9X,w18,72,1993082206,wn,
19w.1993,STY,NN,YANCY,130,7.5,8.8,25.8,132.9,1993082712,1993090506,17.0,41.9,125.4,141.7,7.3,9.8,6,0,5,ddRI,9X,w19,42,1993082906,wn,
20w.1993,TS,NN,ZOLA,55,5.2,7.2,25.5,133.2,1993090306,1993091012,16.0,40.9,127.8,150.0,2.4,1.3,0,0,1,ddRW,9X,w20,54,1993090512,wn,
21w.1993,TY,NN,ABE,110,6.0,7.8,20.5,120.0,1993090706,1993091500,17.3,24.7,112.3,123.9,6.3,7.9,2,0,4,ddRI,9X,w21,42,1993090900,wn,
22w.1993,TY,NN,BECKY,65,4.2,9.0,15.3,127.2,1993090918,1993091818,6.0,24.2,105.3,150.0,2.5,1.7,0,0,3,ddRW,9X,w22,120,1993091418,wn,
23w.1993,TY,NN,CECIL,100,6.5,8.5,21.3,153.6,1993092006,1993092818,11.3,47.1,144.7,173.7,6.1,7.1,5,0,0,rrRI,9X,w23,54,1993092212,wn,
24w.1993,TY,NN,DOT,80,5.2,9.5,18.6,116.5,1993091806,1993092718,11.0,25.0,111.4,130.5,3.0,2.3,4,0,4,ddRI,9X,w24,114,1993092300,wn,
25w.1993,STY,NN,ED,140,10.0,11.8,19.5,142.2,1993092706,1993100900,7.0,41.9,132.7,157.4,11.9,17.7,5,0,6,ddRI,9X,w25,66,1993093000,wn,
26w.1993,TY,NN,FLO,70,8.8,11.2,19.4,129.1,1993092800,1993100906,13.8,41.2,119.6,158.5,6.0,4.7,0,0,0,NaN,9X,w26,84,1993100112,wn,
27w.1993,TS,NN,GENE,35,4.2,8.8,12.6,143.4,1993100206,1993101100,4.0,27.8,132.0,158.9,1.2,0.2,0,0,0,NaN,9X,w27,108,1993100618,wn,
28w.1993,TD,NN,NONAME,25,3.5,7.5,17.2,120.7,1993100600,1993101312,12.0,22.5,113.5,125.4,0.9,0.0,0,0,0,NaN,9X,w28,30,1993100706,wn,
29w.1993,TS,NN,HATTIE,50,8.5,14.2,17.7,169.9,1993101200,1993102606,11.1,41.7,153.4,192.4,4.1,2.3,0,0,0,NaN,9X,w29,174,1993101906,wn,
30w.1993,TY,NN,IRA,120,8.8,11.0,15.4,130.6,1993102500,1993110500,11.0,22.4,111.1,153.5,8.0,9.3,6,0,4,ddRI,9X,w30,66,1993102718,wn,
31w.1993,TS,NN,JEANA,50,6.2,10.5,14.7,147.6,1993110200,1993111212,8.8,21.9,135.9,168.0,3.0,1.6,0,0,0,NaN,9X,w31,72,1993110500,wn,
32w.1993,TD,NN,NONAME,25,1.2,5.8,6.7,138.5,1993111306,1993111900,4.9,9.2,125.6,149.4,0.3,0.0,0,0,0,NaN,9X,w32,114,1993111800,wn,
33w.1993,TD,NN,NONAME,25,1.0,7.0,10.5,169.4,1993111206,1993111906,8.3,15.3,156.8,177.0,0.2,0.0,0,0,0,NaN,9X,w33,144,1993111806,wn,
34w.1993,TY,NN,KYLE,95,5.8,7.0,11.3,121.3,1993111712,1993112412,8.7,14.4,103.9,137.4,3.8,3.3,2,0,3,ddRI,9X,w34,48,1993111912,wn,
35w.1993,TY,NN,LOLA,105,8.5,12.2,10.1,136.6,1993112706,1993120912,5.0,14.7,104.2,171.6,7.1,7.0,3,0,2,ddRI,9X,w35,114,1993120200,wn,
36w.1993,TY,NN,MANNY,120,13.2,14.8,10.4,128.5,1993120112,1993121606,5.0,16.5,98.8,163.7,9.4,9.1,2,0,6,ddRI,9X,w36,42,1993120306,wn,
37w.1993,TY,NN,NELL,70,8.2,11.5,8.3,134.7,1993121818,1993123006,4.7,12.1,113.5,158.8,4.6,3.3,0,0,3,ddRW,9X,w37,114,1993122312,wn,
01l.1993,TS,NN,ONE,35,2.5,2.5,25.7,284.8,1993053112,1993060300,21.5,28.8,276.0,294.7,0.9,0.2,0,0,0,NaN,9X,l01,NaN,NaN,wn,
02l.1993,TS,NN,ARLENE,35,3.2,3.2,24.6,264.6,1993061800,1993062106,20.5,27.2,261.7,268.1,1.1,0.3,0,0,0,NaN,9X,l02,NaN,NaN,wn,
03l.1993,TS,NN,BRET,50,6.5,7.0,10.7,294.6,1993080412,1993081112,10.0,12.2,273.2,319.7,3.7,2.3,0,0,0,NaN,9X,l03,NaN,NaN,wn,
04l.1993,TS,NN,CINDY,40,2.5,2.5,16.1,294.3,1993081412,1993081700,14.1,18.8,288.7,300.5,1.3,0.7,0,0,0,NaN,9X,l04,NaN,NaN,wn,
05l.1993,TY,NN,EMILY,100,14.8,14.8,31.6,297.2,1993082218,1993090612,19.9,39.8,284.8,310.6,12.4,13.1,0,0,4,ddRW,9X,l05,NaN,NaN,wn,
06l.1993,TS,NN,DENNIS,45,5.0,5.0,18.7,321.3,1993082312,1993082812,13.6,22.9,315.5,329.2,2.4,1.3,0,0,0,NaN,9X,l06,NaN,NaN,wn,
07l.1993,TY,NN,FLOYD,70,5.5,5.5,40.8,316.8,1993090712,1993091300,24.7,48.0,290.2,355.0,4.9,4.5,0,0,0,NaN,9X,l07,6,1993090718,wn,
08l.1993,TY,NN,GERT,85,6.8,7.0,16.8,269.8,1993091418,1993092118,10.6,21.3,255.3,279.3,3.4,2.2,3,0,2,ddRI,9X,l08,NaN,NaN,wn,
09l.1993,TY,NN,HARVEY,65,3.0,3.0,33.6,303.8,1993091818,1993092118,26.7,46.0,298.0,318.0,1.8,1.2,2,0,0,rrRI,9X,l09,NaN,NaN,wn,
10l.1993,TD,NN,TEN,30,1.0,1.0,34.4,296.6,1993092918,1993093018,30.0,39.6,296.0,297.8,0.3,0.0,0,0,0,NaN,9X,l10,NaN,NaN,wn,
01c.1993,TY,NN,KEONI,115,20.5,20.5,21.9,183.9,1993080900,1993082912,11.8,37.0,158.3,216.0,19.3,22.6,1,0,2,ddRI,9X,c01,90,1993081218,bt,
01e.1993,TY,NN,ADRIAN,75,8.2,8.2,12.0,242.4,1993061106,1993061912,9.7,14.7,240.0,245.4,5.0,3.6,0,0,4,ddRW,9X,e01,6,1993061112,wn,
02e.1993,TS,NN,BEATRIZ,55,1.8,1.8,14.8,263.3,1993061806,1993062000,13.4,17.0,262.0,264.6,1.1,0.7,0,0,0,NaN,9X,e02,12,1993061818,wn,
03e.1993,TD,NN,THREE,30,4.8,5.0,18.0,256.2,1993062700,1993070200,13.9,24.5,249.8,264.7,1.2,0.0,0,0,0,NaN,9X,e03,NaN,NaN,wn,
04e.1993,TY,NN,CALVIN,95,4.2,4.5,17.0,257.2,1993070412,1993070900,12.7,23.8,249.0,262.3,4.1,4.5,5,0,5,ddRI,9X,e04,6,1993070418,wn,
