stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2021,TS,NN,DUJUAN,45,5.5,7.8,7.3,133.2,2021021412,2021022206,5.9,12.0,125.1,141.6,2.0,0.7,0,0,0,NaN,9X,a1w,66,2021021706,wn,
02w.2021,STY,NN,SURIGAE,170,10.5,13.8,14.0,132.0,2021041112,2021042506,5.5,23.3,124.8,143.8,15.7,26.9,7,4,7,ddED,9X,a4w,48,2021041312,wn,
03w.2021,TS,NN,THREE,35,1.8,2.8,7.2,128.0,2021051118,2021051412,6.1,8.5,122.6,131.7,0.6,0.1,0,0,0,NaN,9X,a6w,24,2021051218,wn,
04w.2021,TS,NN,CHOI-WAN,45,7.2,8.5,12.8,127.8,2021052800,2021060512,4.8,28.8,118.1,142.1,3.0,1.3,0,0,0,NaN,9X,a9w,42,2021052918,wn,
05w.2021,TS,NN,KOGUMA,35,1.0,3.0,18.5,110.6,2021061006,2021061306,17.6,20.0,104.7,115.4,0.3,0.1,0,0,0,NaN,9X,b2w,42,2021061200,wn,
06w.2021,TY,NN,CHAMPI,65,7.5,8.0,19.0,142.9,2021061918,2021062718,8.6,36.0,139.3,151.5,4.2,2.7,0,0,0,NaN,9X,b4w,30,2021062100,wn,
07w.2021,TD,NN,SEVEN,30,1.0,1.2,18.8,124.4,2021070412,2021070518,15.8,21.5,120.7,128.5,0.3,0.0,0,0,0,NaN,9X,b6w,6,2021070418,wn,
08w.2021,TD,NN,EIGHT,30,0.5,4.2,16.3,113.1,2021070318,2021070800,13.0,20.8,105.7,121.2,0.1,0.0,0,0,0,NaN,9X,b7w,90,2021070712,wn,
09w.2021,TY,NN,IN-FA,95,9.2,14.0,26.9,125.6,2021071600,2021073000,17.8,39.1,116.8,134.8,9.1,8.9,4,0,0,rrRI,9X,b8w,6,2021071606,wn,
10w.2021,TY,NN,CEMPAKA,80,4.5,7.0,21.0,111.1,2021071706,2021072406,18.9,22.8,106.4,115.8,2.6,1.9,2,0,4,ddRI,9X,b9w,30,2021071812,wn,
11w.2021,TS,NN,NEPARTAK,40,0.2,6.8,31.9,145.5,2021072212,2021072906,21.4,40.9,136.5,150.6,2.2,0.8,0,0,0,NaN,9X,c0w,24,2021072312,wn,
12w.2021,TS,NN,TWELVE,35,2.8,4.5,27.6,145.2,2021080118,2021080606,20.0,31.5,133.0,155.4,0.8,0.1,0,0,0,NaN,9X,c8w,12,2021080206,wn,
13w.2021,TS,NN,LUPIT,45,7.2,8.0,26.9,122.4,2021080206,2021081006,20.7,40.5,110.4,144.1,4.0,2.3,0,0,0,NaN,9X,d0w,12,2021080218,wn,
14w.2021,TS,NN,MIRINAE,55,5.8,6.2,30.9,137.3,2021080318,2021081000,24.2,38.7,125.8,158.7,3.4,2.1,0,0,0,NaN,9X,c7w,12,2021080406,wn,
15w.2021,TS,NN,NIDA,55,3.8,4.5,33.4,152.6,2021080312,2021080800,23.5,39.8,144.3,168.7,2.3,1.6,0,0,0,NaN,9X,c9w,24,2021080412,wn,
16w.2021,TS,NN,OMAIS,55,9.2,17.0,15.8,155.4,2021080700,2021082400,7.7,37.5,124.8,193.0,4.0,1.7,0,0,0,NaN,9X,a1c,84,2021081012,wn,
17w.2021,TS,NN,SEVENTEEN,35,2.8,3.0,28.5,159.8,2021090100,2021090400,24.4,34.5,157.6,164.1,0.9,0.1,0,0,0,NaN,9X,z0w,24,2021090200,wn,
18w.2021,TS,NN,CONSON,60,7.8,8.5,14.0,117.4,2021090500,2021091312,10.0,16.3,107.7,131.4,5.0,3.7,3,0,0,rrRI,9X,d5w,24,2021090600,wn,
19w.2021,STY,NN,CHANTHU,155,12.5,12.5,23.9,127.9,2021090518,2021091806,13.4,34.5,121.5,138.9,14.7,24.2,8,4,9,ddED,9X,c4w,12,2021090606,wn,
20w.2021,STY,NN,MINDULLE,140,9.0,10.0,21.9,139.8,2021092206,2021100206,10.8,41.8,135.3,150.3,12.3,18.1,7,3,4,ddED,9X,d9w,6,2021092212,wn,
