stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1958,STY,NN,OPHELIA,140,9.0,9.0,8.6,150.4,1958010700,1958011600,5.9,12.8,135.0,170.9,15.2,26.5,5,0,2,ddRI,9X,w01,NaN,NaN,NaN,
02w.1958,STY,NN,PHYLLIS,160,8.5,8.5,16.6,144.9,1958052506,1958060218,6.5,32.5,140.8,151.6,14.2,27.8,1,1,10,ddED,9X,w02,NaN,NaN,NaN,
03w.1958,TY,NN,RITA,75,4.5,4.5,20.8,136.8,1958060900,1958061312,12.6,32.0,133.3,140.8,4.7,4.9,0,0,1,ddRW,9X,w03,NaN,NaN,NaN,
04w.1958,TY,NN,SUSAN,100,4.5,4.5,21.5,144.1,1958061300,1958061712,12.1,32.2,141.8,149.0,4.1,4.5,5,0,4,ddRI,9X,w04,18,1958061318,bt,
05w.1958,TY,NN,TESS,75,7.0,7.0,16.7,140.4,1958062900,1958070600,6.8,27.0,126.0,156.1,4.2,3.2,2,0,3,ddRI,9X,w05,60,1958070112,bt,
06w.1958,TY,NN,VIOLA,100,7.0,7.0,22.9,144.8,1958070800,1958071500,10.8,36.8,139.7,154.2,7.4,8.9,5,0,3,ddRI,9X,w06,6,1958070806,bt,
07w.1958,STY,NN,WINNIE,150,5.0,5.0,22.2,123.6,1958071206,1958071706,18.0,27.0,112.5,131.9,7.1,11.8,3,2,7,ddED,9X,w07,NaN,NaN,NaN,
08w.1958,TS,NN,BETTY,60,3.2,3.2,18.2,118.0,1958071300,1958071606,16.6,20.1,115.0,120.5,1.9,1.3,0,0,0,NaN,9X,w08,36,1958071412,bt,
09w.1958,STY,NN,ALICE,130,10.0,10.0,24.8,137.0,1958071412,1958072412,10.9,51.0,131.0,158.0,12.2,16.8,2,0,3,ddRI,9X,w09,NaN,NaN,NaN,
10w.1958,STY,NN,DORIS,130,7.8,7.8,22.2,143.2,1958072206,1958073000,10.0,33.5,134.8,159.0,11.6,19.4,6,1,5,ddED,9X,w10,NaN,NaN,NaN,
11w.1958,TY,NN,ELSIE,75,4.2,4.2,33.9,160.1,1958080506,1958080912,24.1,50.0,153.0,167.0,4.5,4.7,0,0,1,ddRW,9X,w11,NaN,NaN,NaN,
12w.1958,TY,NN,FLOSSIE,90,5.2,5.2,28.7,135.1,1958082106,1958082612,19.5,38.6,132.9,143.0,5.2,5.7,4,2,2,ddED,9X,w12,6,1958082112,bt,
13w.1958,STY,NN,GRACE,165,6.8,6.8,20.2,129.4,1958082912,1958090506,11.2,35.0,119.9,143.0,10.5,20.2,10,0,9,ddRI,9X,w13,NaN,NaN,NaN,
14w.1958,STY,NN,HELEN,150,11.5,11.5,28.1,135.6,1958090900,1958092012,13.6,53.5,128.8,153.0,14.5,20.8,6,2,8,ddED,9X,w14,NaN,NaN,NaN,
15w.1958,STY,NN,IDA,175,7.2,7.2,22.3,139.0,1958092012,1958092718,12.7,42.0,134.8,146.9,11.2,24.4,8,2,8,ddED,9X,w15,NaN,NaN,NaN,
16w.1958,TY,NN,JUNE,65,2.8,2.8,29.7,177.3,1958092000,1958092218,19.5,42.0,176.0,185.0,1.9,1.4,3,0,2,ddRI,9X,w16,6,1958092006,bt,
17w.1958,TY,NN,KATHY,100,7.2,7.2,13.8,116.4,1958102006,1958102712,10.8,16.4,109.8,128.4,6.1,6.5,4,3,4,ddED,9X,w17,18,1958102100,bt,
18w.1958,TY,NN,LORNA,110,11.0,11.0,17.5,132.8,1958102300,1958110300,12.5,29.0,124.7,145.5,10.2,11.7,8,0,8,ddRI,9X,w18,24,1958102400,bt,
19w.1958,TY,NN,MARIE,120,8.2,8.2,22.2,153.2,1958102600,1958110306,15.3,37.5,147.0,158.5,12.7,19.7,5,1,2,ddED,9X,w19,NaN,NaN,NaN,
20w.1958,STY,NN,NANCY,140,5.8,5.8,17.1,131.8,1958112100,1958112618,11.3,24.0,128.8,138.0,6.3,9.8,9,3,4,ddED,9X,w20,42,1958112218,bt,
21w.1958,TS,NN,PAMELA,45,3.8,3.8,17.5,136.8,1958113006,1958120400,16.9,18.5,133.0,139.4,2.2,1.4,0,0,0,NaN,9X,w21,NaN,NaN,NaN,
22w.1958,TY,NN,OLGA,125,6.5,6.5,19.2,152.2,1958120206,1958120818,9.3,25.5,141.5,164.0,8.5,12.6,3,2,8,ddED,9X,w22,6,1958120212,bt,
23w.1958,TS,NN,PAMELA,45,2.0,2.0,17.0,135.5,1958120200,1958120400,16.9,17.5,133.0,137.5,1.2,0.8,0,0,0,NaN,9X,w23,NaN,NaN,NaN,
24w.1958,TD,NN,NONAME,19,0.0,2.0,29.0,177.6,1958092000,1958092200,23.0,39.2,174.2,180.3,0.0,0.0,0,0,0,NaN,9X,w24,NaN,NaN,NaN,
01l.1958,TS,NN,ALMA,55,1.8,2.0,24.7,262.6,1958061406,1958061606,21.1,29.1,259.0,265.5,1.1,0.7,0,0,2,ddRW,9X,l01,6,1958061412,bt,
02l.1958,TS,NN,BECKY,60,9.0,9.0,22.8,308.2,1958080812,1958081712,16.5,42.5,286.1,339.5,5.7,3.9,0,0,0,NaN,9X,l02,84,1958081200,wn,
03l.1958,TY,NN,CLEO,120,11.5,11.5,26.9,318.9,1958081106,1958082218,12.0,47.0,303.5,343.0,12.5,16.3,4,0,0,rrRI,9X,l03,84,1958081418,wn,
04l.1958,TY,NN,DAISY,115,7.2,7.2,32.0,288.3,1958082318,1958083100,25.0,42.5,282.9,311.0,7.9,10.0,5,0,3,ddRI,9X,l04,30,1958082500,wn,
05l.1958,TY,NN,ELLA,95,7.8,7.8,21.2,279.3,1958083006,1958090700,12.5,27.5,260.5,302.0,6.3,5.7,5,0,2,ddRI,9X,l05,18,1958083100,wn,
06l.1958,TY,NN,FIFI,75,7.2,7.2,20.4,299.2,1958090412,1958091118,10.1,29.6,292.9,315.2,4.6,3.5,2,0,0,rrRI,9X,l06,30,1958090518,wn,
07l.1958,TS,NN,GERDA,50,7.8,7.8,21.7,271.2,1958091406,1958092200,17.4,31.3,262.2,292.5,2.9,1.0,0,0,0,NaN,9X,l07,NaN,NaN,NaN,
08l.1958,TY,NN,HELENE,125,13.0,13.0,37.4,305.6,1958092106,1958100406,17.0,57.0,281.4,354.5,12.8,15.2,3,0,2,ddRI,9X,l08,54,1958092312,wn,
09l.1958,TY,NN,ILSA,95,6.0,6.0,24.7,301.9,1958092406,1958093006,17.5,43.8,298.1,314.0,6.8,7.8,2,0,2,ddRI,9X,l09,12,1958092418,wn,
10l.1958,TY,NN,JANICE,85,8.5,8.5,31.3,292.3,1958100412,1958101300,18.5,48.0,278.6,331.8,8.0,8.2,0,0,2,ddRW,9X,l10,24,1958100512,wn,
11l.1958,TS,NN,UNNAMED,55,4.2,4.2,33.9,287.0,1958052500,1958052906,25.0,45.0,279.5,295.5,2.5,1.6,0,0,0,NaN,9X,l11,18,1958052518,bt,
12l.1958,TS,NN,UNNAMED,60,3.0,3.0,30.5,296.8,1958101518,1958101818,21.3,45.0,291.3,307.0,2.2,1.7,0,0,0,NaN,9X,l12,12,1958101606,bt,
01c.1958,TS,NN,UNNAMED,45,2.0,2.0,20.0,203.0,1958080700,1958080900,19.7,20.3,199.6,205.5,0.7,0.1,0,0,0,NaN,9X,c01,NaN,NaN,NaN,
01e.1958,TY,NN,UNNAMED,75,10.0,10.0,17.4,253.1,1958060600,1958061600,12.1,23.6,248.6,262.0,10.8,12.1,1,0,5,ddRI,9X,e01,NaN,NaN,NaN,
02e.1958,TS,NN,UNNAMED,45,2.0,2.0,14.8,266.2,1958061300,1958061500,12.5,17.2,263.8,268.3,1.5,1.1,0,0,0,NaN,9X,e02,NaN,NaN,NaN,
03e.1958,TY,NN,UNNAMED,75,2.5,2.5,18.1,226.7,1958071900,1958072112,17.6,18.4,221.7,232.4,3.2,3.7,0,0,0,NaN,9X,e03,NaN,NaN,NaN,
04e.1958,TY,NN,UNNAMED,75,4.0,4.0,20.7,228.7,1958072112,1958072512,19.1,23.8,225.4,234.9,4.9,5.7,0,0,0,NaN,9X,e04,NaN,NaN,NaN,
