dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2014011618,a1w.2014,9X-A1W,TD,NN,9.2,128.4,15,1010,321,4,321,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,190,1007,NaN,NaN,40,NaN,
2014011700,a1w.2014,9X-A1W,TD,NN,9.5,128.2,15,1010,321,4,321,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,190,1008,NaN,NaN,40,NaN,
2014011706,a1w.2014,9X-A1W,TD,NN,9.8,127.9,15,1010,321,4,321,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,190,1008,NaN,NaN,40,NaN,
2014011712,a1w.2014,9X-A1W,TD,NN,10.0,127.6,15,1010,310,4,310,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,170,1008,NaN,S,40,NaN,
2014011718,a1w.2014,9X-A1W,TD,NN,9.6,127.5,20,1007,243,2,243,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,170,1006,NaN,S,40,NaN,
2014011800,01w.2014,LINGLING,TD,NN,9.2,127.8,25,1004,166,4,166,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,170,1006,NaN,S,40,SJB,
2014011806,01w.2014,LINGLING,TD,NN,8.7,128.2,30,1000,142,6,142,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,160,1005,NaN,S,40,TJM,
2014011812,01w.2014,LINGLING,TD,NN,8.0,128.4,30,1000,154,7,154,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1008,NaN,S,40,TJM,
2014011818,01w.2014,LINGLING,TD,NN,7.6,128.4,25,1004,170,6,170,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1008,NaN,S,40,TQP,
2014011900,01w.2014,LINGLING,TD,NN,7.4,128.3,25,1004,189,3,189,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1008,NaN,S,40,TQP,
2014011906,01w.2014,LINGLING,TD,NN,7.2,128.3,25,1004,194,2,194,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1006,NaN,S,40,TJM,
2014011912,01w.2014,LINGLING,TD,NN,6.8,128.5,25,1004,162,3,162,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,150,1008,NaN,S,40,TJM,
2014011918,01w.2014,LINGLING,TD,NN,6.3,128.8,20,1007,151,5,151,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,WN,B,B,150,1008,NaN,S,40,SJB,
2014012000,01w.2014,LINGLING,TD,NN,6.2,129.2,15,1010,131,5,131,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,150,1008,NaN,S,40,NaN,
2014012006,01w.2014,LINGLING,TD,NN,6.3,129.2,20,1004,125,3,90,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,C,C,150,1007,NaN,S,40,NaN,
2014012012,01w.2014,LINGLING,TD,NN,6.3,129.5,20,1004,110,3,71,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,NW,C,C,150,1007,NaN,S,40,NaN,
2014012706,a2w.2014,9X-A2W,TS,NN,10.3,145.4,15,NaN,297,3,135,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012712,a2w.2014,9X-A2W,TS,NN,9.6,146.4,15,NaN,289,3,135,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012718,a2w.2014,9X-A2W,TS,NN,9.7,146.0,15,NaN,286,4,135,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012800,a2w.2014,9X-A2W,TS,NN,7.6,146.5,15,NaN,289,5,177,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012806,a2w.2014,9X-A2W,TS,NN,8.9,146.9,15,NaN,297,6,132,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012812,a2w.2014,9X-A2W,TS,NN,9.4,144.1,15,NaN,278,11,307,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012818,a2w.2014,9X-A2W,TS,NN,9.2,144.0,15,NaN,280,9,276,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014012900,a2w.2014,9X-A2W,TS,NN,9.0,141.4,20,1004,270,14,261,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1006,NaN,S,45,NaN,
2014012906,a2w.2014,9X-A2W,TS,NN,9.2,142.0,20,1003,270,9,270,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1006,NaN,S,45,NaN,
2014012912,a2w.2014,9X-A2W,TS,NN,8.4,139.7,15,1010,273,11,250,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,180,1006,NaN,NaN,45,NaN,
2014012918,a2w.2014,9X-A2W,TS,NN,8.4,138.7,20,1002,273,11,256,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,180,1004,NaN,S,45,NaN,
2014013000,a2w.2014,9X-A2W,TS,NN,8.5,137.5,20,1004,273,11,273,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1007,NaN,S,45,NaN,
2014013006,a2w.2014,9X-A2W,TS,NN,8.8,135.9,20,1004,278,14,278,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1006,NaN,S,55,NaN,
2014013012,a2w.2014,9X-A2W,TS,NN,9.1,134.3,20,1004,281,16,281,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1006,NaN,S,60,NaN,
2014013018,02w.2014,KAJIKI,TS,NN,9.4,132.5,25,1003,280,17,280,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,200,1006,NaN,S,60,ADL,
2014013100,02w.2014,KAJIKI,TS,NN,9.6,130.3,30,1000,277,20,277,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,200,1006,NaN,S,60,ADL,
2014013106,02w.2014,KAJIKI,TS,NN,10.0,128.2,35,996,278,21,278,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,190,1005,NaN,S,60,JDC,
2014013112,02w.2014,KAJIKI,TS,NN,10.5,126.8,35,996,285,18,285,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,180,1006,NaN,S,40,JDC,
2014013118,02w.2014,KAJIKI,TS,NN,11.3,125.5,30,1000,296,15,296,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,180,1006,0.43,S,40,RCB,
2014020100,02w.2014,KAJIKI,TS,NN,11.8,123.3,20,1007,291,18,291,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,WN,B,B,170,1006,0.27,S,40,RCB,
2014020106,02w.2014,KAJIKI,TS,NN,12.1,120.7,15,1010,280,24,280,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,WN,B,B,170,1008,0.09,S,40,SJB,
2014022418,a3w.2014,9X-A3W,TY,NN,7.2,154.5,15,NaN,317,10,291,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014022500,a3w.2014,9X-A3W,TY,NN,7.2,154.1,15,NaN,308,9,291,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,c,c,NaN,NaN,NaN,NaN,NaN,NaN,
2014022506,a3w.2014,9X-A3W,TY,NN,7.7,153.2,15,1002,305,9,291,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,150,1004,NaN,S,45,NaN,
2014022512,a3w.2014,9X-A3W,TY,NN,8.2,151.8,15,1005,295,11,294,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,150,1007,NaN,S,45,NaN,
2014022518,a3w.2014,9X-A3W,TY,NN,8.5,150.4,15,1005,290,13,286,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,180,1007,NaN,S,45,NaN,
2014022600,a3w.2014,9X-A3W,TY,NN,9.0,149.4,20,1004,290,13,289,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,190,1006,NaN,S,45,NaN,
2014022606,a3w.2014,9X-A3W,TY,NN,9.3,148.4,20,1002,290,12,292,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,190,1005,NaN,S,45,NaN,
2014022612,a3w.2014,9X-A3W,TY,NN,9.1,148.7,20,1004,290,8,278,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,C,C,190,1007,NaN,S,45,NaN,
2014022618,a3w.2014,9X-A3W,TY,NN,8.5,148.6,15,1010,270,3,166,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,210,1006,NaN,NaN,40,NaN,
2014022700,a3w.2014,9X-A3W,TY,NN,8.4,148.3,20,1003,270,3,209,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,220,1007,NaN,S,40,NaN,
2014022706,a3w.2014,9X-A3W,TY,NN,8.5,148.0,20,1007,270,3,270,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1008,NaN,S,40,NaN,
2014022712,a3w.2014,9X-A3W,TY,NN,8.6,147.9,20,1007,297,2,297,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1008,NaN,S,40,NaN,
2014022718,a3w.2014,9X-A3W,TY,NN,8.7,148.0,20,1003,360,1,360,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DB,NW,B,B,200,1005,NaN,S,40,NaN,
2014022800,03w.2014,FAXAI,TY,NN,8.7,148.2,25,1002,71,2,71,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,200,1006,NaN,S,40,JDC,
2014022806,03w.2014,FAXAI,TY,NN,8.6,148.5,30,1000,101,3,101,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,220,1006,NaN,S,40,RCB,
2014022812,03w.2014,FAXAI,TY,NN,8.5,148.9,30,1000,106,4,106,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,230,1006,NaN,M,40,RCB,
2014022818,03w.2014,FAXAI,TY,NN,8.4,149.3,35,996,104,4,104,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,230,1006,NaN,M,40,SJB,
2014030100,03w.2014,FAXAI,TY,NN,8.4,149.6,35,996,98,3,98,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,230,1006,NaN,M,40,SJB,
