stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1979,TY,NN,ALICE,110,13.0,13.2,11.0,153.5,1979010100,1979011406,2.5,16.1,136.0,170.7,13.8,16.5,0,0,7,ddRW,9X,xxw,18,1979010118,wn,
02w.1979,TY,NN,BESS,90,5.5,7.0,13.8,140.3,1979031800,1979032500,7.1,22.9,134.7,150.0,4.2,4.2,0,0,2,ddRW,9X,xxw,48,1979032000,wn,
03w.1979,TY,NN,CECIL,80,10.8,13.0,10.7,132.2,1979040800,1979042100,3.3,23.0,122.1,143.6,7.4,6.1,0,0,0,NaN,9X,xxw,60,1979041012,bt,
04w.1979,TS,NN,DOT,40,8.2,11.0,10.4,129.6,1979050600,1979051700,4.0,22.2,119.4,147.5,2.4,0.3,0,0,0,NaN,9X,xxw,72,1979050900,bt,
05w.1979,TD,NN,NONAME,30,3.0,7.8,19.8,118.9,1979051700,1979052418,15.0,29.8,111.6,138.0,0.8,0.0,0,0,0,NaN,9X,xxw,24,1979051800,bt,
06w.1979,TY,NN,ELLIS,85,6.8,7.2,16.3,125.3,1979062900,1979070606,11.7,22.0,110.1,135.4,5.1,4.6,1,0,1,ddRI,9X,xxw,18,1979062918,bt,
07w.1979,TS,NN,FAYE,40,5.5,8.2,8.4,143.5,1979062818,1979070700,2.5,17.0,129.6,155.0,1.8,0.5,0,0,0,NaN,9X,xxw,60,1979070106,bt,
08w.1979,TD,NN,NONAME,20,0.0,3.0,25.1,132.0,1979072306,1979072606,19.5,33.3,124.9,140.8,0.0,0.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
09w.1979,STY,NN,HOPE,130,9.8,15.2,18.3,118.8,1979072406,1979080812,10.2,22.7,84.6,147.8,8.5,11.2,8,0,7,ddRI,9X,xxw,24,1979072506,bt,
10w.1979,TS,NN,GORDON,60,3.5,4.0,20.9,124.0,1979072512,1979072912,18.8,23.1,114.7,132.7,2.3,1.7,0,0,1,ddRW,9X,xxw,12,1979072600,bt,
11w.1979,TD,NN,NONAME,25,0.5,4.2,16.2,128.7,1979080206,1979080612,11.7,21.0,120.3,135.9,0.1,0.0,0,0,0,NaN,9X,xxw,72,1979080506,bt,
