stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1946,TY,NN,BARBARA,100,11.0,11.0,16.0,135.0,1946032700,1946040700,11.3,24.0,120.1,153.3,12.4,14.5,2,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
02w.1946,TY,NN,CHARLOT,80,6.0,6.0,15.5,139.8,1946051100,1946051700,11.4,23.0,136.7,142.5,6.0,6.4,2,1,1,ddED,9X,xxw,NaN,NaN,NaN,
03w.1946,TY,NN,DOLLY,110,6.8,6.8,18.1,126.9,1946061700,1946062318,7.3,28.4,121.5,133.2,8.9,11.8,0,0,2,ddRW,9X,xxw,NaN,NaN,NaN,
04w.1946,TS,NN,ELINOR,50,2.5,2.5,19.3,120.1,1946062300,1946062512,18.7,20.5,119.5,120.4,1.7,1.1,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
05w.1946,TY,NN,GINNY,80,2.2,2.2,21.5,143.0,1946063006,1946070212,14.6,30.5,140.3,145.3,2.2,2.1,1,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
06w.1946,TY,NN,INGRID,120,8.0,8.0,18.6,124.5,1946071200,1946072000,12.6,27.5,112.0,142.5,9.9,13.2,4,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
07w.1946,TY,NN,JANIE,100,8.5,8.5,28.1,136.8,1946072300,1946073112,17.0,42.0,130.0,147.0,10.0,12.8,1,1,4,ddED,9X,xxw,NaN,NaN,NaN,
08w.1946,TY,NN,LILLY,125,11.0,11.0,26.2,139.5,1946081000,1946082100,14.6,38.2,127.0,152.4,15.5,23.6,6,0,0,rrRI,9X,xxw,NaN,NaN,NaN,
09w.1946,TS,NN,MAGGIE,60,5.0,5.0,24.5,137.3,1946082200,1946082700,17.9,33.0,129.3,144.3,3.8,3.0,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
10w.1946,TY,NN,OPAL,100,6.8,6.8,16.9,122.6,1946090706,1946091400,12.7,22.0,103.5,144.7,7.9,9.7,0,0,5,ddRW,9X,xxw,NaN,NaN,NaN,
11w.1946,TY,NN,PRISCIL,100,11.8,11.8,26.8,161.4,1946090800,1946091918,11.2,44.5,151.6,182.5,12.5,14.4,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
12w.1946,TY,NN,QUERIDA,120,9.0,9.0,17.9,137.8,1946091800,1946092700,10.5,30.0,119.0,160.8,12.4,18.3,1,0,5,ddRI,9X,xxw,NaN,NaN,NaN,
13w.1946,TY,NN,ALMA,120,7.5,7.5,24.1,137.3,1946101812,1946102600,10.7,51.5,127.8,170.5,10.0,14.2,5,0,3,ddRI,9X,xxw,NaN,NaN,NaN,
14w.1946,TY,NN,BETTY,120,6.5,6.5,25.2,135.7,1946110500,1946111112,12.1,40.0,124.9,163.0,7.9,10.8,1,0,4,ddRI,9X,xxw,NaN,NaN,NaN,
15w.1946,TY,NN,DIANNE,95,7.5,7.5,20.5,141.5,1946111300,1946112012,13.7,34.5,131.8,167.5,7.5,8.3,0,0,0,NaN,9X,xxw,NaN,NaN,NaN,
01l.1946,TS,NN,UNNAMED,35,3.0,3.2,28.8,269.9,1946061312,1946061618,27.5,30.1,265.2,273.5,1.2,0.5,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
02l.1946,TY,NN,UNNAMED,70,5.5,5.5,37.8,292.0,1946070506,1946071018,31.4,46.5,280.7,307.0,4.3,3.7,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
03l.1946,TS,NN,UNNAMED,35,1.0,1.0,21.6,263.6,1946082500,1946082600,21.0,22.5,260.5,266.0,0.6,0.3,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
04l.1946,TY,NN,UNNAMED,85,5.8,5.8,37.9,296.8,1946091200,1946091718,23.5,52.5,280.8,329.5,5.2,4.9,4,0,0,rrRI,9X,xxl,NaN,NaN,NaN,
05l.1946,TY,NN,UNNAMED,80,4.8,4.8,36.2,329.0,1946100112,1946100606,32.5,43.0,323.5,333.5,4.4,4.2,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
06l.1946,TY,NN,UNNAMED,85,9.0,9.0,28.8,286.0,1946100518,1946101418,18.2,36.2,272.5,298.8,5.2,4.0,2,0,4,ddRI,9X,xxl,NaN,NaN,NaN,
07l.1946,TS,NN,UNNAMED,40,2.0,2.5,26.5,280.9,1946103118,1946110306,21.9,30.9,278.0,286.5,0.9,0.4,0,0,0,NaN,9X,xxl,NaN,NaN,NaN,
01a.1946,TD,NN,TC01A,19,4.2,4.2,15.9,66.2,1946060118,1946060600,10.9,19.3,60.5,71.3,0.0,0.0,0,0,0,NaN,9X,xxa,NaN,NaN,NaN,
02b.1946,TD,NN,TC02B,19,1.2,1.2,23.6,87.2,1946071318,1946071500,23.0,24.0,86.0,88.2,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
03b.1946,TD,NN,TC03B,19,2.2,2.2,20.7,88.6,1946070118,1946070400,20.0,22.1,84.6,91.4,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
04b.1946,TD,NN,TC04B,19,4.2,4.2,19.3,87.0,1946071918,1946072400,16.8,21.8,85.9,87.5,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
05b.1946,TD,NN,TC05B,19,2.2,2.2,20.1,88.3,1946081618,1946081900,19.9,21.1,85.6,90.6,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
06b.1946,TD,NN,TC06B,19,4.2,4.2,22.9,83.4,1946080418,1946080900,19.7,25.9,77.8,90.1,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
07b.1946,TD,NN,TC07B,19,4.2,4.2,23.0,82.8,1946073118,1946080500,20.4,24.9,72.7,88.4,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
08b.1946,TD,NN,TC08B,19,4.2,4.2,22.5,88.0,1946091318,1946091800,19.6,24.7,85.2,89.0,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
09b.1946,TD,NN,TC09B,19,4.2,4.2,23.8,81.6,1946090918,1946091400,22.7,25.1,76.3,89.4,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
10b.1946,TD,NN,TC10B,19,4.2,4.2,20.8,83.3,1946090518,1946091000,19.9,21.7,75.3,89.9,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
11b.1946,TD,NN,TC11B,19,2.2,2.2,13.7,83.8,1946101518,1946101800,12.2,15.8,83.0,85.2,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
12b.1946,TD,NN,TC12B,19,3.2,3.2,19.9,89.4,1946100218,1946100600,15.8,23.9,87.9,91.6,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
13b.1946,TD,NN,TC13B,19,5.2,5.2,13.8,76.2,1946103118,1946110600,9.1,19.9,70.8,88.1,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
14b.1946,TD,NN,TC14B,19,5.2,5.2,12.9,79.9,1946110518,1946111100,8.3,18.1,70.9,88.5,0.0,0.0,0,0,0,NaN,9X,xxb,NaN,NaN,NaN,
