stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2006,TS,NN,NONAME,35,4.2,9.5,5.6,133.3,2006030100,2006031012,3.0,9.3,118.5,141.0,1.2,0.4,0,0,0,NaN,9X,xxw,72,2006030400,wn,
02w.2006,TY,NN,CHANCHU,125,9.5,13.0,14.0,125.3,2006050600,2006051900,5.5,31.4,114.8,141.8,11.7,16.3,4,0,5,ddRI,9X,xxw,66,2006050818,wn,
03w.2006,TS,NN,JELAWAT,45,3.2,7.0,13.9,121.3,2006062206,2006062906,7.0,22.2,109.6,134.8,1.4,0.6,0,0,0,NaN,9X,xxw,96,2006062606,wn,
04w.2006,STY,NN,EWINIAR,130,10.8,12.8,16.1,132.8,2006062718,2006071012,3.1,36.9,125.4,142.6,12.4,16.9,6,0,3,ddRI,9X,xxw,48,2006062918,wn,
05w.2006,TS,NN,BILIS,50,7.8,9.2,16.5,133.4,2006070506,2006071412,8.2,27.0,118.1,146.7,3.6,2.3,0,0,0,NaN,9X,xxw,66,2006070800,wn,
06w.2006,TY,NN,KAEMI,75,8.5,9.5,15.8,133.9,2006071612,2006072600,7.6,24.9,115.6,154.1,6.7,6.0,0,0,0,NaN,9X,xxw,36,2006071800,wn,
07w.2006,TY,NN,PRAPIROON,70,5.2,11.5,15.4,123.4,2006072412,2006080500,9.0,24.3,107.1,141.8,3.3,2.6,0,0,2,ddRW,9X,xxw,156,2006073100,wn,
08w.2006,STY,NN,SAOMAI,140,7.8,10.0,17.5,136.7,2006080206,2006081206,4.0,30.2,113.3,158.5,8.4,11.9,7,2,7,ddED,9X,xxw,60,2006080418,wn,
09w.2006,TS,NN,MARIA,60,4.2,7.0,30.3,142.9,2006080318,2006081018,21.1,38.4,136.4,152.5,3.2,2.3,3,0,0,rrRI,9X,xxw,48,2006080518,wn,
10w.2006,TS,NN,BOPHA,55,5.5,6.0,22.2,124.3,2006080500,2006081100,20.2,23.4,113.9,133.5,2.8,1.6,0,0,0,NaN,9X,xxw,30,2006080606,wn,
11w.2006,TS,NN,WUKONG,55,7.8,10.0,26.6,137.3,2006081000,2006082000,11.5,38.1,129.0,150.7,4.2,2.7,0,0,0,NaN,9X,xxw,60,2006081212,wn,
12w.2006,TS,NN,SONAMU,45,2.8,3.2,22.7,133.9,2006081306,2006081612,17.0,32.7,126.5,140.4,1.3,0.7,0,0,0,NaN,9X,xxw,12,2006081318,wn,
13w.2006,TD,NN,NONAME,30,0.8,3.2,19.3,111.6,2006082200,2006082506,17.2,22.5,108.6,113.0,0.2,0.0,0,0,0,NaN,9X,xxw,66,2006082418,wn,
14w.2006,TY,NN,SHANSHAN,120,8.0,9.2,21.0,130.5,2006090812,2006091718,13.8,36.0,123.8,140.7,10.0,13.9,7,0,3,ddRI,9X,xxw,36,2006091000,wn,
15w.2006,TD,NN,NONAME,30,1.5,1.5,20.3,113.5,2006091200,2006091312,18.0,21.7,110.9,115.4,0.3,0.0,0,0,0,NaN,9X,xxw,18,2006091218,wn,
16w.2006,STY,NN,YAGI,140,8.0,9.5,24.6,152.6,2006091518,2006092506,18.7,42.1,141.8,163.7,11.4,17.9,6,0,6,ddRI,9X,xxw,30,2006091700,wn,
17w.2006,TD,NN,NONAME,30,2.5,3.8,14.8,112.0,2006092106,2006092500,13.4,17.1,107.2,115.9,0.6,0.0,0,0,0,NaN,9X,xxw,42,2006092300,wn,
18w.2006,TY,NN,XANGSANE,125,6.8,9.0,13.3,121.2,2006092300,2006100200,8.8,16.0,104.0,133.9,8.6,12.8,6,4,6,ddED,9X,xxw,60,2006092512,wn,
