stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1957,TS,NN,NONAME,40,4.2,4.2,9.6,130.4,1957010300,1957010706,7.2,12.0,122.9,139.4,1.9,0.9,0,0,0,NaN,9X,w01,6,1957010306,bt,
02w.1957,STY,NN,ROSE,135,5.2,5.2,12.1,137.0,1957012200,1957012706,4.3,20.3,132.2,148.5,6.8,10.2,6,4,4,ddED,9X,w02,NaN,NaN,NaN,
03w.1957,TY,NN,SHIRLEY,100,6.2,7.0,12.7,128.7,1957041100,1957041800,4.5,18.3,122.5,135.7,5.0,4.9,4,0,4,ddRI,9X,w03,24,1957041200,bt,
04w.1957,TY,NN,TRIX,120,15.0,15.0,19.3,156.1,1957050200,1957051700,3.3,42.0,144.2,182.0,20.3,30.0,8,0,2,ddRI,9X,w04,NaN,NaN,NaN,
05w.1957,STY,NN,VIRGINIA,150,10.2,10.5,19.6,132.6,1957061800,1957062812,6.7,35.5,121.2,153.3,13.6,24.1,8,3,5,ddED,9X,w05,NaN,NaN,NaN,
06w.1957,TY,NN,WENDY,90,6.5,6.5,16.4,123.7,1957071100,1957071712,8.8,27.0,106.0,138.8,6.2,6.6,3,0,3,ddRI,9X,w06,NaN,NaN,NaN,
07w.1957,STY,NN,AGNES,135,9.8,9.8,24.6,132.4,1957081218,1957082212,9.7,49.0,127.3,138.5,10.7,14.6,2,0,6,ddRI,9X,w07,12,1957081306,bt,
08w.1957,TS,NN,NONAME,55,5.5,5.8,18.6,112.7,1957081500,1957082018,15.8,22.2,109.7,115.7,3.2,2.1,0,0,0,NaN,9X,w08,30,1957081606,bt,
09w.1957,TY,NN,BESS,100,13.2,13.2,28.0,139.9,1957082700,1957090906,15.5,48.0,128.6,164.5,14.6,18.1,3,0,3,ddRI,9X,w09,30,1957082806,bt,
10w.1957,TY,NN,DELLA,120,14.5,14.5,27.9,170.6,1957090400,1957091812,19.4,51.5,154.5,187.0,19.5,27.3,0,0,6,ddRW,9X,w10,NaN,NaN,NaN,
11w.1957,TY,NN,CARMEN,110,7.2,7.2,21.6,121.6,1957090900,1957091606,19.6,27.0,112.0,126.6,8.9,11.1,0,0,3,ddRW,9X,w11,NaN,NaN,NaN,
12w.1957,TY,NN,ELAINE,120,5.5,5.5,27.9,148.4,1957091418,1957092006,17.0,43.0,138.1,172.0,7.4,10.4,1,0,4,ddRI,9X,w12,NaN,NaN,NaN,
13w.1957,STY,NN,FAYE,140,12.5,12.5,24.3,140.7,1957091800,1957093012,10.1,41.0,122.4,181.0,15.2,20.8,3,0,7,ddRI,9X,w13,NaN,NaN,NaN,
14w.1957,TY,NN,GLORIA,90,4.0,4.0,16.3,125.0,1957091800,1957092200,11.5,22.0,115.0,135.0,3.2,3.1,4,1,0,rrED,9X,w14,36,1957091912,bt,
15w.1957,STY,NN,HESTER,130,7.2,7.2,24.3,146.8,1957100318,1957101100,8.0,50.6,141.5,162.0,7.9,10.3,7,0,4,ddRI,9X,w15,24,1957100418,bt,
16w.1957,TY,NN,IRMA,75,4.0,4.0,15.2,111.7,1957100906,1957101306,14.3,17.0,104.0,117.6,3.3,3.0,0,0,4,ddRW,9X,w16,NaN,NaN,NaN,
17w.1957,TS,NN,NONAME,45,3.2,3.5,16.9,118.6,1957101200,1957101512,13.1,21.9,112.7,127.0,1.5,0.8,0,0,0,NaN,9X,w17,24,1957101300,bt,
18w.1957,STY,NN,JUDY,130,11.0,11.0,26.0,150.0,1957101900,1957103000,14.8,45.0,134.2,180.5,10.4,13.4,7,5,8,ddED,9X,w18,60,1957102112,bt,
19w.1957,STY,NN,KIT,140,11.2,11.2,16.8,131.0,1957110606,1957111712,7.6,28.0,121.4,156.3,12.0,16.6,8,4,7,ddED,9X,w19,42,1957110800,bt,
20w.1957,STY,NN,LOLA,160,15.2,15.2,16.0,154.5,1957110706,1957112212,6.0,37.5,136.6,190.0,19.7,34.9,5,0,5,ddRI,9X,w20,54,1957110912,bt,
21w.1957,TY,NN,MAMIE,110,7.2,7.2,20.3,159.5,1957111706,1957112412,5.9,44.0,150.3,172.0,7.4,8.7,5,0,7,ddRI,9X,w21,18,1957111800,bt,
01l.1957,TY,NN,UNNAMED,65,7.5,7.5,31.8,290.2,1957060806,1957061518,25.0,34.5,270.8,302.0,4.9,3.6,2,0,0,rrRI,9X,l01,NaN,NaN,NaN,
02l.1957,TY,NN,AUDREY,110,4.5,4.5,27.2,268.0,1957062412,1957062900,21.0,39.4,266.2,279.1,4.4,4.9,4,0,4,ddRI,9X,l02,6,1957062418,bt,
03l.1957,TS,NN,BERTHA,55,3.2,3.2,28.9,268.3,1957080800,1957081106,27.0,32.7,264.8,272.6,1.9,1.2,1,0,2,ddRI,9X,l03,12,1957080812,bt,
04l.1957,TY,NN,CARRIE,120,23.5,23.5,27.7,318.2,1957090206,1957092518,13.0,51.2,295.7,354.0,27.3,35.0,0,0,3,ddRW,9X,l04,30,1957090312,bt,
05l.1957,TS,NN,DEBBIE,35,2.0,2.0,28.5,272.5,1957090706,1957090906,23.9,33.1,270.2,275.6,1.0,0.5,0,0,0,NaN,9X,l05,NaN,NaN,NaN,
06l.1957,TS,NN,ESTHER,55,3.5,3.5,26.4,267.9,1957091600,1957091912,20.8,33.5,267.0,269.3,2.1,1.3,0,0,1,ddRW,9X,l06,6,1957091606,bt,
07l.1957,TY,NN,FRIEDA,75,7.0,7.0,33.0,294.8,1957092012,1957092712,26.7,48.0,287.8,307.5,5.0,4.1,1,0,0,rrRI,9X,l07,36,1957092200,bt,
08l.1957,TS,NN,UNNAMED,50,4.8,4.8,30.3,300.2,1957102300,1957102718,23.3,38.8,294.2,315.4,3.0,2.0,0,0,0,NaN,9X,l08,6,1957102306,bt,
01c.1957,TY,NN,DELLA,110,11.8,11.8,21.3,187.5,1957090100,1957091218,15.0,25.4,163.5,210.4,13.4,16.3,4,0,0,rrRI,9X,c01,6,1957090106,bt,
01e.1957,TY,NN,KANOA,75,11.0,11.0,15.1,230.6,1957071500,1957072600,11.4,19.7,206.0,251.8,13.0,15.0,0,0,0,NaN,9X,e01,NaN,NaN,NaN,
02c.1957,TS,NN,UNNAMED,45,3.0,3.0,12.5,191.9,1957092500,1957092800,12.0,12.7,184.5,198.0,1.9,1.2,0,0,0,NaN,9X,c02,NaN,NaN,NaN,
02e.1957,TY,NN,UNNAMED,90,10.0,10.0,29.3,208.5,1957080600,1957081600,18.4,39.8,189.4,234.3,8.8,8.2,3,0,2,ddRI,9X,e02,NaN,NaN,NaN,
03c.1957,TY,NN,NINA,75,7.5,7.5,18.4,195.3,1957112900,1957120612,11.7,21.7,186.7,199.5,8.0,8.7,4,0,3,ddRI,9X,c03,NaN,NaN,NaN,
03e.1957,TY,NN,UNNAMED,75,6.5,6.5,21.4,245.4,1957080900,1957081512,14.2,29.1,239.2,251.7,7.8,9.0,0,0,0,NaN,9X,e03,NaN,NaN,NaN,
04e.1957,TS,NN,UNNAMED,45,2.2,2.2,16.8,217.6,1957090900,1957091106,15.3,18.3,214.3,221.0,1.5,1.0,0,0,0,NaN,9X,e04,NaN,NaN,NaN,
05e.1957,TY,NN,UNNAMED,75,1.8,1.8,16.8,259.2,1957091700,1957091818,15.0,18.2,257.7,261.4,2.3,2.7,0,0,0,NaN,9X,e05,NaN,NaN,NaN,
06e.1957,TS,NN,UNNAMED,45,2.5,2.5,22.6,251.4,1957092012,1957092300,20.2,24.5,250.5,251.8,1.8,1.3,0,0,0,NaN,9X,e06,NaN,NaN,NaN,
07e.1957,TS,NN,UNNAMED,45,0.8,0.8,14.4,258.3,1957092618,1957092712,14.0,14.8,257.1,259.5,0.7,0.5,0,0,0,NaN,9X,e07,NaN,NaN,NaN,
08e.1957,TY,NN,UNNAMED,75,4.2,5.0,24.0,245.0,1957100112,1957100612,17.4,33.1,238.8,254.1,5.0,5.7,0,0,4,ddRW,9X,e08,NaN,NaN,NaN,
09e.1957,TY,NN,UNNAMED,75,2.5,2.5,17.3,254.6,1957101712,1957102000,12.9,20.5,253.7,257.1,3.2,3.7,0,0,0,NaN,9X,e09,NaN,NaN,NaN,
10e.1957,TY,NN,UNNAMED,120,2.0,2.0,20.3,250.9,1957102012,1957102212,16.0,26.3,247.4,253.8,1.7,2.1,2,2,0,rrED,9X,e10,18,1957102106,bt,
01a.1957,TD,NN,TC01A,19,0.0,1.2,16.2,71.9,1957052618,1957052800,14.3,18.6,70.7,72.7,0.0,0.0,0,0,0,NaN,9X,a01,NaN,NaN,NaN,
02b.1957,TD,NN,TC02B,19,0.0,6.2,21.8,82.8,1957081818,1957082500,19.5,29.0,73.1,91.0,0.0,0.0,0,0,0,NaN,9X,b02,NaN,NaN,NaN,
03b.1957,TD,NN,TC03B,19,0.0,2.2,19.7,89.1,1957092218,1957092500,18.8,21.3,88.6,90.1,0.0,0.0,0,0,0,NaN,9X,b03,NaN,NaN,NaN,
04b.1957,TD,NN,TC04B,19,0.0,3.2,18.9,82.4,1957090918,1957091300,15.4,21.5,78.5,86.9,0.0,0.0,0,0,0,NaN,9X,b04,NaN,NaN,NaN,
05a.1957,TD,NN,TC05A,19,0.0,4.2,13.0,71.2,1957102018,1957102500,11.2,15.6,70.0,72.2,0.0,0.0,0,0,0,NaN,9X,a05,NaN,NaN,NaN,
06a.1957,TD,NN,TC06A,19,0.0,3.2,14.2,68.3,1957110818,1957111200,10.7,16.8,66.8,69.4,0.0,0.0,0,0,0,NaN,9X,a06,NaN,NaN,NaN,
07b.1957,TD,NN,TC07B,19,0.0,1.2,7.5,82.4,1957122418,1957122600,6.8,8.2,82.0,82.8,0.0,0.0,0,0,0,NaN,9X,b07,NaN,NaN,NaN,
