stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.2006,TS,NN,NONAME,35,3.5,5.8,5.0,138.2,2006030106,2006030700,3.6,7.0,134.4,141.0,1.2,0.4,0,0,0,NaN,9X,w01,66,2006030400,wn,
02w.2006,TY,NN,CHANCHU,125,9.5,11.2,14.9,123.0,2006050718,2006051900,8.0,31.4,114.8,137.6,11.7,16.3,4,0,5,ddRI,9X,w02,24,2006050818,wn,
03w.2006,TS,NN,JELAWAT,45,3.2,6.5,14.4,120.3,2006062218,2006062906,8.2,22.2,109.6,134.5,1.4,0.6,0,0,0,NaN,9X,w03,84,2006062606,wn,
04w.2006,STY,NN,EWINIAR,130,10.8,11.0,18.0,131.5,2006062912,2006071012,5.9,36.9,125.4,141.0,12.4,16.9,6,0,3,ddRI,9X,w04,6,2006062918,wn,
05w.2006,TS,NN,BILIS,50,7.5,7.5,17.9,131.1,2006070700,2006071412,9.6,27.0,118.1,143.2,3.6,2.3,0,0,0,NaN,9X,w05,24,2006070800,wn,
06w.2006,TY,NN,KAEMI,75,8.5,9.0,16.2,132.8,2006071700,2006072600,7.6,24.9,115.6,151.5,6.7,6.0,0,0,0,NaN,9X,w06,24,2006071800,wn,
07w.2006,TY,NN,PRAPIROON,70,5.2,8.0,17.5,119.1,2006072800,2006080500,12.5,24.3,107.1,130.0,3.3,2.6,0,0,2,ddRW,9X,w07,72,2006073100,wn,
08w.2006,STY,NN,SAOMAI,140,7.8,8.2,20.2,132.7,2006080400,2006081206,7.0,30.2,113.3,151.3,8.4,11.9,7,2,7,ddED,9X,w08,18,2006080418,wn,
09w.2006,TS,NN,MARIA,60,4.2,7.0,30.3,142.9,2006080318,2006081018,21.1,38.4,136.4,152.5,3.2,2.3,3,0,0,rrRI,9X,w09,48,2006080518,wn,
10w.2006,TS,NN,BOPHA,55,5.5,6.0,22.2,124.3,2006080500,2006081100,20.2,23.4,113.9,133.5,2.8,1.6,0,0,0,NaN,9X,w10,30,2006080606,wn,
11w.2006,TS,NN,WUKONG,55,7.8,7.8,29.8,134.8,2006081206,2006082000,20.4,38.1,129.0,141.4,4.2,2.7,0,0,0,NaN,9X,w11,6,2006081212,wn,
12w.2006,TS,NN,SONAMU,45,2.8,3.2,22.7,133.9,2006081306,2006081612,17.0,32.7,126.5,140.4,1.3,0.7,0,0,0,NaN,9X,w12,12,2006081318,wn,
13w.2006,TD,NN,NONAME,30,0.8,3.2,19.3,111.6,2006082200,2006082506,17.2,22.5,108.6,113.0,0.2,0.0,0,0,0,NaN,9X,w13,66,2006082418,wn,
14w.2006,TY,NN,SHANSHAN,120,8.0,8.8,21.4,129.9,2006090900,2006091718,13.8,36.0,123.8,138.6,10.0,13.9,7,0,3,ddRI,9X,w14,24,2006091000,wn,
15w.2006,TD,NN,NONAME,30,1.5,1.5,20.3,113.5,2006091200,2006091312,18.0,21.7,110.9,115.4,0.3,0.0,0,0,0,NaN,9X,w15,18,2006091218,wn,
16w.2006,STY,NN,YAGI,140,8.0,9.2,24.7,152.5,2006091600,2006092506,18.7,42.1,141.8,163.7,11.4,17.9,6,0,6,ddRI,9X,w16,24,2006091700,wn,
17w.2006,TD,NN,NONAME,30,2.5,3.8,14.8,112.0,2006092106,2006092500,13.4,17.1,107.2,115.9,0.6,0.0,0,0,0,NaN,9X,w17,42,2006092300,wn,
18w.2006,TY,NN,XANGSANE,125,6.8,6.8,14.1,118.0,2006092506,2006100200,11.5,16.0,104.0,128.4,8.6,12.8,6,4,6,ddED,9X,w18,6,2006092512,wn,
19w.2006,TS,NN,BEBINCA,35,2.8,3.0,22.8,134.6,2006100306,2006100606,17.2,30.3,130.1,140.2,1.1,0.4,0,0,0,NaN,9X,w19,NaN,NaN,wn,
